"ITEM_ID","ITEM_ACTION_ID","TRIALID","TREATMENTORTESTTYPE","STARTDATE","DURATION","TREATMENTANDTESTNOTES","CONDITIONDESCRIPTION","TREATMENTMEASUREMENT1","TREATMENTUNITOFMEASUREMENT1","TREATMENTMEASUREMENT2","TREATMENTUNITOFMEASUREMENT2"
1473106,1570507,3955,"Test",01-OCT-14,"","Number of seeds found full at the time of a cut test. ","Cut test",19,"seeds",,""
1467547,1570542,,"Seed Sample",01-OCT-14,"","Sample 1 for TSW, weight and no.of seed in sample Cleaned sample weight","TSW",0.02,"gm",,""
1467547,1570543,,"Seed Sample",01-OCT-14,"","Sample 2 for TSW, weight and no.of seed in sample Cleaned sample weight","TSW",0.033,"gm",,""
1457012,1570557,,"Seed Sample",01-OCT-14,"","Thousand seed weight calculated from an average of 3 samples. ","TSW",3.226,"gm",,""
1466882,1570562,,"Seed Sample",01-OCT-14,"","% Purity. ","Purity",100,"%",,""
1479544,1570565,,"Seed Sample",01-OCT-14,"","Sample 3 for TSW, weight and no.of seed in sample ","TSW",0.0131,"gm",,""
1491924,1558356,4009,"Propagation",30-JUL-14,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
1491927,1558367,4011,"Propagation",05-AUG-14,"","AGAR base with gibberellic acid added. ","Substrate",200,"ppm",,""
1491941,1558423,4019,"Propagation",30-JUL-14,"","AGAR base with gibberellic acid added. ","Substrate",200,"ppm",,""
1491942,1558427,4019,"Propagation",30-JUL-14,"","AGAR base with gibberellic acid added. ","Substrate",200,"ppm",,""
1491945,1558439,4020,"Propagation",30-JUL-14,"","AGAR base with gibberellic acid added. ","Substrate",200,"ppm",,""
1491945,1558440,4020,"Propagation",30-JUL-14,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
1491948,1558451,4021,"Propagation",30-JUL-14,"","AGAR base with gibberellic acid added. ","Substrate",200,"ppm",,""
1196372,1558478,,"Seed Sample",06-AUG-14,"","Sample 1 for TSW, weight and no.of seed in sample ","TSW",0.8797,"gm",,""
1413190,1605511,,"Seed Sample",25-MAR-15,"","Sample 2 for TSW, weight and no.of seed in sample ","TSW",0.2125,"gm",50,"seed"
1498494,1570575,,"Seed Sample",01-OCT-14,"","Sample 2 for TSW, weight and no.of seed in sample ","TSW",0.003,"gm",,""
1498494,1570576,,"Seed Sample",01-OCT-14,"","Sample 3 for TSW, weight and no.of seed in sample ","TSW",0.002,"gm",,""
1498494,1570577,,"Seed Sample",01-OCT-14,"","Thousand seed weight calculated from an average of 3 samples. ","TSW",0.0533,"gm",,""
1498495,1570588,,"Seed Sample",01-OCT-14,"","Sample 2 for TSW, weight and no.of seed in sample ","TSW",0.0005,"gm",,""
1498495,1570589,,"Seed Sample",01-OCT-14,"","Sample 3 for TSW, weight and no.of seed in sample ","TSW",0.0006,"gm",,""
1498495,1570583,,"Seed Sample",01-OCT-14,"","% Purity. estimated < 40%","Purity",40,"%",,""
1358887,1620835,,"Seed Sample",21-DEC-11,"","Sample 3 for TSW, weight and no.of seed in sample ","TSW",0.0099,"gm",50,"seed"
1358895,1620839,,"Seed Sample",21-DEC-11,"","Sample 1 for TSW, weight and no.of seed in sample ","TSW",0.0034,"gm",50,"seed"
1358895,1620840,,"Seed Sample",21-DEC-11,"","Sample 2 for TSW, weight and no.of seed in sample ","TSW",0.0029,"gm",50,"seed"
1358985,1622968,,"Seed Sample",21-DEC-11,"","Sample 1 for TSW, weight and no.of seed in sample ","TSW",0.04,"gm",50,"seed"
1473685,1548827,3957,"Test",02-JUN-14,"","Number of seeds found empty at the time of a cut test. ","Cut test",2,"seeds",,""
1473686,1548828,3957,"Test",02-JUN-14,"","Number of seeds found full at the time of a cut test. ","Cut test",8,"seeds",,""
1162175,1605572,,"Seed Sample",25-MAR-15,"","Thousand seed weight calculated from an average of 3 samples. ","TSW",4.4046,"gm",,""
1491925,1584036,4011,"Test",24-DEC-14,"","Number of seeds found empty at the time of a cut test. ","Cut test",2,"seeds",,""
1523556,1621485,,"Seed Sample",25-JUN-15,"","Sample 3 for TSW, weight and no.of seed in sample ","TSW",0.0488,"gm",50,"seed"
1523556,1621486,,"Seed Sample",25-JUN-15,"","Sample 4 for TSW, weight and no.of seed in sample ","TSW",0.0538,"gm",50,"seed"
1523593,1621552,,"Seed Sample",25-JUN-15,"","Sample 5 for TSW, weight and no.of seed in sample ","TSW",0.0117,"gm",50,"seed"
1409734,1591544,,"Seed Sample",28-JAN-15,"","Thousand seed weight calculated from an average of 3 samples. ","TSW",4.6993,"gm",,""
1479530,1591552,,"Seed Sample",28-JAN-15,"","Sample 3 for TSW, weight and no.of seed in sample ","TSW",0.0103,"gm",,""
1479530,1591553,,"Seed Sample",28-JAN-15,"","Thousand seed weight calculated from an average of 3 samples. ","TSW",0.2093,"gm",,""
1406567,1622982,,"Seed Sample",21-DEC-11,"","Thousand seed weight calculated from an average of 5 samples. ","TSW",4.1392,"gm",,""
1406570,1622989,,"Seed Sample",21-DEC-11,"","Sample 1 for TSW, weight and no.of seed in sample ","TSW",0.0602,"gm",50,"seed"
1406571,1623001,,"Seed Sample",21-DEC-11,"","Sample 4 for TSW, weight and no.of seed in sample ","TSW",0.1024,"gm",50,"seed"
1359005,1623019,,"Seed Sample",21-DEC-11,"","Sample 3 for TSW, weight and no.of seed in sample ","TSW",0.0255,"gm",50,"seed"
1359144,1623031,,"Seed Sample",21-DEC-11,"","Sample 3 for TSW, weight and no.of seed in sample ","TSW",0.1641,"gm",50,"seed"
1406349,1620726,,"Seed Sample",21-DEC-11,"","Sample 1 for TSW, weight and no.of seed in sample ","TSW",0.0255,"gm",50,"seed"
1569803,1660547,4207,"Test",03-SEP-15,"","Number of seeds found full at the time of a cut test. ","Cut test",4,"seeds",,""
1406565,1620800,,"Seed Sample",21-DEC-11,"","Sample 5 for TSW, weight and no.of seed in sample ","TSW",0.1071,"gm",50,"seed"
1406565,1620801,,"Seed Sample",21-DEC-11,"","Thousand seed weight calculated from an average of 5 samples. ","TSW",2.1304,"gm",,""
1358703,1620807,,"Seed Sample",21-DEC-11,"","Sample 5 for TSW, weight and no.of seed in sample ","TSW",0.0752,"gm",50,"seed"
1358738,1620819,,"Seed Sample",21-DEC-11,"","Sample 5 for TSW, weight and no.of seed in sample ","TSW",0.0532,"gm",50,"seed"
1358880,1620832,,"Seed Sample",21-DEC-11,"","Thousand seed weight calculated from an average of 5 samples. ","TSW",2.517,"gm",,""
1497472,1567951,4163,"Propagation",18-SEP-14,"","Soak the seed for a time period. ","Imbibation",,"",0.5,"hours"
1497476,1567963,4163,"Propagation",18-SEP-14,"","Incubator settings - summer - 25/15 deg C for 12/12 day/night. ","Incubation",,"",,""
1406685,1623086,,"Seed Sample",21-DEC-11,"","Sample 2 for TSW, weight and no.of seed in sample Batch 4","TSW",0.1778,"gm",50,"seed"
1406688,1623092,,"Seed Sample",21-DEC-11,"","Sample 2 for TSW, weight and no.of seed in sample Batch 4","TSW",0.0506,"gm",50,"seed"
1406691,1623119,,"Seed Sample",21-DEC-11,"","Sample 5 for TSW, weight and no.of seed in sample Batch 4","TSW",0.0022,"gm",50,"seed"
1464166,1623234,,"Seed Sample",21-DEC-11,"","Sample 4 for TSW, weight and no.of seed in sample Batch 5","TSW",0.1401,"gm",50,"seed"
1406752,1623294,,"Seed Sample",21-DEC-11,"","Sample 5 for TSW, weight and no.of seed in sample Batch 5","TSW",0.1134,"gm",50,"seed"
1406752,1623295,,"Seed Sample",21-DEC-11,"","Thousand seed weight calculated from an average of 5 samples. Batch 5","TSW",2.2556,"gm",,""
1479754,1570252,3997,"Test",26-SEP-14,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",25,"seeds",,""
1479557,1570287,3986,"Test",26-SEP-14,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",2,"seeds",,""
1479566,1570326,3987,"Test",30-SEP-14,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",1,"seeds",,""
1479566,1570327,3987,"Test",30-SEP-14,"","Number of seeds found full at the time of a cut test. ","Cut test",13,"seeds",,""
1479578,1570336,3988,"Test",30-SEP-14,"","Number of seeds found empty at the time of a cut test. ","Cut test",4,"seeds",,""
1479733,1570380,3990,"Test",30-SEP-14,"","Number of seeds found full at the time of a cut test. ","Cut test",2,"seeds",,""
1479741,1570392,3992,"Test",30-SEP-14,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",8,"seeds",,""
1498448,1570490,4000,"Test",30-SEP-14,"","Number of seeds found empty at the time of a cut test. ","Cut test",16,"seeds",,""
1473099,1570514,3953,"Test",01-OCT-14,"","Number of seeds found full at the time of a cut test. ","Cut test",23,"seeds",,""
1467305,1605561,,"Seed Sample",25-MAR-15,"","Sample 1 for TSW, weight and no.of seed in sample ","TSW",1.387,"gm",50,"seed"
1467305,1605565,,"Seed Sample",25-MAR-15,"","Sample 3 for TSW, weight and no.of seed in sample ","TSW",1.449,"gm",50,"seed"
1454067,1569821,,"Seed Sample",24-SEP-14,"","Sample 1 for TSW, weight and no.of seed in sample ","TSW",0.002,"gm",,""
1454067,1569822,,"Seed Sample",24-SEP-14,"","Sample 2 for TSW, weight and no.of seed in sample ","TSW",0.0021,"gm",,""
1406455,1620744,,"Seed Sample",20-DEC-11,"","Thousand seed weight calculated from an average of 5 samples. ","TSW",0.728,"gm",,""
1406492,1620768,,"Seed Sample",21-DEC-11,"","Thousand seed weight calculated from an average of 5 samples. ","TSW",0.188,"gm",,""
1406493,1620772,,"Seed Sample",21-DEC-11,"","Sample 4 for TSW, weight and no.of seed in sample ","TSW",0.0064,"gm",50,"seed"
1406493,1620773,,"Seed Sample",21-DEC-11,"","Sample 5 for TSW, weight and no.of seed in sample ","TSW",0.0052,"gm",50,"seed"
1406520,1620778,,"Seed Sample",21-DEC-11,"","Sample 4 for TSW, weight and no.of seed in sample ","TSW",0.0383,"gm",50,"seed"
1406548,1620783,,"Seed Sample",21-DEC-11,"","Sample 3 for TSW, weight and no.of seed in sample ","TSW",0.0099,"gm",50,"seed"
1449910,1620856,3675,"Propagation",19-JUL-13,"","Place in fridge at degrees for period ","Incubation",4,"deg",168,"hours"
1513055,1601206,,"Seed Sample",05-MAR-15,"","Sample 5 for TSW, weight and no.of seed in sample ","TSW",0.1766,"gm",50,"seed"
1473749,1570233,3958,"Test",26-SEP-14,"","Number of seeds found empty at the time of a cut test. ","Cut test",2,"seeds",,""
1473097,1570238,3952,"Test",26-SEP-14,"","Number of seeds found empty at the time of a cut test. ","Cut test",1,"seeds",,""
1509057,1594457,,"Seed Sample",05-FEB-15,"","% Purity. ","Purity",100,"%",,""
1509112,1594573,,"Seed Sample",05-FEB-15,"","Sample 2 for TSW, weight and no.of seed in sample 50 seeds","TSW",0.0873,"gm",,""
1509112,1594574,,"Seed Sample",05-FEB-15,"","Sample 3 for TSW, weight and no.of seed in sample 50 seeds","TSW",0.0897,"gm",,""
1509092,1601299,,"Seed Sample",05-MAR-15,"","% Purity. ","Purity",99.6716,"%",,""
1479513,1551281,,"Seed Sample",18-JUN-14,"","Thousand seed weight calculated from one sample. ","TSW",1.4506,"gm",,""
1501170,1576696,,"Seed Sample",10-NOV-14,"","Sample 3 for TSW, weight and no.of seed in sample ","TSW",8.4225,"gm",,""
1501315,1577303,,"Seed Sample",12-NOV-14,"","Sample 2 for TSW, weight and no.of seed in sample ","TSW",0.0015,"gm",,""
1510822,1596773,,"Seed Sample",17-FEB-15,"","Thousand seed weight calculated from an average of 5 samples. ","TSW",0.6879,"gm",,""
1510830,1596789,,"Seed Sample",17-FEB-15,"","% Purity. ","Purity",100,"%",,""
1510835,1596795,,"Seed Sample",17-FEB-15,"","% Purity. ","Purity",100,"%",,""
1510836,1596798,,"Seed Sample",17-FEB-15,"","% Purity. ","Purity",100,"%",,""
1502243,1579132,4176,"Propagation",17-APR-14,"","AGAR base. ","Substrate",,"",,""
1502243,1579133,4176,"Propagation",17-APR-14,"","Incubator settings - summer - 25/15 deg C for 12/12 day/night. ","Incubation",,"",,""
1456975,1582335,,"Seed Sample",10-DEC-14,"","Sample 3 for TSW, weight and no.of seed in sample ","TSW",0.1227,"gm",,""
1469312,1582337,,"Seed Sample",10-DEC-14,"","Sample 1 for TSW, weight and no.of seed in sample ","TSW",0.0201,"gm",,""
1472606,1582346,,"Seed Sample",10-DEC-14,"","Sample 2 for TSW, weight and no.of seed in sample ","TSW",0.0158,"gm",,""
1466876,1582360,,"Seed Sample",10-DEC-14,"","Sample 1 for TSW, weight and no.of seed in sample ","TSW",0.076,"gm",,""
1466872,1582368,,"Seed Sample",10-DEC-14,"","Thousand seed weight calculated from an average of 3 samples. ","TSW",0.4866,"gm",,""
1466861,1582377,,"Seed Sample",10-DEC-14,"","Thousand seed weight calculated from an average of 3 samples. ","TSW",0.1933,"gm",,""
1466874,1582379,,"Seed Sample",10-DEC-14,"","Sample 1 for TSW, weight and no.of seed in sample ","TSW",0.011,"gm",,""
1466874,1582381,,"Seed Sample",10-DEC-14,"","Sample 3 for TSW, weight and no.of seed in sample ","TSW",0.011,"gm",,""
1466874,1582382,,"Seed Sample",10-DEC-14,"","Thousand seed weight calculated from an average of 3 samples. ","TSW",0.2,"gm",,""
1466913,1582384,,"Seed Sample",10-DEC-14,"","Sample 1 for TSW, weight and no.of seed in sample ","TSW",0.082,"gm",,""
1466913,1582386,,"Seed Sample",10-DEC-14,"","Sample 3 for TSW, weight and no.of seed in sample ","TSW",0.079,"gm",,""
1472671,1582392,,"Seed Sample",10-DEC-14,"","Sample 2 for TSW, weight and no.of seed in sample ","TSW",0.0269,"gm",,""
1478538,1582396,,"Seed Sample",10-DEC-14,"","Sample 1 for TSW, weight and no.of seed in sample ","TSW",0.009,"gm",,""
1517428,1610444,4179,"Propagation",02-APR-15,"","Dry heat applied at a temperature for a period. ","Heat",35,"deg",360,"min"
1517428,1610445,4179,"Propagation",02-APR-15,"","Moss ","Substrate",,"",,""
1491812,1557951,4005,"Propagation",29-JUL-14,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
1491815,1557981,4010,"Propagation",30-JUL-14,"","AGAR base with gibberellic acid added. ","Substrate",200,"ppm",,""
1491815,1557982,4010,"Propagation",30-JUL-14,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
1491817,1557987,4010,"Propagation",30-JUL-14,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
1314944,1558060,,"Seed Sample",05-AUG-14,"","Sample 4 for TSW, weight and no.of seed in sample ","TSW",0.3824,"gm",,""
1290290,1558178,,"Seed Sample",05-AUG-14,"","Sample 1 for TSW, weight and no.of seed in sample ","TSW",0.2322,"gm",,""
1290290,1558180,,"Seed Sample",05-AUG-14,"","Sample 3 for TSW, weight and no.of seed in sample ","TSW",0.1989,"gm",,""
1312816,1558247,,"Seed Sample",05-AUG-14,"","Sample 5 for TSW, weight and no.of seed in sample ","TSW",0.1632,"gm",,""
1476961,1558584,,"Seed Sample",06-AUG-14,"","Sample 2 for TSW, weight and no.of seed in sample ","TSW",0.0226,"gm",,""
1476954,1558686,,"Seed Sample",06-AUG-14,"","Thousand seed weight calculated from an average of 5 samples. ","TSW",0.0452,"gm",,""
1454073,1558691,,"Seed Sample",06-AUG-14,"","Sample 1 for TSW, weight and no.of seed in sample ","TSW",0.1241,"gm",,""
1500802,1575589,4174,"Propagation",01-DEC-10,"","Immersed in hot/boiling water at a temperature for a period. ","Heat",95,"deg",2,"min"
1500803,1575594,4174,"Propagation",01-DEC-10,"","Immersed in hot/boiling water at a temperature for a period. ","Heat",95,"deg",2,"min"
1500802,1575613,4174,"Test",04-JAN-11,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",2,"seeds",,""
1509116,1594589,,"Seed Sample",05-FEB-15,"","Sample 4 for TSW, weight and no.of seed in sample 50 seeds","TSW",1.1516,"gm",,""
1492903,1559133,4023,"Propagation",10-AUG-14,"","AGAR base with gibberellic acid added. ","Substrate",200,"ppm",,""
1492905,1559142,4024,"Propagation",10-AUG-14,"","AGAR base with gibberellic acid added. ","Substrate",200,"ppm",,""
1492911,1559172,4026,"Propagation",10-AUG-14,"","AGAR base with gibberellic acid added. ","Substrate",200,"ppm",,""
1492913,1559181,4026,"Propagation",10-AUG-14,"","AGAR base with gibberellic acid added. ","Substrate",200,"ppm",,""
1321494,1559186,,"Seed Sample",10-AUG-14,"","Sample 4 for TSW, weight and no.of seed in sample ","TSW",0.6738,"gm",,""
1189405,1559497,,"Seed Sample",12-AUG-14,"","Thousand seed weight calculated from an average of 5 samples. ","TSW",0.0144,"gm",,""
1534049,1667604,,"Seed Sample",15-OCT-15,"","Sample 1 for TSW, weight and no.of seed in sample ","TSW",0.0051,"gm",50,"seed"
1534026,1655661,4185,"Propagation",26-NOV-15,"","Germination checked 0","Germination",,"",,""
1569799,1659847,4205,"Propagation",30-JUL-15,"","Germination checked 0","Germination",,"",,""
1569799,1659848,4205,"Propagation",06-AUG-15,"","Germination checked 0","Germination",,"",,""
1569821,1660756,4210,"Test",03-SEP-15,"","Number of seeds found full at the time of a cut test. ","Cut test",1,"seeds",,""
1569842,1661008,4216,"Test",15-SEP-15,"","Number of seeds found full at the time of a cut test. ","Cut test",3,"seeds",,""
1569842,1661011,4216,"Propagation",26-JUL-15,"","Germination checked 0","Germination",,"",,""
1569933,1661341,4224,"Test",03-SEP-15,"","Number of seeds found full at the time of a cut test. ","Cut test",1,"seeds",,""
1569934,1661352,4224,"Propagation",30-JUL-15,"","Germination checked 0","Germination",,"",,""
1336942,1662107,,"Seed Sample",02-MAR-10,"","Sample 4 for TSW, weight and no.of seed in sample ","TSW",0.0016,"gm",50,"seed"
1337261,1662123,,"Seed Sample",25-MAY-10,"","Thousand seed weight calculated from an average of 5 samples. ","TSW",0.0428,"gm",,""
1318668,1662133,,"Seed Sample",23-JUL-15,"","Sample 1 for TSW, weight and no.of seed in sample ","TSW",0.94,"gm",25,"seed"
1569802,1661400,4206,"Propagation",23-JUL-15,"","Germination checked 0","Germination",,"",,""
1336306,1662509,,"Seed Sample",10-MAR-10,"","Sample 4 for TSW, weight and no.of seed in sample ","TSW",0.0342,"gm",50,"seed"
1336568,1662577,,"Seed Sample",19-MAR-10,"","Sample 2 for TSW, weight and no.of seed in sample ","TSW",0.0115,"gm",50,"seed"
1336568,1662581,,"Seed Sample",19-MAR-10,"","Thousand seed weight calculated from an average of 5 samples. ","TSW",0.2232,"gm",,""
1337293,1672655,,"Seed Sample",25-AUG-10,"","Sample 1 for TSW, weight and no.of seed in sample ","TSW",0.0499,"gm",50,"seed"
1337293,1672656,,"Seed Sample",25-AUG-10,"","Sample 2 for TSW, weight and no.of seed in sample ","TSW",0.0553,"gm",50,"seed"
1337293,1672658,,"Seed Sample",25-AUG-10,"","Sample 4 for TSW, weight and no.of seed in sample ","TSW",0.0534,"gm",50,"seed"
1531230,1672758,,"Seed Sample",25-FEB-16,"","Sample 2 for TSW, weight and no.of seed in sample ","TSW",0.4812,"gm",50,"seed"
1577162,1672772,4227,"Propagation",25-FEB-16,"","Soak the seed for a time period. ","Imbibation",,"",1,"hours"
1577165,1672786,4227,"Propagation",25-FEB-16,"","Incubator settings - summer - 25/15 deg C for 12/12 day/night. ","Incubation",,"",,""
1531229,1672788,,"Seed Sample",25-FEB-16,"","Sample 1 for TSW, weight and no.of seed in sample ","TSW",0.3989,"gm",50,"seed"
1577948,1673617,4229,"Propagation",03-MAR-16,"","Incubator settings - summer - 25/15 deg C for 12/12 day/night. ","Incubation",,"",,""
1338122,1674277,,"Seed Sample",01-OCT-10,"","Sample 5 for TSW, weight and no.of seed in sample ","TSW",0.2306,"gm",50,"seed"
1338097,1674289,,"Seed Sample",01-OCT-10,"","Sample 5 for TSW, weight and no.of seed in sample ","TSW",0.075,"gm",50,"seed"
1575166,1668892,,"Seed Sample",10-FEB-16,"","Thousand seed weight calculated from an average of 3 samples. ","TSW",0.2106,"gm",,""
1535103,1651441,4194,"Propagation",05-NOV-15,"","Incubator settings - summer - 25/15 deg C for 12/12 day/night. ","Incubation",,"",,""
