genus_root,taxon_name,text,life_history_a,life_history_f,parasitic_a,parasitic_f,plant_growth_form_a,plant_growth_form_f,plant_growth_substrate_a,plant_growth_substrate_f,sex_type_a,sex_type_f,stem_growth_habit_a,stem_growth_habit_f,woodiness_a,woodiness_f
Dodonaea,Dodonaea bursariifolia," dioecious or rarely polygamo-dioecious spreading shrub, 0.5-1.5 m high; ",perennial,inferred_from_family,,,shrub,shrub,,,dioecious,dioecious,spreading,spreading,woody,
Dodonaea,Dodonaea intricata," dioecious spreading shrub, 0.2-1 m high; ",perennial,inferred_from_family,,,shrub,shrub,,,dioecious,dioecious,spreading,spreading,woody,
Dodonaea,Dodonaea tepperi," dioecious or rarely polygamo-dioecious spreading shrub, to 0.6 m high; ",perennial,inferred_from_family,,,shrub,shrub,,,dioecious,dioecious,spreading,spreading,woody,
Dodonaea,Dodonaea subglandulifera," dioecious or rarely polygamo-dioecious erect shrub, 1-2 m high; ",perennial,inferred_from_family,,,shrub,shrub,,,dioecious,dioecious,erect,erect,woody,
Dodonaea,Dodonaea viscosa mucronata," erect to spreading shrub, 1.5-4 m high; ",perennial,inferred_from_family,,,shrub,shrub,,,dioecious,inferred_from_genus,erect spreading,erect spreading,woody,
Dodonaea,Dodonaea viscosa cuneata," compact spreading shrub, 1-3 m high; ",perennial,inferred_from_family,,,shrub,shrub,,,dioecious,inferred_from_genus,spreading compact,spreading compact,woody,
Dodonaea,Dodonaea viscosa spatulata,  ,perennial,inferred_from_family,,,shrub,inferred_from_genus,,,dioecious,inferred_from_genus,,,woody,
Doodia,Doodia caudata,  ,,,,,,,,,,,,,,
Drosanthemum,Drosanthemum, prostrate densely glistening papillose perennial shrubs with opposite or clustered fleshy trigonous to terete exstipulate leaves. ,perennial,perennial,,,shrub,shrubs,,,,,prostrate,prostrate,woody,
Drosanthemum,Drosanthemum candens,  ,perennial,inferred_from_genus,,,shrub,inferred_from_genus,,,,,,,woody,
Drosera,Drosera,  ,,,,,herb,inferred_from_family,,,,,,,herbaceous,
Drosera,Drosera pygmaea,  ,,,,,herb,inferred_from_family,,,,,,,herbaceous,
Drosera,Drosera whittakeri," herb with a tuber, vertical stolon 2-8 cm long; ",,,,,herb,herb,,,,,,,herbaceous,
Drosera,Drosera auriculata, tuberous herb; vertical stolon 4-6 cm long; ,,,,,herb,herb,,,,,,,herbaceous,
Drosera,Drosera peltata," tuberous herb, vertical stolon 3-6 cm long; ",,,,,herb,herb,,,,,,,herbaceous,
Drosera,Drosera binata, herb with fibrous roots; ,,,,,herb,herb,,,,,,,herbaceous,
Drosera,Drosera indica, annual herb with fibrous roots; ,annual,annual,,,herb,herb,,,,,,,herbaceous,
Drosera,Drosera glanduligera, ephemeral herb with fibrous roots; ,ephemeral,ephemeral,,,herb,herb,,,,,,,herbaceous,
Drosera,Drosera macrantha," tuberous herb, vertical stolon 6-10 cm long; ",,,,,herb,herb,,,,,,,herbaceous,
Droseraceae,Droseraceae, annual and perennial rhizomatous or fibrous-rooted herbs or herbs with a spherical tuber and a vertical stolon; ,annual perennial,annual perennial,,,herb,herbs,,,,,rhizomatous,rhizomatous,herbaceous,
Duboisia,Duboisia," shrubs or trees, glabrous or almost so. ",,,,,shrub tree,shrubs trees,,,,,,,woody,
Duboisia,Duboisia hopwoodii, erect shrub 1-3 m (rarely to 4 m) tall and up to 3 m diam.; ,,,,,shrub,shrub,,,,,erect,erect,woody,
Dysphania,Dysphania," annual or shortlivedperennial herbs with subsessile glands or simple and gland-tipped hairs, ",annual short_lived_perennial,annual shortlivedperennial,,,herb,herbs,,,,,,,herbaceous,
Dysphania,Dysphania simulans, annual 10-30 cm high. ,annual,annual,,,herb,inferred_from_genus,,,,,,,herbaceous,
Dysphania,Dysphania plantaginella, annual with several prostrate to ascending stems arising from the base; ,annual,annual,,,herb,inferred_from_genus,,,,,decumbent prostrate,ascending prostrate,herbaceous,
Dysphania,Dysphania glomulifera," prostrate to erect annual or shortlivedperennial to 15 cm high, branching from the base. ",annual short_lived_perennial,annual shortlivedperennial,,,herb,inferred_from_genus,,,,,erect prostrate,erect prostrate,herbaceous,
Dysphania,Dysphania glomulifera eremaea,  ,,,,,herb,inferred_from_genus,,,,,,,herbaceous,
Dysphania,Dysphania platycarpa, prostrate annual to 20 cm diam.. ,annual,annual,,,herb,inferred_from_genus,,,,,prostrate,prostrate,herbaceous,
Dysphania,Dysphania rhadinostachya, erect annual to 30 cm high. ,annual,annual,,,herb,inferred_from_genus,,,,,erect,erect,herbaceous,
Dysphania,Dysphania glomulifera glomulifera,  ,,,,,herb,inferred_from_genus,,,,,,,herbaceous,
Dysphania,Dysphania kalpari," prostrate to decumbent annual with several stems arising from the base, ",annual,annual,,,herb,inferred_from_genus,,,,,decumbent prostrate,decumbent prostrate,herbaceous,
Ecballium,Ecballium, trailing herbs with s from perennial rootstocks; ,perennial,perennial,,,herb,herbs,,,,,prostrate,trailing,herbaceous,
Ecballium,Ecballium elaterium,  ,perennial,inferred_from_genus,,,herb,inferred_from_genus,,,,,,,herbaceous,
Echinochloa,Echinochloa inundata," annual, from less than 1 m to over 2 m high; ",annual,annual,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Echinochloa,Echinochloa, annuals or perennials; ,annual perennial,annuals perennials,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Echinochloa,Echinochloa crus-galli," annual, 30-80 cm high; ",annual,annual,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Echinochloa,Echinochloa colona," annual, to 60 cm high; ",annual,annual,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Echinochloa,Echinochloa utilis," annual, 19-50 cm high; ",annual,annual,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Echinopogon,Echinopogon ovatus, erect annual. ,annual,annual,,,herb graminoid,inferred_from_genus_life_history,,,,,erect,erect,herbaceous,
Echinopogon,Echinopogon, scabrous annuals; ,annual,annuals,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Echium,Echium vulgare, biennials to 80 cm high. ,biennial,biennials,,,herb,inferred_from_genus_life_history,,,,,,,herbaceous,
Echium,Echium, annuals to perennials. ,annual perennial,annuals perennials,,,herb,inferred_from_life_history,,,,,,,herbaceous,
Echium,Echium simplex," perennials or biennials to 1.5 m high, usually with one erect stem. ",biennial perennial,biennials perennials,,,herb,inferred_from_genus_life_history,,,,,erect,erect,herbaceous,
Echium,Echium plantagineum, annuals rarely biennials to 80 cm high. ,annual biennial,annuals biennials,,,herb,inferred_from_genus_life_history,,,,,,,herbaceous,
Eclipta,Eclipta, about 5 species widespread in the warmer parts of the world; 2 native to australia. ,,,,,,,,,,,,,,
Eclipta,Eclipta alatocarpa, annual herb to 30 cm high; ,annual,annual,,,herb,herb,,,,,,,herbaceous,
Eclipta,Eclipta platyglossa, annual or biennial herb to 25 cm high; ,annual biennial,annual biennial,,,herb,herb,,,,,,,herbaceous,
Ehrharta,Ehrharta calycina, perennial. ,perennial,perennial,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Ehrharta,Ehrharta, annuals or perennials. ,annual perennial,annuals perennials,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Ehrharta,Ehrharta villosa," perennial, often with a robust creeping rhizome; ",perennial,perennial,,,herb graminoid,inferred_from_genus_life_history,,,,,creeping rhizomatous,creeping rhizome,herbaceous,
Ehrharta,Ehrharta longiflora, annual. ,annual,annual,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Ehrharta,Ehrharta erecta, perennial. ,perennial,perennial,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Eichhornia,Eichhornia, floating or less often creeping aquatic herbs; ,,,,,herb,herbs,aquatic,aquatic,,,creeping floating,creeping floating,herbaceous,
Eichhornia,Eichhornia crassipes,  ,,,,,herb,inferred_from_genus,aquatic,inferred_from_genus,,,,,herbaceous,
Einadia,Einadia, herbaceous or weakwoody perennials; ,perennial,perennials,,,herb,inferred_from_life_history,,,,,,,soft_wood herbaceous,weakwoody
Einadia,Einadia nutans oxycarpa, scrambling subshrub to 1 m high; ,perennial,inferred_from_genus,,,subshrub,subshrub,,,,,,,,
Einadia,Einadia nutans, scrambling perennial with a woolly base; ,perennial,perennial,,,herb,inferred_from_genus_life_history,,,,,,,herbaceous,
Einadia,Einadia nutans eremaea, scrambling perennial to 1 m high; ,perennial,perennial,,,herb,inferred_from_genus_life_history,,,,,,,herbaceous,
Einadia,Einadia nutans nutans,  ,perennial,inferred_from_genus,,,herb,inferred_from_genus_life_history,,,,,,,herbaceous,
Einadia,Einadia polygonoides, spreading weak grey-green perennial with numerous stems arising from the tap root; ,perennial,perennial,,,herb,inferred_from_genus_life_history,,,,,spreading,spreading,herbaceous,
Elachanthus,Elachanthus, annual herbs; vestiture ; ,annual,annual,,,herb,herbs,,,,,,,herbaceous,
Elachanthus,Elachanthus glaber, annual herb to 12 cm high; ,annual,annual,,,herb,herb,,,,,,,herbaceous,
Elachanthus,Elachanthus pusillus, annual herb to 15 cm high; ,annual,annual,,,herb,herb,,,,,,,herbaceous,
Elatinaceae,Elatinaceae," annual or perennial herbs or small shrubs, sometimes aquatic; ",annual perennial,annual perennial,,,herb shrub,herbs shrubs,aquatic,aquatic,,,,,woody herbaceous,
Elatine,Elatine," prostrate annual herbs, glabrous; ",annual,annual,,,herb,herbs,aquatic,inferred_from_family,,,prostrate,prostrate,herbaceous,
Elatine,Elatine gratioloides,  ,annual,inferred_from_genus,,,herb,inferred_from_genus,aquatic,inferred_from_family,,,,,herbaceous,
Eleocharis,Eleocharis plana,  ,,,,,herb graminoid,inferred_from_genus,,,,,,,herbaceous,
Eleocharis,Eleocharis," annual or perennial herbs, often stoloniferous, leafless; ",annual perennial,annual perennial,,,herb graminoid,herbs,,,,,stoloniferous,stoloniferous,herbaceous,
Eleocharis,Eleocharis pusilla,  ,,,,,herb graminoid,inferred_from_genus,,,,,,,herbaceous,
Eleocharis,Eleocharis acuta,  ,,,,,herb graminoid,inferred_from_genus,,,,,,,herbaceous,
Eleocharis,Eleocharis geniculata,  ,,,,,herb graminoid,inferred_from_genus,,,,,,,herbaceous,
Eleocharis,Eleocharis atricha,  ,,,,,herb graminoid,inferred_from_genus,,,,,,,herbaceous,
Eleocharis,Eleocharis pallens,  ,,,,,herb graminoid,inferred_from_genus,,,,,,,herbaceous,
Eleocharis,Eleocharis sphacelata,  ,,,,,herb graminoid,inferred_from_genus,,,,,,,herbaceous,
Eleocharis,Eleocharis gracilis,  ,,,,,herb graminoid,inferred_from_genus,,,,,,,herbaceous,
Eleusine,Eleusine indica," annual or perennial, to 90 cm high; ",annual perennial,annual perennial,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Eleusine,Eleusine, annuals or perennials; ,annual perennial,annuals perennials,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Eleusine,Eleusine tristachya," short-lived tufted perennial, to 30 cm high; ",perennial,perennial,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Elymus,Elymus repens," glabrous perennial, circa 10 cm to 1 m high. ",perennial,perennial,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Elymus,Elymus farctus," glabrous perennial, 25-80 cm high. ",perennial,perennial,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Elymus,Elymus scabrus, perennial. ,perennial,perennial,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Elymus,Elymus elongatus," glabrous tufted perennial, 60-100 cm or more high. ",perennial,perennial,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Elytrophorus,Elytrophorus spicatus," small annual, 8-30 cm high. ",annual,annual,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Elytrophorus,Elytrophorus, glabrous annuals of wet places; ,annual,annuals,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Embadium,Embadium," annuals usually with several branches from the base, ",annual,annuals,,,herb,inferred_from_life_history,,,,,,,herbaceous,
Embadium,Embadium stagnense, annuals. ,annual,annuals,,,herb,inferred_from_genus_life_history,,,,,,,herbaceous,
Embadium,Embadium uncinatum, annuals. ,annual,annuals,,,herb,inferred_from_genus_life_history,,,,,,,herbaceous,
Embadium,Embadium johnstonii, annuals. ,annual,annuals,,,herb,inferred_from_genus_life_history,,,,,,,herbaceous,
Emex,Emex australis," glabrous annual with many or few prostrate or ascending stems to 50 cm long, sometimes reddish; ",annual,annual,,,herb,inferred_from_life_history,,,,,decumbent prostrate,ascending prostrate,herbaceous,
Emex,Emex spinosa," glabrous annual with many or few prostrate to erect stems to 50 cm long or more, sometimes reddish; ",annual,annual,,,herb,inferred_from_life_history,,,,,erect prostrate,erect prostrate,herbaceous,
Empodisma,Empodisma," perennial, dioecious, rarely monoecious.male spikelets several together, rarely solitary, 1- or several-flowered; female spikelets solitary, l-flowered; ",perennial,perennial,,,herb graminoid,inferred_from_family_life_history,,,dioecious monoecious,dioecious monoecious,,,herbaceous,
Empodisma,Empodisma minus,  ,perennial,inferred_from_genus,,,herb graminoid,inferred_from_family_life_history,,,,,,,herbaceous,
Enchylaena,Enchylaena, small shrubs; ,,,,,shrub,shrubs,,,,,,,woody,
Enchylaena,Enchylaena tomentosa," lax shrub circa 1 m high, ",,,,,shrub,shrub,,,,,,,woody,
Enchylaena,Enchylaena tomentosa tomentosa,  ,,,,,shrub,inferred_from_genus,,,,,,,woody,
Enchylaena,Enchylaena tomentosa glabra,  ,,,,,shrub,inferred_from_genus,,,,,,,woody,
Enneapogon,Enneapogon oblongus, annual or shortlivedperennial 27-35 (13.5-66)cm; ,annual short_lived_perennial,annual shortlivedperennial,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Enneapogon,Enneapogon clelandii,  ,,,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Enneapogon,Enneapogon intermedius, perennial 30-70 cm high. ,perennial,perennial,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Enneapogon,Enneapogon nigricans," perennial 30-40 (rarely 5-55) cm, ",perennial,perennial,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Enneapogon,Enneapogon avenaceus, annual or shortlivedperennial 25-40 (rarely 7-45) cm; ,annual short_lived_perennial,annual shortlivedperennial,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Enneapogon,Enneapogon caerulescens," annual or shortlivedperennial 16-22 (rarely 10-40) cm, leafy and densely tufted near the base, ",annual short_lived_perennial,annual shortlivedperennial,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Enneapogon,Enneapogon polyphyllus," annual or shortlivedperennial circa 30 (rarely 3-48) cm, ",annual short_lived_perennial,annual shortlivedperennial,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Enneapogon,Enneapogon cylindricus," shortlivedperennial 17-25 (rarely 10-51) cm, ",short_lived_perennial,shortlivedperennial,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Enneapogon,Enneapogon," annuals or shortlivedperennials, ",annual short_lived_perennial,annuals shortlivedperennials,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Enteropogon,Enteropogon, tufted perennials. ,perennial,perennials,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Enteropogon,Enteropogon acicularis," glabrous grass, 25-60 cm high; ",perennial,inferred_from_genus,,,graminoid,grass,,,,,,,,
Epacridaceae,Epacridaceae, shrubs or rarely small trees; ,,,,,shrub tree,shrubs trees,,,,,,,woody,
Epacris,Epacris," shrubs, usually erect, rigid; ",,,,,shrub,shrubs,,,,,erect,erect,woody,
Epacris,Epacris impressa, erect shrub 20-120 cm high; ,,,,,shrub,shrub,,,,,erect,erect,woody,
Epaltes,Epaltes cunninghamii," perennial herb or subshrub 10-40 cm high, polygamo-monoecious; ",perennial,perennial,,,herb subshrub,herb subshrub,,,monoecious,monoecious,,,herbaceous,
Epaltes,Epaltes tatei," compact annual herb 2-4 cm high; vestiture , ",annual,annual,,,herb,herb,,,,,compact,compact,herbaceous,
Epaltes,Epaltes australis, low-growing aromatic annual or perennial herb; ,annual perennial,annual perennial,,,herb,herb,,,,,,,herbaceous,
Epilobium,Epilobium," perennial herbs with a slightly woodybase producing usually erect branches ending in an inflorescence, ",perennial,perennial,,,herb,herbs,,,,,erect,erect,woody_base herbaceous,woodybase
Epilobium,Epilobium hirtigerum," perennial herbs to 1.2 m high, ",perennial,perennial,,,herb,herbs,,,,,,,herbaceous,
Epilobium,Epilobium pallidiflorum, perennials rarely higher than 70 cm. ,perennial,perennials,,,herb,inferred_from_genus,,,,,,,herbaceous,
Epilobium,Epilobium ciliatum," perennial or often only annual, to 80 cm high, more or less branched, ",annual perennial,annual perennial,,,herb,inferred_from_genus,,,,,,,herbaceous,
Eragrostis,Eragrostis mexicana, annual 12-75 cm high; ,annual,annual,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Eragrostis,Eragrostis infecunda," perennial up to 70 cm high, ",perennial,perennial,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Eragrostis,Eragrostis australasica," perennial 1-3 m high, shrubby, shortly rhizomatous; ",perennial,perennial,,,herb graminoid,inferred_from_genus_life_history,,,,,rhizomatous,rhizomatous,herbaceous,
Eragrostis,Eragrostis benthamii," perennial 11-60 cm high, compactly tufted near the glabrous unthickened base; ",perennial,perennial,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Eragrostis,Eragrostis basedowii, annual 7-26 (rarely 2.5-55) cm high; ,annual,annual,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Eragrostis,Eragrostis laniflora," perennial 21-75 cm high, usually with a thickened woolly base and knotty woolly often branched rhizome; ",perennial,perennial,,,herb graminoid,inferred_from_genus_life_history,,,,,rhizomatous,rhizome,herbaceous,
Eragrostis,Eragrostis superba, perennial 30-90 cm high. ,perennial,perennial,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Eragrostis,Eragrostis speciosa, perennial 15-140 cm high. ,perennial,perennial,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Eragrostis,Eragrostis xerophila, perennial 16-50 cm high. ,perennial,perennial,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Eragrostis,Eragrostis, annuals or perennials; ,annual perennial,annuals perennials,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Eragrostis,Eragrostis elongata," perennial 30-64 (rarely 21-90) cm high, often leafy and compact near the base; ",perennial,perennial,,,herb graminoid,inferred_from_genus_life_history,,,,,compact,compact,herbaceous,
Eragrostis,Eragrostis setifolia, perennial 12-60 cm high. ,perennial,perennial,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Eragrostis,Eragrostis dielsii, annual or shortlivedperennial 3-55 cm high; perennial plants slightly thickened and sparsely hairy at the base; ,annual perennial short_lived_perennial,annual perennial shortlivedperennial,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
