,Name ID,Species Name,Family Name,Naturalised,Consveration Code,Response To Fire,Response To Fire Auth,Flowering Month,Flowering Month Auth,Months Until First Flowering,Months Until First Flowering Auth,Months Until Peak Flowering,Months Until Peak Flowering Auth,Months To Flowering Decline,Months To Flowering Decline Auth,Response To Dieback,Response To Dieback Auth,Longevity
1102, 11362, Stylidium luteum subsp. glaucifolium, Stylidiaceae, N,, 4, NDB, Dec,, 8, NDB,,,,,,, 4
1103, 7774, Stylidium piliferum (Common Butterfly Triggerplant), Stylidiaceae, N,, 2, GWJ, Nov,, 12, GWJ,,,,,,, 4
1104, 7785, Stylidium repens (Matted Triggerplant), Stylidiaceae, N,, 4, NDB, Oct,, 7, NDB,,,,, 1, RTW, 4
1105, 7787, Stylidium rhynchocarpum (Black-beaked Triggerplant), Stylidiaceae, N,, 2, NDB, Nov,, 12, NDB,,,,,,, 4
1106, 7796, Stylidium scandens (Climbing Triggerplant), Stylidiaceae, N,, 2, NDB, Oct,, 18, NDB,,,,,,, 4
1107, 7798, Stylidium schoenoides (Cow Kicks), Stylidiaceae, N,, 2, NDB, Dec,, 7, NDB,,,,,,, 4
1108, 7808, Stylidium violaceum (Violet Triggerplant), Stylidiaceae, N,, 2, GWJ,,,,,,,,,,, 4
1109, 1260, Stypandra glauca (Blind Grass), Hemerocallidaceae, N,, 4, NDB, Oct,, 18, NDB,,,,,,, 4
1110, 6476, Styphelia tenuiflora (Common Pinheath), Ericaceae, N,, 4, NDB, Oct,, 29, NDB,,,,, 7, NDB, 4
1111, 2323, Synaphea gracillima, Proteaceae, N,, 4, NDB, Oct,, 22, NDB,,,,,,,
1112, 2324, Synaphea petiolaris (Synaphea), Proteaceae, N,, 5, NDB, Nov,, 26, NDB,,,,,,, 4
1113, 2327, Synaphea preissii, Proteaceae, N, 3, 2,, Nov,, 36, LMC,,,,, 4, RTW, 4
1114, 20115, Taxandria juniperina, Myrtaceae, N,, 5, NDB, Nov,, 24, NDB, 48, NDB,,, 4, NDB, 4
1115, 4256, Templetonia retusa (Cockies Tongues), Fabaceae, N,, 2, BEL, May,, 48, MUI,,,,,,, 4
1116, 8888, Tersonia brevipes (Button Creeper), Gyrostemonaceae, N,, 2, VDM, Aug,, 24, VDM,,,,,,, 1
1117, 2791, Tersonia cyathiflora (Button Creeper), Gyrostemonaceae, N,, 2, BEL,,,,,,,,,,, 4
1118, 1036, Tetraria octandra, Cyperaceae, N,, 4, LMC, Sep,, 12, LMC,,,,,,, 4
1119, 667, Tetrarrhena laevis (Forest Ricegrass), Poaceae, N,, 4, GWJ, Dec,, 18, NDB,,,,, 3, RTW, 4
1120, 4526, Tetratheca affinis, Elaeocarpaceae, N,, 4, NDB, Nov,, 24, NDB,,,,,,, 4
1121, 4533, Tetratheca filiformis, Elaeocarpaceae, N,, 5, NDB, Nov,, 32, NDB,,,,,,, 4
1122, 4535, Tetratheca hirsuta (Black Eyed Susan), Elaeocarpaceae, N,, 8, NDB, Oct,, 22, NDB,,,,,,, 4
1123, 4544, Tetratheca setigera, Elaeocarpaceae, N,, 4, NDB, Nov,, 18, NDB,,,,, 12, RTW, 4
1124, 1701, Thelymitra antennifera (Vanilla Orchid), Orchidaceae, N,, 11, GWJ, Sep,, 12, GWJ,,,,, 3, RTW, 4
1125, 1703, Thelymitra canaliculata (Blue Sun Orchid), Orchidaceae, N,, 11, GWJ, Dec,, 12, GWJ,,,,,,, 4
1126, 1705, Thelymitra crinita (Blue Lady Orchid), Orchidaceae, N,, 11, GWJ, Nov,, 6, GWJ,,,,, 3, RTW, 4
1127, 1706, Thelymitra cucullata (Swamp Sun Orchid), Orchidaceae, N,, 11, NDB, Nov,, 21, NDB,,,,,,, 4
1128, 1707, Thelymitra flexuosa (Twisted Sun Orchid), Orchidaceae, N,, 11, NDB, Nov,, 12, NDB,,,,,,, 4
1129, 1708, Thelymitra fuscolutea (Chestnut Sun Orchid), Orchidaceae, N,, 11, GWJ, Dec,, 12, GWJ,,,,,,, 4
1130, 11053, Thelymitra macrophylla, Orchidaceae, N,, 11, GWJ, Sep,, 12, GWJ,,,,,,, 4
1131, 1712, Thelymitra pauciflora (Slender Sun Orchid), Orchidaceae, N,, 11, GWJ,,, 12, GWJ,,,,, 3, RTW, 4
1132, 1715, Thelymitra spiralis (Curlylocks), Orchidaceae, N,, 11, NDB, Aug,, 12, NDB,,,,,,, 4
1133, 10862, Thelymitra stellata (Star Orchid), Orchidaceae, N, T, 11, GWJ, Nov,, 12, GWJ,,,,,,, 4
1134, 1716, Thelymitra tigrina (Tiger Orchid), Orchidaceae, N,, 11, GWJ, Dec,, 12, GWJ,,,,,,, 4
1135, 1717, Thelymitra variegata (Queen of Sheba), Orchidaceae, N, 2, 11, GWJ, Aug,, 12, GWJ,,,,,,, 4
1136, 1718, Thelymitra villosa (Custard Orchid), Orchidaceae, N,, 11, GWJ, Nov,, 12, GWJ,,,,,,, 4
1137, 5084, Thomasia grandiflora (Large Flowered Thomasia), Malvaceae, N,, 5, NDB, Nov,, 20, NDB,,,,,,, 4
1138, 5085, Thomasia laxiflora, Malvaceae, N,, 5, VDM, Aug,, 24, VDM,,,,,,, 4
1139, 5092, Thomasia pauciflora (Few Flowered Thomasia), Malvaceae, N,, 2, NDB, Nov,, 24, NDB,,,,,,, 4
1140, 5096, Thomasia quercifolia (Oak Leaved Thomasia), Malvaceae, N, 4, 2, NDB, Oct,, 24, NDB,,,,,,, 4
1141, 6050, Thryptomene australis (Hook-leaf Thryptomene), Myrtaceae, N,, 1, NDB, Nov,, 23, NDB,,,,,,,
1142, 1325, Thysanotus brevifolius, Asparagaceae, N, 2, 2, VDM, Sep,,,,,,,,,, 4
1143, 1328, Thysanotus dichotomus (Branching Fringe Lily), Asparagaceae, N,, 4, BEL, Nov,,,,,,,,,, 4
1144, 1330, Thysanotus fastigiatus, Asparagaceae, N,, 4, NDB, Nov,, 24, NDB,,,,,,, 4
1145, 1338, Thysanotus manglesianus (Fringed Lily), Asparagaceae, N,, 4, GWJ, Oct,, 6, GWJ,,,,,,, 4
1146, 1339, Thysanotus multiflorus (Many-flowered Fringe Lily), Asparagaceae, N,, 4, NDB, Dec,, 12, NDB,,,,,,, 4
1147, 1343, Thysanotus patersonii, Asparagaceae, N,, 4, NDB, Oct,, 22, NDB,,,,,,, 4
1148, 1351, Thysanotus sparteus, Asparagaceae, N,, 4, NDB, Nov,, 12, NDB,,,,,,, 4
1149, 1354, Thysanotus tenellus, Asparagaceae, N,, 4, NDB, Oct,, 24, NDB,,,,,,, 4
1150, 1356, Thysanotus teretifolius, Asparagaceae, N,, 5, BEL, Oct,,,,,,,,,, 4
1151, 1357, Thysanotus thyrsoideus, Asparagaceae, N,, 2, BEL, Oct,,,,,,,,,, 4
1152, 1358, Thysanotus triandrus, Asparagaceae, N,, 4, NDB, Nov,, 24, NDB,,,,,,, 4
1153, 6264, Trachymene anisocarpa (Native Parsnip), Araliaceae, N,, 2, GWJ, Sep,, 12, GWJ,,,,,,, 1
1154, 6280, Trachymene pilosa (Native Parsnip), Araliaceae, N,, 2, NDB, Oct,, 12, NDB,,,,,,, 1
1155, 4547, Tremandra diffusa, Elaeocarpaceae, N,, 4, NDB, Sep,, 12, NDB,,,,,,, 4
1156, 4548, Tremandra stelligera, Elaeocarpaceae, N,, 2, NDB, Sep,, 28, NDB,,,,,,, 4
1157, 8251, Trichocline spathulata (Native Gerbera), Asteraceae, N,, 4, NDB, Nov,, 9, NDB,,,,,,, 4
1158, 1361, Tricoryne elatior (Yellow Autumn Lily), Hemerocallidaceae, N,, 2, LMC, Nov,, 24, LMC,,,,,,, 4
1159, 1362, Tricoryne humilis, Hemerocallidaceae, N,, 4, NDB, Nov,, 8, NDB,,,,,,, 4
1160, 4313, Trifolium subterraneum (Subterranean Clover), Fabaceae, Y,, 2, GWJ,,, 18, GWJ,,,,,,, 1
1161, 4737, Tripterococcus brunonis (Winged Stackhousia), Celastraceae, N,, 4, NDB,,, 8, NDB,,,,,,, 4
1162, 4841, Trymalium floribundum, Rhamnaceae, N,, 2, NDB, Dec,, 27, NDB,,,,, 5,, 4
1163, 11665, Trymalium ledifolium var. ledifolium, Rhamnaceae, N,, 5, NDB, Jul,, 22, NDB,,,,, 5,, 4
1164, 8255, Ursinia anthemoides (Ursinia), Asteraceae, Y,, 2, VDM, Sep,, 12, VDM,,,,,,, 1
1165, 7145, Utricularia menziesii (Redcoats), Lentibulariaceae, N,, 4, GWJ, Aug,, 12, GWJ,,,,,,, 4
1166, 7148, Utricularia multifida, Lentibulariaceae, N,, 2, GWJ, Nov,, 6, GWJ,,,,, 1, RTW, 1
1167, 7150, Utricularia simplex (Bluecoats), Lentibulariaceae, N,, 2, GWJ,,, 12, GWJ,,,,,,, 1
1168, 7662, Velleia macrophylla (Large-leaved Velleia), Goodeniaceae, N,, 5, NDB, Dec,, 12, NDB,,,,,,, 4
1169, 7665, Velleia trinervis, Goodeniaceae, N,, 2, NDB, Oct,, 32, NDB,,,,,,, 4
1170, 8257, Vellereophyton dealbatum (White Cudweed), Asteraceae, Y,, 3, NDB,,, 10, NDB,,,,,,, 1
1171, 7107, Verbascum virgatum (Twiggy Mullein), Scrophulariaceae, Y,, 5, NDB, Nov,, 20, NDB,,,,,,, 4
1172, 7110, Veronica distans, Plantaginaceae, N,, 5, GWJ, Dec,, 6, GWJ,,,,,,, 4
1173, 7667, Verreauxia verreauxii (Spindly Verreauxia), Goodeniaceae, N, 4, 2, NDB, Dec,, 18, NDB,,,,,,, 4
1174, 6070, Verticordia acerosa, Myrtaceae, N,, 5, GWJ, Oct,,,,,,,,,, 4
1175, 6073, Verticordia chrysantha, Myrtaceae, N,,,,,, 72, MUI,,,,,,, 4
1176, 6076, Verticordia densiflora (Compacted Featherflower), Myrtaceae, N,, 2, LMC, Jan,, 30, LMC,,,,,,, 4
1177, 6082, Verticordia grandiflora (Claw Featherflower), Myrtaceae, N,, 2, VDM, Aug,, 48, VDM,,,,,,, 4
1178, 6088, Verticordia huegelii (Variegated Featherflower), Myrtaceae, N,, 2, BEL,,,,,,,,,,, 4
1179, 6100, Verticordia multiflora, Myrtaceae, N,,,,,, 36, MUI,,,,,,, 4
1180, 6101," Verticordia nitens (Morrison Featherflower, Kodjeningara)", Myrtaceae, N,, 2, BEL, Dec,,,,,,,,,, 4
1181, 6107, Verticordia pennigera, Myrtaceae, N,, 2, BEL, Jan,, 12, NDB,,,,, 3, NDB, 4
1182, 6115, Verticordia roei (Roe's Featherflower), Myrtaceae, N,,,,,, 60, MUI,,,,,,, 4
1183, 6116, Verticordia serrata, Myrtaceae, N,, 2, BEL, Oct,,,,,,,,,, 4
1184, 4320, Vicia hirsuta (Hairy Vetch), Fabaceae, Y,, 2, VDM, Dec,, 12, VDM,,,,,,, 4
1185, 6559, Villarsia parnassiifolia, Menyanthaceae, N,,,,,, 12, GWJ,,,,,,, 4
1186, 4325," Viminaria juncea (Swishbush, Koweda)", Fabaceae, N,, 2, GWJ, Dec,,,,,,,,,, 4
1187, 7386, Wahlenbergia gracilenta (Annual Bluebell), Campanulaceae, N,, 2, NDB, Oct,, 9, NDB,,,,,,, 1
1188, 7387, Wahlenbergia littoricola, Campanulaceae, N,, 2, NDB, Feb,, 24, NDB,,,,,,, 4
1189, 7388, Wahlenbergia multicaulis, Campanulaceae, N,, 2, NDB, Dec,, 32, NDB,,,,,,, 4
1190, 8282, Waitzia suaveolens (Fragrant Waitzia), Asteraceae, N,, 2, NDB, Nov,, 12, NDB,,,,,,, 1
1191, 1566, Watsonia marginata, Iridaceae, Y,, 11, GWJ,,,,,,,,,,, 4
1192, 18108, Watsonia meriana var. bulbillifera, Iridaceae, Y,, 11, GWJ,,,,,,,,,,, 4
1193, 1389, Wurmbea cernua, Colchicaceae, N,, 4, NDB, May,, 12, NDB,,,,,,, 4
1194, 12072, Wurmbea dioica subsp. alba, Colchicaceae, N,, 4, GWJ, Aug,, 12, GWJ,,,,,,, 4
1195, 1398, Wurmbea monantha, Colchicaceae, N,, 4, GWJ, Aug,, 12, GWJ,,,,,,, 4
1196, 1402, Wurmbea sinora, Colchicaceae, N,, 4, NDB, Sep,, 9, NDB,,,,,,, 4
1197, 1252, Xanthorrhoea drummondii, Xanthorrhoeaceae, N,, 7, BEL, Oct,, 6, NDB,,,,,,, 4
1198, 1253," Xanthorrhoea gracilis (Graceful Grass Tree, Mimidi)", Xanthorrhoeaceae, N,, 7, NDB, Nov,, 9, NDB,,,,, 10, RTW, 4
1199, 1255, Xanthorrhoea platyphylla, Xanthorrhoeaceae, N,, 7, LMC, Oct,, 9, LMC,,,,,,, 4
1200, 1256," Xanthorrhoea preissii (Grass tree, Palga)", Xanthorrhoeaceae, N,, 7, NDB, Nov,, 9, NDB,,,,, 12, RTW, 4
1201, 6283, Xanthosia atkinsoniana, Apiaceae, N,, 2, NDB, Jan,, 12, NDB,,,,,,, 4
1202, 6284, Xanthosia candida, Apiaceae, N,, 2, NDB, Dec,, 21, NDB,,,,,,, 4
1203, 6289, Xanthosia huegelii, Apiaceae, N,, 5, NDB, Sep,, 32, NDB,,,,,,, 4
1204, 6292, Xanthosia rotundifolia (Southern Cross), Apiaceae, N,, 5, GWJ, Jan,, 12, GWJ,,,,, 1, RTW, 4
1205, 2331," Xylomelum occidentale (Woody Pear, Djandin)", Proteaceae, N,, 6, NDB, Jan,, 12, NDB,,,,, 4,, 4
1206, 1144, Xyris flexifolia, Xyridaceae, N,, 4, GWJ, Nov,, 6, GWJ,,,,,,, 4
