region ,Family,Species,Dormancy,threatened
WA,Ericaceae,Leucopogon striatus,mpd,no
WA,Ericaceae,Leucopogon strictus,mpd,no
WA,Ericaceae,Leucopogon tamariscinus,mpd,no
WA,Ericaceae,Leucopogon tamminensis,mpd,no
WA,Ericaceae,Leucopogon tenuicaulis,mpd,no
WA,Ericaceae,Leucopogon tenuis,mpd,no
WA,Ericaceae,Leucopogon thymifolius,mpd,no
WA,Ericaceae,Leucopogon unilateralis,mpd,no
WA,Ericaceae,Leucopogon verticillatus,mpd,no
WA,Ericaceae,Leucopogon wheelerae,mpd,no
SA,Ericaceae,Leucopogon clelandii,mpd,yes
SA,Ericaceae,Leucopogon cordifolius,mpd,no
SA,Ericaceae,Leucopogon rufus,mpd,no
SA,Ericaceae,Leucopogon woodsii,mpd,no
TAS,Ericaceae,Leucopogon australis,mpd,no
TAS,Ericaceae,Leucopogon collinus,mpd,no
TAS,Ericaceae,Leucopogon multiflorus,mpd,no
NSW,Ericaceae,Leucopogon appressus,mpd,no
NSW,Ericaceae,Leucopogon deformis,mpd,no
NSW,Ericaceae,Leucopogon ericoides,mpd,no
NSW,Ericaceae,Leucopogon esquamatus,mpd,no
NSW,Ericaceae,Leucopogon juniperinus,mpd,no
NSW,Ericaceae,Leucopogon margarodes,mpd,no
NSW,Ericaceae,Leucopogon muticus,mpd,no
NSW,Ericaceae,Leucopogon parviflorus,mpd,no
NSW,Ericaceae,Leucopogon setiger,mpd,no
NSW,Ericaceae,Leucopogon virgatus,mpd,no
NSW,Ericaceae,Leucopogon attenuatus,mpd,no
NSW,Ericaceae,Leucopogon exolasius,mpd,yes
NSW,Ericaceae,Leucopogon fletcherisubspfletcheri,mpd,yes
NSW,Ericaceae,Leucopogon lanceolatusvarlanceolatus,mpd,no
NSW,Ericaceae,Leucopogon microphyllusvarmicrophyllus,mpd,no
NSW,Ericaceae,Leucopogon neo-anglicus,mpd,no
NSW,Ericaceae,Leucopogon amplexicaulis,pd,no
WA,Scrophulariaceae,Limosella australis,nd,no
WA,Ericaceae,Lissanthe scabra,mpd,no
NSW,Ericaceae,Lissanthe sapida,mpd,no
NSW,Ericaceae,Lissanthe strigosa,mpd,no
WA,Loganiaceae,Logania buxifolia,pd,no
WA,Loganiaceae,Logania campanulata,pd,no
WA,Loganiaceae,Logania fasciculata,pd,no
WA,Loganiaceae,Logania flaviflora,pd,no
WA,Loganiaceae,Logania judithiana,pd,no
WA,Loganiaceae,Logania micrantha,pd,no
WA,Loganiaceae,Logania serpyllifolia,pd,no
WA,Loganiaceae,Logania spermacocea,pd,no
WA,Loganiaceae,Logania sylvicola,pd,no
WA,Loganiaceae,Logania tortuosa,pd,no
WA,Loganiaceae,Logania vaginalis,pd,no
SA,Loganiaceae,Logania crassifolia,pd,no
SA,Loganiaceae,Logania minor,pd,no
SA,Loganiaceae,Logania nuda,pd,no
SA,Loganiaceae,Logania ovata,pd,no
NSW,Loganiaceae,Logania pusilla,pd,no
NSW,Loganiaceae,Logania albiflora,pd,no
TAS,Proteaceae,Lomatia tinctoria,nd,no
NSW,Proteaceae,Lomatia silaifolia,nd,no
NSW,Proteaceae,Lomatia ilicifolia,nd,no
NSW,Proteaceae,Lomatia myricoides,nd,no
SA,Fabaceae,Lotus australis,py,no
SA,Solanaceae,Lycium australe,pd,no
WA,Ericaceae,Lysinema ciliatum,mpd,no
WA,Ericaceae,Lysinema conspicuum,mpd,no
WA,Ericaceae,Lysinema elegans,mpd,no
WA,Ericaceae,Lysinema fimbriatum,mpd,no
WA,Ericaceae,Lysinema lasianthum,mpd,no
WA,Ericaceae,Lysinema pentapetalum,mpd,no
WA,Malvaceae,Lysiosepalum abollatum,py,yes
WA,Malvaceae,Lysiosepalum aromaticum,py,no
WA,Malvaceae,Lysiosepalum hexandrum,py,no
WA,Malvaceae,Lysiosepalum involucratum,py,no
WA,Malvaceae,Lysiosepalum rugosum,py,no
WA,Macarthuriaceae,Macarthuria apetala,pd,no
WA,Macarthuriaceae,Macarthuria australis,pd,no
WA,Macarthuriaceae,Macarthuria keigheryi,pd,yes
WA,Myrtaceae,Malleostemon decipiens,nd,no
WA,Myrtaceae,Malleostemon hursthousei,nd,no
WA,Myrtaceae,Malleostemon peltiger,nd,no
WA,Myrtaceae,Malleostemon roseus,nd,no
WA,Myrtaceae,Malleostemon tuberculatus,nd,no
SA,Malvaceae,Malva preissiana,py,no
WA,Pittosporaceae,Marianthus bicolor,mpd,no
WA,Pittosporaceae,Marianthus candidus,mpd,no
WA,Pittosporaceae,Marianthus coeruleopunctatus,mpd,no
WA,Pittosporaceae,Marianthus drummondianus,mpd,no
WA,Pittosporaceae,Marianthus dryandra,mpd,no
WA,Pittosporaceae,Marianthus erubescens,mpd,no
WA,Pittosporaceae,Marianthus granulatus,mpd,no
WA,Pittosporaceae,Marianthus microphyllus,mpd,no
WA,Pittosporaceae,Marianthus mollis,mpd,yes
WA,Pittosporaceae,Marianthus paralius,mpd,yes
WA,Pittosporaceae,Marianthus ringens,mpd,no
WA,Pittosporaceae,Marianthus sylvaticus,mpd,no
WA,Pittosporaceae,Marianthus tenuis,mpd,no
NSW,Celastraceae,Maytenus silvestris,nd,no
WA,Myrtaceae,Melaleuca acutifolia,nd,no
WA,Myrtaceae,Melaleuca adenostyla,nd,no
WA,Myrtaceae,Melaleuca adnata,nd,no
WA,Myrtaceae,Melaleuca amydra,nd,no
WA,Myrtaceae,Melaleuca apodocephala,nd,no
WA,Myrtaceae,Melaleuca araucarioides,nd,no
WA,Myrtaceae,Melaleuca aspalathoides,nd,no
WA,Myrtaceae,Melaleuca atroviridis,nd,no
WA,Myrtaceae,Melaleuca barlowii,nd,no
WA,Myrtaceae,Melaleuca basicephala,nd,no
WA,Myrtaceae,Melaleuca beardii,nd,no
WA,Myrtaceae,Melaleuca bisulcata,nd,no
WA,Myrtaceae,Melaleuca blaeriifolia,nd,no
WA,Myrtaceae,Melaleuca bracteosa,nd,no
WA,Myrtaceae,Melaleuca brophyi,nd,no
WA,Myrtaceae,Melaleuca caeca,nd,no
WA,Myrtaceae,Melaleuca calycina,nd,no
WA,Myrtaceae,Melaleuca calyptroides,nd,no
WA,Myrtaceae,Melaleuca camptoclada,nd,no
WA,Myrtaceae,Melaleuca cardiophylla,nd,no
WA,Myrtaceae,Melaleuca carrii,nd,no
WA,Myrtaceae,Melaleuca ciliosa,nd,no
WA,Myrtaceae,Melaleuca clavifolia,nd,no
WA,Myrtaceae,Melaleuca concreta,nd,no
WA,Myrtaceae,Melaleuca condylosa,nd,no
WA,Myrtaceae,Melaleuca conothamnoides,nd,no
WA,Myrtaceae,Melaleuca cordata,nd,no
WA,Myrtaceae,Melaleuca croxfordiae,nd,no
WA,Myrtaceae,Melaleuca ctenoides,nd,no
WA,Myrtaceae,Melaleuca cuticularis,nd,no
WA,Myrtaceae,Melaleuca delta,nd,no
WA,Myrtaceae,Melaleuca densa,nd,no
WA,Myrtaceae,Melaleuca depauperata,nd,no
WA,Myrtaceae,Melaleuca depressa,nd,no
WA,Myrtaceae,Melaleuca dichroma,nd,no
WA,Myrtaceae,Melaleuca eleuterostachya,nd,no
WA,Myrtaceae,Melaleuca elliptica,nd,no
WA,Myrtaceae,Melaleuca eurystoma,nd,no
WA,Myrtaceae,Melaleuca fabri,nd,no
WA,Myrtaceae,Melaleuca filifolia,nd,no
WA,Myrtaceae,Melaleuca fulgens,nd,no
WA,Myrtaceae,Melaleuca genialis,nd,no
WA,Myrtaceae,Melaleuca glomerata,nd,no
WA,Myrtaceae,Melaleuca grieveana,nd,no
WA,Myrtaceae,Melaleuca hamata,nd,no
WA,Myrtaceae,Melaleuca hamulosa,nd,no
WA,Myrtaceae,Melaleuca haplantha,nd,no
WA,Myrtaceae,Melaleuca hnatiukii,nd,no
WA,Myrtaceae,Melaleuca holosericea,nd,no
WA,Myrtaceae,Melaleuca huegelii,nd,no
WA,Myrtaceae,Melaleuca incana,nd,no
WA,Myrtaceae,Melaleuca johnsonii,nd,no
WA,Myrtaceae,Melaleuca lateralis,nd,no
WA,Myrtaceae,Melaleuca lateriflora,nd,no
WA,Myrtaceae,Melaleuca lateritia,nd,no
WA,Myrtaceae,Melaleuca laxiflora,nd,no
WA,Myrtaceae,Melaleuca lecanantha,nd,no
WA,Myrtaceae,Melaleuca leiocarpa,nd,no
WA,Myrtaceae,Melaleuca leiopyxis,nd,no
WA,Myrtaceae,Melaleuca leptospermoides,nd,no
WA,Myrtaceae,Melaleuca leucadendra,nd,no
WA,Myrtaceae,Melaleuca leuropoma,nd,no
WA,Myrtaceae,Melaleuca linguiformis,nd,no
WA,Myrtaceae,Melaleuca longistaminea,nd,no
WA,Myrtaceae,Melaleuca lutea,nd,no
WA,Myrtaceae,Melaleuca macronychia,nd,no
WA,Myrtaceae,Melaleuca manglesii,nd,no
WA,Myrtaceae,Melaleuca marginata,nd,no
WA,Myrtaceae,Melaleuca micromera,nd,no
WA,Myrtaceae,Melaleuca microphylla,nd,no
WA,Myrtaceae,Melaleuca nematophylla,nd,no
WA,Myrtaceae,Melaleuca oldfieldii,nd,no
WA,Myrtaceae,Melaleuca orbicularis,nd,no
WA,Myrtaceae,Melaleuca ordinifolia,nd,no
WA,Myrtaceae,Melaleuca osullivanii,nd,no
WA,Myrtaceae,Melaleuca parviceps,nd,no
WA,Myrtaceae,Melaleuca pauciflora,nd,no
WA,Myrtaceae,Melaleuca pauperiflora,nd,no
WA,Myrtaceae,Melaleuca pentagona,nd,no
WA,Myrtaceae,Melaleuca phoidophylla,nd,no
WA,Myrtaceae,Melaleuca platycalyx,nd,no
WA,Myrtaceae,Melaleuca polycephala,nd,no
WA,Myrtaceae,Melaleuca preissiana,nd,no
WA,Myrtaceae,Melaleuca pritzelii,nd,no
WA,Myrtaceae,Melaleuca procera,nd,no
WA,Myrtaceae,Melaleuca protrusa,nd,no
WA,Myrtaceae,Melaleuca psammophila,nd,no
WA,Myrtaceae,Melaleuca pulchella,nd,no
WA,Myrtaceae,Melaleuca pungens,nd,no
WA,Myrtaceae,Melaleuca quadrifaria,nd,no
WA,Myrtaceae,Melaleuca radula,nd,no
WA,Myrtaceae,Melaleuca rhaphiophylla,nd,no
WA,Myrtaceae,Melaleuca rigidifolia,nd,no
WA,Myrtaceae,Melaleuca ringens,nd,no
WA,Myrtaceae,Melaleuca ryeae,nd,no
WA,Myrtaceae,Melaleuca scabra,nd,no
WA,Myrtaceae,Melaleuca scalena,nd,no
WA,Myrtaceae,Melaleuca sciotostyla,nd,yes
WA,Myrtaceae,Melaleuca sclerophylla,nd,no
WA,Myrtaceae,Melaleuca seriata,nd,no
WA,Myrtaceae,Melaleuca sheathiana,nd,no
WA,Myrtaceae,Melaleuca societatis,nd,no
WA,Myrtaceae,Melaleuca sparsiflora,nd,no
WA,Myrtaceae,Melaleuca spathulata,nd,no
WA,Myrtaceae,Melaleuca spicigera,nd,no
WA,Myrtaceae,Melaleuca stereophloia,nd,no
WA,Myrtaceae,Melaleuca striata,nd,no
WA,Myrtaceae,Melaleuca strobophylla,nd,no
WA,Myrtaceae,Melaleuca suberosa,nd,no
WA,Myrtaceae,Melaleuca subfalcata,nd,no
WA,Myrtaceae,Melaleuca subtrigona,nd,no
WA,Myrtaceae,Melaleuca systena,nd,no
WA,Myrtaceae,Melaleuca teretifolia,nd,no
WA,Myrtaceae,Melaleuca teuthidoides,nd,no
WA,Myrtaceae,Melaleuca thymoides,nd,no
WA,Myrtaceae,Melaleuca thyoides,nd,no
WA,Myrtaceae,Melaleuca tinkeri,nd,no
WA,Myrtaceae,Melaleuca torquata,nd,no
WA,Myrtaceae,Melaleuca trichophylla,nd,no
WA,Myrtaceae,Melaleuca tuberculata,nd,no
WA,Myrtaceae,Melaleuca undulata,nd,no
WA,Myrtaceae,Melaleuca urceolaris,nd,no
WA,Myrtaceae,Melaleuca villosisepala,nd,no
WA,Myrtaceae,Melaleuca viminea,nd,no
WA,Myrtaceae,Melaleuca vinnula,nd,no
WA,Myrtaceae,Melaleuca violacea,nd,no
WA,Myrtaceae,Melaleuca wonganensis,nd,no
WA,Myrtaceae,Melaleuca zeteticorum,nd,no
SA,Myrtaceae,Melaleuca acuminata,nd,no
SA,Myrtaceae,Melaleuca brevifolia,nd,no
SA,Myrtaceae,Melaleuca decussata,nd,no
SA,Myrtaceae,Melaleuca diosmifolia,nd,no
SA,Myrtaceae,Melaleuca gibbosa,nd,no
SA,Myrtaceae,Melaleuca halmaturorum,nd,no
TAS,Myrtaceae,Melaleuca nesophila,nd,no
TAS,Myrtaceae,Melaleuca pustulata,nd,yes
NSW,Myrtaceae,Melaleuca decora,nd,no
NSW,Myrtaceae,Melaleuca ericifolia,nd,no
NSW,Myrtaceae,Melaleuca erubescens,nd,no
NSW,Myrtaceae,Melaleuca hypericifolia,nd,no
NSW,Myrtaceae,Melaleuca lanceolata,nd,no
NSW,Myrtaceae,Melaleuca linariifolia,nd,no
NSW,Myrtaceae,Melaleuca nodosa,nd,no
NSW,Myrtaceae,Melaleuca sieberi,nd,no
NSW,Myrtaceae,Melaleuca squamea,nd,no
NSW,Myrtaceae,Melaleuca squarrosa,nd,no
NSW,Myrtaceae,Melaleuca styphelioides,nd,no
NSW,Myrtaceae,Melaleuca thymifolia,nd,no
NSW,Myrtaceae,Melaleuca armillaris,nd,no
NSW,Myrtaceae,Melaleuca biconvexa,nd,yes
NSW,Myrtaceae,Melaleuca deanii,nd,yes
NSW,Myrtaceae,Melaleuca groceana,nd,yes
NSW,Myrtaceae,Melaleuca uncinata,nd,no
NSW,Ericaceae,Melichrus procumbens,mpd,no
NSW,Ericaceae,Melichrus urceolatus,mpd,no
SA,Picrodendraceae,Micrantheum demissum,py,no
TAS,Picrodendraceae,Micrantheum hexandrum,py,no
WA,Lamiaceae,Microcorys barbata,pd,no
WA,Lamiaceae,Microcorys capitata,pd,no
WA,Lamiaceae,Microcorys cephalantha,pd,no
WA,Lamiaceae,Microcorys eremophiloides,pd,yes
WA,Lamiaceae,Microcorys ericifolia,pd,no
WA,Lamiaceae,Microcorys exserta,pd,no
WA,Lamiaceae,Microcorys glabra,pd,no
WA,Lamiaceae,Microcorys lenticularis,pd,no
WA,Lamiaceae,Microcorys longifolia,pd,no
WA,Lamiaceae,Microcorys obovata,pd,no
WA,Lamiaceae,Microcorys sp.,pd,no
WA,Lamiaceae,Microcorys subcanescens,pd,no
WA,Lamiaceae,Microcorys tenuifolia,pd,no
WA,Lamiaceae,Microcorys virgata,pd,no
WA,Rutaceae,Microcybe ambigua,pd,no
WA,Rutaceae,Microcybe multiflora,pd,no
SA,Rutaceae,Microcybe pauciflora,pd,no
WA,Myrtaceae,Micromyrtus acuta,pd,no
WA,Myrtaceae,Micromyrtus clavata,pd,no
WA,Myrtaceae,Micromyrtus elobata,pd,no
WA,Myrtaceae,Micromyrtus erichsenii,pd,no
WA,Myrtaceae,Micromyrtus imbricata,pd,no
WA,Myrtaceae,Micromyrtus mucronulata,pd,no
WA,Myrtaceae,Micromyrtus obovata,pd,no
WA,Myrtaceae,Micromyrtus prochytes,pd,no
WA,Myrtaceae,Micromyrtus racemosa,pd,no
WA,Myrtaceae,Micromyrtus redita,pd,no
WA,Myrtaceae,Micromyrtus rogeri,pd,no
WA,Myrtaceae,Micromyrtus triptycha,pd,no
WA,Myrtaceae,Micromyrtus uniovulum,pd,no
WA,Fabaceae,Mirbelia depressa,py,no
WA,Fabaceae,Mirbelia dilatata,py,no
WA,Fabaceae,Mirbelia ferricola,py,no
WA,Fabaceae,Mirbelia floribunda,py,no
WA,Fabaceae,Mirbelia granitica,py,no
WA,Fabaceae,Mirbelia longifolia,py,no
WA,Fabaceae,Mirbelia microphylla,py,no
WA,Fabaceae,Mirbelia multicaulis,py,no
WA,Fabaceae,Mirbelia ovata,py,no
WA,Fabaceae,Mirbelia ramulosa,py,no
WA,Fabaceae,Mirbelia rhagodioides,py,no
WA,Fabaceae,Mirbelia seorsifolia,py,no
WA,Fabaceae,Mirbelia spinosa,py,no
WA,Fabaceae,Mirbelia subcordata,py,no
WA,Fabaceae,Mirbelia taxifolia,py,no
WA,Fabaceae,Mirbelia trichocalyx,py,no
NSW,Fabaceae,Mirbelia pungens,py,no
NSW,Fabaceae,Mirbelia rubiifolia,py,no
NSW,Fabaceae,Mirbelia speciosa,py,no
NSW,Fabaceae,Mirbelia baueri,py,no
TAS,Ericaceae,Monotoca glauca,pd,no
TAS,Ericaceae,Monotoca submutica,pd,no
NSW,Ericaceae,Monotoca scoparia,pd,no
NSW,Ericaceae,Monotoca elliptica,pd,no
NSW,Ericaceae,Monotoca ledifolia,pd,no
WA,Rutaceae,Muiriantha hassellii,pd,no
SA,Scrophulariaceae,Myoporum brevipes,pd,no
SA,Scrophulariaceae,Myoporum viscosum,pd,no
NSW,Scrophulariaceae,Myoporum floribundum,pd,no
NSW,Scrophulariaceae,Myoporum montanum,pd,no
NSW,Scrophulariaceae,Myoporum acuminatum,pd,no
NSW,Scrophulariaceae,Myoporum bateae,pd,no
NSW,Scrophulariaceae,Myoporum boninense,pd,no
NSW,Scrophulariaceae,Myoporum insulare,pd,no
WA,Scrophulariaceae,Myoporum caprarioides,py,no
WA,Scrophulariaceae,Myoporum cordifolium,py,yes
WA,Scrophulariaceae,Myoporum oppositifolium,py,no
WA,Scrophulariaceae,Myoporum parvifolium,py,no
WA,Scrophulariaceae,Myoporum tetrandrum,py,no
WA,Ericaceae,Needhamiella pumilio,mpd,no
WA,Rutaceae,Nematolepis phebalioides,pd,no
NSW,Rutaceae,Nematolepis squamea,pd,no
NSW,Fabaceae,Neptunia gracilis,py,no
SA,Nitrariaceae,Nitraria billardierei,pd,no
WA,Olacaceae,Olax aurantia,mpd,no
WA,Olacaceae,Olax benthamiana,mpd,no
WA,Olacaceae,Olax phyllanthi,mpd,no
WA,Olacaceae,Olax scalariformis,mpd,no
SA,Olacaceae,Olax obcordata,mpd,yes
WA,Asteraceae,Olearia adenolasia,pd,no
WA,Asteraceae,Olearia calcarea,pd,no
WA,Asteraceae,Olearia cassiniae,pd,no
WA,Asteraceae,Olearia elaeophila,pd,no
WA,Asteraceae,Olearia exiguifolia,pd,no
WA,Asteraceae,Olearia homolepis,pd,no
WA,Asteraceae,Olearia humilis,pd,no
WA,Asteraceae,Olearia imbricata,pd,no
WA,Asteraceae,Olearia incondita,pd,no
WA,Asteraceae,Olearia lehmanniana,pd,no
WA,Asteraceae,Olearia magniflora,pd,no
WA,Asteraceae,Olearia muricata,pd,no
WA,Asteraceae,Olearia paucidentata,pd,no
WA,Asteraceae,Olearia pimeleoides,pd,no
WA,Asteraceae,Olearia revoluta,pd,no
WA,Asteraceae,Olearia strigosa,pd,no
WA,Asteraceae,Olearia stuartii,pd,no
WA,Asteraceae,Olearia trifurcata,pd,no
SA,Asteraceae,Olearia axillaris,pd,no
SA,Asteraceae,Olearia brachyphylla,pd,no
SA,Asteraceae,Olearia ciliata,pd,no
SA,Asteraceae,Olearia decurrens,pd,no
SA,Asteraceae,Olearia floribunda,pd,no
SA,Asteraceae,Olearia lepidophylla,pd,no
SA,Asteraceae,Olearia minor,pd,no
SA,Asteraceae,Olearia muelleri,pd,no
SA,Asteraceae,Olearia pannosa,pd,no
SA,Asteraceae,Olearia picridifolia,pd,yes
SA,Asteraceae,Olearia rudis,pd,no
SA,Asteraceae,Olearia subspicata,pd,no
SA,Asteraceae,Olearia teretifolia,pd,no
SA,Asteraceae,Olearia tubuliflora,pd,no
TAS,Asteraceae,Olearia archeri,pd,no
TAS,Asteraceae,Olearia argophylla,pd,no
TAS,Asteraceae,Olearia ericoides,pd,no
TAS,Asteraceae,Olearia hookeri,pd,no
TAS,Asteraceae,Olearia lirata,pd,no
TAS,Asteraceae,Olearia phlogopappa,pd,no
TAS,Asteraceae,Olearia viscosa,pd,no
NSW,Asteraceae,Olearia burgessii,pd,no
NSW,Asteraceae,Olearia chrysophylla,pd,no
NSW,Asteraceae,Olearia elliptica,pd,no
NSW,Asteraceae,Olearia erubescens,pd,no
NSW,Asteraceae,Olearia microphylla,pd,no
NSW,Asteraceae,Olearia myrsinoides,pd,no
NSW,Asteraceae,Olearia nernstii,pd,no
NSW,Asteraceae,Olearia ramosissima,pd,no
NSW,Asteraceae,Olearia ramulosa,pd,no
NSW,Asteraceae,Olearia tomentosa,pd,no
NSW,Asteraceae,Olearia viscidula,pd,no
NSW,Asteraceae,Olearia asterotricha,pd,no
NSW,Asteraceae,Olearia cordata,pd,yes
NSW,Asteraceae,Olearia glandulosa,pd,no
WA,Ericaceae,Oligarrhena micrantha,mpd,no
NSW,Santalaceae,Omphacomeria acerba,mpd,no
TAS,Proteaceae,Orites revolutus,pd,no
TAS,Fabaceae,Oxylobium ellipticum,py,no
NSW,Fabaceae,Oxylobium cordifolium,py,no
NSW,Fabaceae,Oxylobium pulteneae,py,no
NSW,Fabaceae,Oxylobium arborescens,py,no
WA,Asteraceae,Ozothamnus diosmifolius,pd,no
WA,Asteraceae,Ozothamnus lepidophyllus,pd,no
WA,Asteraceae,Ozothamnus occidentalis,pd,no
SA,Asteraceae,Ozothamnus decurrens,pd,no
SA,Asteraceae,Ozothamnus retusus,pd,no
TAS,Asteraceae,Ozothamnus costatifructus,pd,no
TAS,Asteraceae,Ozothamnus ferrugineus,pd,no
TAS,Asteraceae,Ozothamnus hookeri,pd,no
TAS,Asteraceae,Ozothamnus ledifolius,pd,no
TAS,Asteraceae,Ozothamnus lycopodioides,pd,no
TAS,Asteraceae,Ozothamnus obcordatus,pd,no
TAS,Asteraceae,Ozothamnus reticulatus,pd,no
TAS,Asteraceae,Ozothamnus rodwayi,pd,no
TAS,Asteraceae,Ozothamnus rosmarinifolius,pd,no
TAS,Asteraceae,Ozothamnus scutellifolius,pd,no
TAS,Asteraceae,Ozothamnus thyrsoideus,pd,no
TAS,Asteraceae,Ozothamnus turbinatus,pd,no
WA,Bignoniaceae,Pandorea pandorana,nd,no
WA,Rhamnaceae,Papistylus grandiflorus,py,no
WA,Rhamnaceae,Papistylus intropubens,py,no
NSW,Fabaceae,Pararchidendron pruinosum,py,no
WA,Fabaceae,Paraserianthes lophantha,py,no
WA,Apocynaceae,Parsonsia diaphanophleba,pd,no
TAS,Ericaceae,Pentachondra involucrata,mpd,no
WA,Myrtaceae,Pericalymma crassipes,pd,no
WA,Myrtaceae,Pericalymma ellipticum,pd,no
WA,Myrtaceae,Pericalymma megaphyllum,pd,no
WA,Myrtaceae,Pericalymma spongiocaule,pd,no
WA,Proteaceae,Persoonia acicularis,pd,no
WA,Proteaceae,Persoonia angustiflora,pd,no
WA,Proteaceae,Persoonia chapmaniana,pd,no
WA,Proteaceae,Persoonia comata,pd,no
WA,Proteaceae,Persoonia coriacea,pd,no
WA,Proteaceae,Persoonia elliptica,pd,no
WA,Proteaceae,Persoonia filiformis,pd,no
WA,Proteaceae,Persoonia graminea,pd,no
WA,Proteaceae,Persoonia hakeiformis,pd,no
WA,Proteaceae,Persoonia hexagona,pd,no
WA,Proteaceae,Persoonia inconspicua,pd,no
WA,Proteaceae,Persoonia leucopogon,pd,no
WA,Proteaceae,Persoonia longifolia,pd,no
WA,Proteaceae,Persoonia manotricha,pd,no
WA,Proteaceae,Persoonia pentasticha,pd,no
WA,Proteaceae,Persoonia pungens,pd,no
WA,Proteaceae,Persoonia quinquenervis,pd,no
WA,Proteaceae,Persoonia rudis,pd,no
WA,Proteaceae,Persoonia rufiflora,pd,no
WA,Proteaceae,Persoonia saccata,pd,no
WA,Proteaceae,Persoonia saundersiana,pd,no
WA,Proteaceae,Persoonia striata,pd,no
WA,Proteaceae,Persoonia stricta,pd,no
WA,Proteaceae,Persoonia sulcata,pd,no
WA,Proteaceae,Persoonia teretifolia,pd,no
WA,Proteaceae,Persoonia trinervis,pd,no
TAS,Proteaceae,Persoonia juniperina,pd,no
NSW,Proteaceae,Persoonia chamaepitys,pd,no
NSW,Proteaceae,Persoonia isophylla,pd,no
NSW,Proteaceae,Persoonia lanceolata,pd,no
NSW,Proteaceae,Persoonia laurina,pd,no
NSW,Proteaceae,Persoonia levis,pd,no
NSW,Proteaceae,Persoonia linearis,pd,no
NSW,Proteaceae,Persoonia mollis,pd,yes
NSW,Proteaceae,Persoonia oblongata,pd,no
NSW,Proteaceae,Persoonia pinifolia,pd,no
NSW,Proteaceae,Persoonia rigida,pd,no
NSW,Proteaceae,Persoonia acerosa,pd,yes
NSW,Proteaceae,Persoonia bargoensis,pd,yes
NSW,Proteaceae,Persoonia glaucescens,pd,yes
NSW,Proteaceae,Persoonia hirsuta,pd,yes
NSW,Proteaceae,Persoonia laxa,pd,yes
NSW,Proteaceae,Persoonia maginata,pd,yes
NSW,Proteaceae,Persoonia nutans,pd,yes
WA,Fabaceae,Petalostylis cassioides,py,no
WA,Fabaceae,Petalostylis labicheoides,py,no
WA,Proteaceae,Petrophile acicularis,nd,no
WA,Proteaceae,Petrophile aculeata,nd,no
WA,Proteaceae,Petrophile anceps,nd,no
WA,Proteaceae,Petrophile antecedens,nd,no
WA,Proteaceae,Petrophile arcuata,nd,no
WA,Proteaceae,Petrophile aspera,nd,no
WA,Proteaceae,Petrophile axillaris,nd,no
WA,Proteaceae,Petrophile biloba,nd,no
WA,Proteaceae,Petrophile biternata,nd,no
WA,Proteaceae,Petrophile brevifolia,nd,no
WA,Proteaceae,Petrophile carduacea,nd,no
WA,Proteaceae,Petrophile chrysantha,nd,no
WA,Proteaceae,Petrophile circinata,nd,no
WA,Proteaceae,Petrophile clavata,nd,no
WA,Proteaceae,Petrophile conifera,nd,no
WA,Proteaceae,Petrophile crispata,nd,no
WA,Proteaceae,Petrophile cyathiforma,nd,no
WA,Proteaceae,Petrophile divaricata,nd,no
WA,Proteaceae,Petrophile diversifolia,nd,no
WA,Proteaceae,Petrophile drummondii,nd,no
WA,Proteaceae,Petrophile ericifolia,nd,no
WA,Proteaceae,Petrophile filifolia,nd,no
WA,Proteaceae,Petrophile glauca,nd,no
WA,Proteaceae,Petrophile globifera,nd,no
WA,Proteaceae,Petrophile heterophylla,nd,no
WA,Proteaceae,Petrophile imbricata,nd,no
WA,Proteaceae,Petrophile incurvata,nd,no
WA,Proteaceae,Petrophile juncifolia,nd,no
WA,Proteaceae,Petrophile latericola,nd,yes
WA,Proteaceae,Petrophile linearis,nd,no
WA,Proteaceae,Petrophile longifolia,nd,no
WA,Proteaceae,Petrophile macrostachya,nd,no
WA,Proteaceae,Petrophile media,nd,no
WA,Proteaceae,Petrophile megalostegia,nd,no
WA,Proteaceae,Petrophile merrallii,nd,no
WA,Proteaceae,Petrophile misturata,nd,no
WA,Proteaceae,Petrophile phylicoides,nd,no
WA,Proteaceae,Petrophile pilostyla,nd,no
WA,Proteaceae,Petrophile plumosa,nd,no
WA,Proteaceae,Petrophile prostrata,nd,no
WA,Proteaceae,Petrophile recurva,nd,no
WA,Proteaceae,Petrophile rigida,nd,no
WA,Proteaceae,Petrophile scabriuscula,nd,no
WA,Proteaceae,Petrophile semifurcata,nd,no
WA,Proteaceae,Petrophile seminuda,nd,no
WA,Proteaceae,Petrophile septemfida,nd,no
WA,Proteaceae,Petrophile serruriae,nd,no
WA,Proteaceae,Petrophile shuttleworthiana,nd,no
WA,Proteaceae,Petrophile squamata,nd,no
WA,Proteaceae,Petrophile striata,nd,no
WA,Proteaceae,Petrophile stricta,nd,no
WA,Proteaceae,Petrophile trifurcata,nd,no
WA,Proteaceae,Petrophile wonganensis,nd,no
SA,Proteaceae,Petrophile teretifolia,nd,no
NSW,Proteaceae,Petrophile pulchella,nd,no
NSW,Proteaceae,Petrophile sessilis,nd,no
NSW,Proteaceae,Petrophile canescens,nd,no
NSW,Proteaceae,Petrophile pedunculata,nd,no
WA,Rutaceae,Phebalium brachycalyx,pd,no
