Site,Species,Latitude,Longitude,Reference.s.,Asat_area_micromol.m2.s,gsw_mmol.m2.s,CiCa,Vcmax25_micromol.m2.s,LMA_g.m2,LeafN_area_g.m2,LeafP_area_g.m2,PNUE,PPUE,MAP,MAT,MI,Radiation,AET,PET,GDD0,Isothermality,Max.Temp,Min.Temp,Temp.Seasonality,VPD,Soil.Phosphorus,Soil.Nitrogen,pH,X.Clay,X.Sand,X.Silt,ECE,BDW,SOC,source_id,collection_date
Dorrigo,Eustrephus latifolia,-30.32,152.71,"Leishman, M. R., Thomson, V. P., & Cooke, J. (2010). Native and exotic invasive plants have fundamentally similar carbon capture strategies. Journal of Ecology, 98(1), 28-42.",NA,64.5,0.6095289,21.58385,NA,NA,NA,NA,NA,1860.626721,14.79972667,1.483459026,17.02559105,1139.447376,1254.248812,179.8030127,49.1891806,20.4772972,9.327117569,63.22043856,0.284352016,2126,8573.5,4.55,0.505336106,32.23342196,27.21321297,8.768869082,1.027867138,5.681836446,Leishman_2010,2010
Dorrigo,Ficus coronata,-30.32,152.71,"Leishman, M. R., Thomson, V. P., & Cooke, J. (2010). Native and exotic invasive plants have fundamentally similar carbon capture strategies. Journal of Ecology, 98(1), 28-42.",4.604,85.72,0.71383364,20.870792,NA,NA,NA,NA,NA,1860.626721,14.79972667,1.483459026,17.02559105,1139.447376,1254.248812,179.8030127,49.1891806,20.4772972,9.327117569,63.22043856,0.284352016,2126,8573.5,4.55,0.505336106,32.23342196,27.21321297,8.768869082,1.027867138,5.681836446,Leishman_2010,2010
Dorrigo,Glochidion ferdinandi,-30.32,152.71,"Leishman, M. R., Thomson, V. P., & Cooke, J. (2010). Native and exotic invasive plants have fundamentally similar carbon capture strategies. Journal of Ecology, 98(1), 28-42.",8.91,135.8,0.64481672,42.40169,NA,NA,NA,NA,NA,1860.626721,14.79972667,1.483459026,17.02559105,1139.447376,1254.248812,179.8030127,49.1891806,20.4772972,9.327117569,63.22043856,0.284352016,2126,8573.5,4.55,0.505336106,32.23342196,27.21321297,8.768869082,1.027867138,5.681836446,Leishman_2010,2010
Dorrigo,Guioa semiglauca,-30.32,152.71,"Leishman, M. R., Thomson, V. P., & Cooke, J. (2010). Native and exotic invasive plants have fundamentally similar carbon capture strategies. Journal of Ecology, 98(1), 28-42.",7.764,107.48,0.60468148,39.823978,NA,NA,NA,NA,NA,1860.626721,14.79972667,1.483459026,17.02559105,1139.447376,1254.248812,179.8030127,49.1891806,20.4772972,9.327117569,63.22043856,0.284352016,2126,8573.5,4.55,0.505336106,32.23342196,27.21321297,8.768869082,1.027867138,5.681836446,Leishman_2010,2010
Dorrigo,Homalanthus populifolius,-30.32,152.71,"Leishman, M. R., Thomson, V. P., & Cooke, J. (2010). Native and exotic invasive plants have fundamentally similar carbon capture strategies. Journal of Ecology, 98(1), 28-42.",4.33,43.325,0.5226934,26.1359725,NA,NA,NA,NA,NA,1860.626721,14.79972667,1.483459026,17.02559105,1139.447376,1254.248812,179.8030127,49.1891806,20.4772972,9.327117569,63.22043856,0.284352016,2126,8573.5,4.55,0.505336106,32.23342196,27.21321297,8.768869082,1.027867138,5.681836446,Leishman_2010,2010
Dorrigo,Marsdenia rostrata,-30.32,152.71,"Leishman, M. R., Thomson, V. P., & Cooke, J. (2010). Native and exotic invasive plants have fundamentally similar carbon capture strategies. Journal of Ecology, 98(1), 28-42.",6.292,82.36,0.59426974,32.186746,NA,NA,NA,NA,NA,1860.626721,14.79972667,1.483459026,17.02559105,1139.447376,1254.248812,179.8030127,49.1891806,20.4772972,9.327117569,63.22043856,0.284352016,2126,8573.5,4.55,0.505336106,32.23342196,27.21321297,8.768869082,1.027867138,5.681836446,Leishman_2010,2010
Dorrigo,Neolitsea dealbata,-30.32,152.71,"Leishman, M. R., Thomson, V. P., & Cooke, J. (2010). Native and exotic invasive plants have fundamentally similar carbon capture strategies. Journal of Ecology, 98(1), 28-42.",7.346,101.76,0.61847178,36.719554,NA,NA,NA,NA,NA,1860.626721,14.79972667,1.483459026,17.02559105,1139.447376,1254.248812,179.8030127,49.1891806,20.4772972,9.327117569,63.22043856,0.284352016,2126,8573.5,4.55,0.505336106,32.23342196,27.21321297,8.768869082,1.027867138,5.681836446,Leishman_2010,2010
Dorrigo,Ripogonum album,-30.32,152.71,"Leishman, M. R., Thomson, V. P., & Cooke, J. (2010). Native and exotic invasive plants have fundamentally similar carbon capture strategies. Journal of Ecology, 98(1), 28-42.",3.286,32.44,0.552599075,19.3418975,NA,NA,NA,NA,NA,1860.626721,14.79972667,1.483459026,17.02559105,1139.447376,1254.248812,179.8030127,49.1891806,20.4772972,9.327117569,63.22043856,0.284352016,2126,8573.5,4.55,0.505336106,32.23342196,27.21321297,8.768869082,1.027867138,5.681836446,Leishman_2010,2010
Dorrigo,Rubus hillii,-30.32,152.71,"Leishman, M. R., Thomson, V. P., & Cooke, J. (2010). Native and exotic invasive plants have fundamentally similar carbon capture strategies. Journal of Ecology, 98(1), 28-42.",11.25166667,153.5666667,0.575270567,61.57578167,NA,NA,NA,NA,NA,1860.626721,14.79972667,1.483459026,17.02559105,1139.447376,1254.248812,179.8030127,49.1891806,20.4772972,9.327117569,63.22043856,0.284352016,2126,8573.5,4.55,0.505336106,32.23342196,27.21321297,8.768869082,1.027867138,5.681836446,Leishman_2010,2010
Downfall Creek,Agathis robusta,-17.15,145.59,L. Cernusak; Bauman et al. 2022 Global Change Biology,NA,34,0.56,19.0305,205.255,1.934,0.134,NA,NA,1737.420465,21.21418762,1.179781294,17.29535155,1107.683066,1472.663174,255.19759,53.14922005,26.08611165,16.55139015,44.37219988,0.508340873,180,2288.351903,5.3,0.322620958,30.3723882,20.66155434,5.885702928,1.31747059,2.211388548,Bauman_2022; Cernusak_unpub,2022
Downfall Creek,Alstonia muelleriana,-17.15,145.59,L. Cernusak; Bauman et al. 2022 Global Change Biology,6.683333333,84.33333333,0.633333333,33.29353,121.3233333,1.868333333,0.082,3.577163247,81.50406504,1737.420465,21.21418762,1.179781294,17.29535155,1107.683066,1472.663174,255.19759,53.14922005,26.08611165,16.55139015,44.37219988,0.508340873,180,2288.351903,5.3,0.322620958,30.3723882,20.66155434,5.885702928,1.31747059,2.211388548,Bauman_2022; Cernusak_unpub,2022
Downfall Creek,Brachychiton acerifolius,-17.15,145.59,L. Cernusak; Bauman et al. 2022 Global Change Biology,6.313333333,76.66666667,0.62,30.74602333,112.64,1.95,0.108333333,3.237606838,58.27692308,1737.420465,21.21418762,1.179781294,17.29535155,1107.683066,1472.663174,255.19759,53.14922005,26.08611165,16.55139015,44.37219988,0.508340873,180,2288.351903,5.3,0.322620958,30.3723882,20.66155434,5.885702928,1.31747059,2.211388548,Bauman_2022; Cernusak_unpub,2022
Downfall Creek,Cleistanthus semiopacus,-17.15,145.59,L. Cernusak; Bauman et al. 2022 Global Change Biology,NA,34,0.555,19.667975,87.81,1.296333333,0.061666667,NA,NA,1737.420465,21.21418762,1.179781294,17.29535155,1107.683066,1472.663174,255.19759,53.14922005,26.08611165,16.55139015,44.37219988,0.508340873,180,2288.351903,5.3,0.322620958,30.3723882,20.66155434,5.885702928,1.31747059,2.211388548,Bauman_2022; Cernusak_unpub,2022
Downfall Creek,Dinosperma erythrococcum,-17.15,145.59,L. Cernusak; Bauman et al. 2022 Global Change Biology,4.85,61.66666667,0.643333333,22.53345667,139.8166667,1.949666667,0.104333333,2.487604719,46.485623,1737.420465,21.21418762,1.179781294,17.29535155,1107.683066,1472.663174,255.19759,53.14922005,26.08611165,16.55139015,44.37219988,0.508340873,180,2288.351903,5.3,0.322620958,30.3723882,20.66155434,5.885702928,1.31747059,2.211388548,Bauman_2022; Cernusak_unpub,2022
Downfall Creek,Euroschinus falcatus var. falcatus,-17.15,145.59,L. Cernusak; Bauman et al. 2022 Global Change Biology,NA,NA,NA,NA,95.38666667,1.202333333,0.064333333,NA,NA,1737.420465,21.21418762,1.179781294,17.29535155,1107.683066,1472.663174,255.19759,53.14922005,26.08611165,16.55139015,44.37219988,0.508340873,180,2288.351903,5.3,0.322620958,30.3723882,20.66155434,5.885702928,1.31747059,2.211388548,Bauman_2022; Cernusak_unpub,2022
Downfall Creek,Gossia hillii,-17.15,145.59,L. Cernusak; Bauman et al. 2022 Global Change Biology,4.156666667,53.33333333,0.646666667,19.73441333,155.6766667,1.537333333,0.085,2.703816132,48.90196078,1737.420465,21.21418762,1.179781294,17.29535155,1107.683066,1472.663174,255.19759,53.14922005,26.08611165,16.55139015,44.37219988,0.508340873,180,2288.351903,5.3,0.322620958,30.3723882,20.66155434,5.885702928,1.31747059,2.211388548,Bauman_2022; Cernusak_unpub,2022
Downfall Creek,Homalium circumpinnatum,-17.15,145.59,L. Cernusak; Bauman et al. 2022 Global Change Biology,6.806666667,100,0.676666667,30.82715333,115.8233333,1.733666667,0.091666667,3.926168045,74.25454545,1737.420465,21.21418762,1.179781294,17.29535155,1107.683066,1472.663174,255.19759,53.14922005,26.08611165,16.55139015,44.37219988,0.508340873,180,2288.351903,5.3,0.322620958,30.3723882,20.66155434,5.885702928,1.31747059,2.211388548,Bauman_2022; Cernusak_unpub,2022
Downfall Creek,Polyalthia nitidissima,-17.15,145.59,L. Cernusak; Bauman et al. 2022 Global Change Biology,4.183333333,61.66666667,0.696666667,19.46470433,99.92333333,1.839,0.096333333,2.274787022,43.42560554,1737.420465,21.21418762,1.179781294,17.29535155,1107.683066,1472.663174,255.19759,53.14922005,26.08611165,16.55139015,44.37219988,0.508340873,180,2288.351903,5.3,0.322620958,30.3723882,20.66155434,5.885702928,1.31747059,2.211388548,Bauman_2022; Cernusak_unpub,2022
Downfall Creek,Pseudoweinmannia lachnocarpa,-17.15,145.59,L. Cernusak; Bauman et al. 2022 Global Change Biology,3.68,74,0.776666667,14.92153533,127.8866667,1.311333333,0.081666667,2.806304016,45.06122449,1737.420465,21.21418762,1.179781294,17.29535155,1107.683066,1472.663174,255.19759,53.14922005,26.08611165,16.55139015,44.37219988,0.508340873,180,2288.351903,5.3,0.322620958,30.3723882,20.66155434,5.885702928,1.31747059,2.211388548,Bauman_2022; Cernusak_unpub,2022
Downfall Creek,Rhodamnia spongiosa,-17.15,145.59,L. Cernusak; Bauman et al. 2022 Global Change Biology,NA,88,0.655,30.148945,119.99,1.459,0.085333333,NA,NA,1737.420465,21.21418762,1.179781294,17.29535155,1107.683066,1472.663174,255.19759,53.14922005,26.08611165,16.55139015,44.37219988,0.508340873,180,2288.351903,5.3,0.322620958,30.3723882,20.66155434,5.885702928,1.31747059,2.211388548,Bauman_2022; Cernusak_unpub,2022
Dry creek,Corymbia terminalis,-15.15,132.22,Cernusak et al. 2006 PCE; Cernusak et al. 2011 Agricultural and Forest Meteorology,NA,NA,NA,NA,NA,1.44,NA,NA,NA,945.8512642,27.1733332,0.459838977,22.0820697,936.9492253,2056.918423,323.6409819,54.99966351,33.77998809,20.33552741,60.47798932,1.718230619,237.7419795,556.0148632,5.254064719,0.164861619,67.45968374,5.195040385,6.206135909,1.484927217,0.649845223,Cernusak_2006; Cernusak_2011,2006/2011
Dry creek,Eucalyptus tetrodonta,-15.15,132.22,Cernusak et al. 2006 PCE; Cernusak et al. 2011 Agricultural and Forest Meteorology,NA,NA,NA,NA,NA,1.86,NA,NA,NA,945.8512642,27.1733332,0.459838977,22.0820697,936.9492253,2056.918423,323.6409819,54.99966351,33.77998809,20.33552741,60.47798932,1.718230619,237.7419795,556.0148632,5.254064719,0.164861619,67.45968374,5.195040385,6.206135909,1.484927217,0.649845223,Cernusak_2006; Cernusak_2011,2006/2011
DryMonsoonForest,Ficus racemosa,-12.4,130.9,Prior et al. 2003 Functional Ecology,16.4,335,0.7889488,63.14363,65.78947,1.59,0.11,10.31446541,149.0909091,1785.129946,27.29374916,0.910314312,20.85880907,1141.087248,1961.003933,327.5467203,61.36056099,32.64033449,22.13026568,34.30382529,1.151044139,130.1570392,826.5683303,4.913557688,0.254492342,76.45785014,7.583834648,2.026987394,1.403362234,1.476157308,Prior_2003,2003
DryMonsoonForest,Ficus scobina,-12.4,130.9,Prior et al. 2003 Functional Ecology,12.3,340,0.8439353,44.45643,83.33333,2.51,0.16,4.900398406,76.875,1785.129946,27.29374916,0.910314312,20.85880907,1141.087248,1961.003933,327.5467203,61.36056099,32.64033449,22.13026568,34.30382529,1.151044139,130.1570392,826.5683303,4.913557688,0.254492342,76.45785014,7.583834648,2.026987394,1.403362234,1.476157308,Prior_2003,2003
DryMonsoonForest,Mallotus nesophilus,-12.4,130.9,Prior et al. 2003 Functional Ecology,13.2,200,0.7153639,55.9061,75.75758,1.7,0.11,7.764705882,120,1785.129946,27.29374916,0.910314312,20.85880907,1141.087248,1961.003933,327.5467203,61.36056099,32.64033449,22.13026568,34.30382529,1.151044139,130.1570392,826.5683303,4.913557688,0.254492342,76.45785014,7.583834648,2.026987394,1.403362234,1.476157308,Prior_2003,2003
DryMonsoonForest,Melaleuca leucadendra,-12.4,130.9,Prior et al. 2003 Functional Ecology,18.7,510,0.841779,67.74835,149.2537,1.57,0.12,11.91082803,155.8333333,1785.129946,27.29374916,0.910314312,20.85880907,1141.087248,1961.003933,327.5467203,61.36056099,32.64033449,22.13026568,34.30382529,1.151044139,130.1570392,826.5683303,4.913557688,0.254492342,76.45785014,7.583834648,2.026987394,1.403362234,1.476157308,Prior_2003,2003
DryMonsoonForest,Terminalia microcarpa,-12.4,130.9,Prior et al. 2003 Functional Ecology,13.3,NA,NA,NA,83.33333,1.9,0.14,7,95,1785.129946,27.29374916,0.910314312,20.85880907,1141.087248,1961.003933,327.5467203,61.36056099,32.64033449,22.13026568,34.30382529,1.151044139,130.1570392,826.5683303,4.913557688,0.254492342,76.45785014,7.583834648,2.026987394,1.403362234,1.476157308,Prior_2003,2003
DryMonsoonForest,Wrightia pubescens,-12.4,130.9,Prior et al. 2003 Functional Ecology,9.6,NA,NA,NA,52.08333,1.69,0.09,5.680473373,106.6666667,1785.129946,27.29374916,0.910314312,20.85880907,1141.087248,1961.003933,327.5467203,61.36056099,32.64033449,22.13026568,34.30382529,1.151044139,130.1570392,826.5683303,4.913557688,0.254492342,76.45785014,7.583834648,2.026987394,1.403362234,1.476157308,Prior_2003,2003
Ex-credo,Acacia aneura,-30.19,120.64,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,8.721891167,90.00318667,0.571190025,55.43639833,374.0759083,6.76659175,0.219145442,1.288963704,39.79955549,309.1384681,19.03711688,0.190634791,20.02505026,428.2618253,1621.626709,228.4049932,45.24978114,25.84476161,12.21361465,91.34029089,1.210309529,139.3289709,360.3436177,5.789321899,0.184369847,75.71454875,5.335279147,9.691979408,1.478560448,0.902992646,Togashi_2015,2015
Ex-credo,Acacia burkittii,-30.19,120.64,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,6.19490975,56.5395375,0.5237176,52.85054,349.9503,7.30473075,0.16656465,0.848068185,37.19222386,309.1384681,19.03711688,0.190634791,20.02505026,428.2618253,1621.626709,228.4049932,45.24978114,25.84476161,12.21361465,91.34029089,1.210309529,139.3289709,360.3436177,5.789321899,0.184369847,75.71454875,5.335279147,9.691979408,1.478560448,0.902992646,Togashi_2015,2015
Ex-credo,Dodonaea lobulata,-30.19,120.64,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,10.866312,106.75089,0.54530765,85.22402,618.2109,9.67979,0.3788421,1.122577246,28.68295789,309.1384681,19.03711688,0.190634791,20.02505026,428.2618253,1621.626709,228.4049932,45.24978114,25.84476161,12.21361465,91.34029089,1.210309529,139.3289709,360.3436177,5.789321899,0.184369847,75.71454875,5.335279147,9.691979408,1.478560448,0.902992646,Togashi_2015,2015
Ex-credo,Grevillea nematophylla,-30.19,120.64,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,7.75623,55.32519,0.4024435,86.14565,546.7799,6.531689,0.1804526,1.18747693,42.98209059,309.1384681,19.03711688,0.190634791,20.02505026,428.2618253,1621.626709,228.4049932,45.24978114,25.84476161,12.21361465,91.34029089,1.210309529,139.3289709,360.3436177,5.789321899,0.184369847,75.71454875,5.335279147,9.691979408,1.478560448,0.902992646,Togashi_2015,2015
Ex-credo,Olearia muelleri,-30.19,120.64,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,12.15451,124.4052,0.5724796,89.76264,321.9241,4.708553,0.1310027,2.581368416,92.78060681,309.1384681,19.03711688,0.190634791,20.02505026,428.2618253,1621.626709,228.4049932,45.24978114,25.84476161,12.21361465,91.34029089,1.210309529,139.3289709,360.3436177,5.789321899,0.184369847,75.71454875,5.335279147,9.691979408,1.478560448,0.902992646,Togashi_2015,2015
Gnangara-moore,Adenanthos cygnorum,-31.37,115.71,Veneklaas_W_Australia,13.81,325.77,0.8263889,56.14117,232.5581,NA,NA,NA,NA,648.4891751,18.50731604,0.421712109,19.27278186,672.534236,1537.753271,222.4151303,50.17725749,24.92075761,12.02341786,71.39103708,0.808611072,135.5150932,847.0956981,5.134060701,0.350091934,85.24018606,2.13193361,7.74750789,1.420440038,2.069535454,Veneklaas_2003,2003
Gnangara-moore,Andersonia heterophylla,-31.37,115.71,Veneklaas_W_Australia,8.43,334.64,0.8252778,34.30859,258.5315,NA,NA,NA,NA,648.4891751,18.50731604,0.421712109,19.27278186,672.534236,1537.753271,222.4151303,50.17725749,24.92075761,12.02341786,71.39103708,0.808611072,135.5150932,847.0956981,5.134060701,0.350091934,85.24018606,2.13193361,7.74750789,1.420440038,2.069535454,Veneklaas_2003,2003
Gnangara-moore,Anigozanthos humilis,-31.37,115.71,Veneklaas_W_Australia,20.43,571.19,0.8161111,83.92729,57.67013,NA,NA,NA,NA,648.4891751,18.50731604,0.421712109,19.27278186,672.534236,1537.753271,222.4151303,50.17725749,24.92075761,12.02341786,71.39103708,0.808611072,135.5150932,847.0956981,5.134060701,0.350091934,85.24018606,2.13193361,7.74750789,1.420440038,2.069535454,Veneklaas_2003,2003
Gnangara-moore,Astroloma xerophyllum,-31.37,115.71,Veneklaas_W_Australia,9.74,200.18,0.8252778,39.64006,223.1645,NA,NA,NA,NA,648.4891751,18.50731604,0.421712109,19.27278186,672.534236,1537.753271,222.4151303,50.17725749,24.92075761,12.02341786,71.39103708,0.808611072,135.5150932,847.0956981,5.134060701,0.350091934,85.24018606,2.13193361,7.74750789,1.420440038,2.069535454,Veneklaas_2003,2003
Gnangara-moore,Banksia attenuata,-31.37,115.71,Veneklaas_W_Australia,26.2,451.91,0.6833333,125.726,284.3332,NA,NA,NA,NA,648.4891751,18.50731604,0.421712109,19.27278186,672.534236,1537.753271,222.4151303,50.17725749,24.92075761,12.02341786,71.39103708,0.808611072,135.5150932,847.0956981,5.134060701,0.350091934,85.24018606,2.13193361,7.74750789,1.420440038,2.069535454,Veneklaas_2003,2003
Gnangara-moore,Banksia menziesii,-31.37,115.71,Veneklaas_W_Australia,18.54,391.15,0.7736111,79.7042,322.8931,NA,NA,NA,NA,648.4891751,18.50731604,0.421712109,19.27278186,672.534236,1537.753271,222.4151303,50.17725749,24.92075761,12.02341786,71.39103708,0.808611072,135.5150932,847.0956981,5.134060701,0.350091934,85.24018606,2.13193361,7.74750789,1.420440038,2.069535454,Veneklaas_2003,2003
Gnangara-moore,Bossiaea eriocarpa,-31.37,115.71,Veneklaas_W_Australia,18.83,402.33,0.7533333,82.83432,201.6129,NA,NA,NA,NA,648.4891751,18.50731604,0.421712109,19.27278186,672.534236,1537.753271,222.4151303,50.17725749,24.92075761,12.02341786,71.39103708,0.808611072,135.5150932,847.0956981,5.134060701,0.350091934,85.24018606,2.13193361,7.74750789,1.420440038,2.069535454,Veneklaas_2003,2003
Gnangara-moore,Calytrix flavescens,-31.37,115.71,Veneklaas_W_Australia,14.37,351.94,0.7888889,60.75101,238.8915,NA,NA,NA,NA,648.4891751,18.50731604,0.421712109,19.27278186,672.534236,1537.753271,222.4151303,50.17725749,24.92075761,12.02341786,71.39103708,0.808611072,135.5150932,847.0956981,5.134060701,0.350091934,85.24018606,2.13193361,7.74750789,1.420440038,2.069535454,Veneklaas_2003,2003
Gnangara-moore,Conostephium pendulum,-31.37,115.71,Veneklaas_W_Australia,11.01,495.35,0.8355556,44.34956,216.2162,NA,NA,NA,NA,648.4891751,18.50731604,0.421712109,19.27278186,672.534236,1537.753271,222.4151303,50.17725749,24.92075761,12.02341786,71.39103708,0.808611072,135.5150932,847.0956981,5.134060701,0.350091934,85.24018606,2.13193361,7.74750789,1.420440038,2.069535454,Veneklaas_2003,2003
Gnangara-moore,Drosera sp,-31.37,115.71,Veneklaas_W_Australia,4.76,NA,NA,NA,49.65736,NA,NA,NA,NA,648.4891751,18.50731604,0.421712109,19.27278186,672.534236,1537.753271,222.4151303,50.17725749,24.92075761,12.02341786,71.39103708,0.808611072,135.5150932,847.0956981,5.134060701,0.350091934,85.24018606,2.13193361,7.74750789,1.420440038,2.069535454,Veneklaas_2003,2003
Gnangara-moore,Eremaea pauciflora,-31.37,115.71,Veneklaas_W_Australia,14.14,283.42,0.7544444,62.12292,198.8862,NA,NA,NA,NA,648.4891751,18.50731604,0.421712109,19.27278186,672.534236,1537.753271,222.4151303,50.17725749,24.92075761,12.02341786,71.39103708,0.808611072,135.5150932,847.0956981,5.134060701,0.350091934,85.24018606,2.13193361,7.74750789,1.420440038,2.069535454,Veneklaas_2003,2003
