"genus_root","taxon_name","text","life_history_a","life_history_f","parasitic_a","parasitic_f","plant_growth_form_a","plant_growth_form_f","plant_growth_substrate_a","plant_growth_substrate_f","sex_type_a","sex_type_f","stem_growth_habit_a","stem_growth_habit_f","woodiness_a","woodiness_f"
"Eucalyptus","Eucalyptus botryoides"," general biology. growth form. tree. reproduction. seed. dispersal. wind. vegetative regeneration strategy. resprouts from lignotuber and epicormic buds. woody structure. diffuse porous. seedbank persistence. short, days-1 year. fire response. will resprout from epicormic buds and lignotuber following fire. prolific germination of seed will also follow fire. ","perennial","inferred_from_growth_form","","","tree","tree","","","","","","","woody",""
"Eucalyptus","Eucalyptus globulus"," general biology. growth form. tree. reproduction. seed. dispersal. wind. mature plants can resprout from lignotuber and possibly epicormic buds. prolific germination of seed follows fire. ","perennial","inferred_from_growth_form","","","tree","tree","","","","","","","woody",""
"Eucalyptus","Eucalyptus cladocalyx"," general biology. growth form. tree. reproduction. seed. dispersal. explosive, wind, water. vegetative regeneration strategy. lacks a lignotuber. can resprout from epicormic buds. woody structure. diffuse porous. seedbank persistence. short, days-1 year. fire response. mature plants can resprout from epicormic buds. prolific germination of seed follows fire. ","perennial","inferred_from_growth_form","","","tree","tree","","","","","","","woody",""
"Euphorbia","Euphorbia paralias"," general biology. growth form. herb. life form. perennial. reproduction. primarily seed, also root fragments. dispersal. ","perennial","perennial","","","herb","herb","","","","","","","herbaceous",""
"Euphorbia","Euphorbia peplus"," general biology. growth form. herb. life form. annual. reproduction. seed. dispersal. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual","annual","","","herb","herb","","","","","","","herbaceous",""
"Euphorbia","Euphorbia terracina"," general biology. growth form. herb. life form. shortlivedperennial. reproduction. seed. dispersal. plants are generally killed by fire, however some resprout. has alleolopathic properties, can reduce germination of other plant species, form dense thickets and out compete native species for space, light and nutrients. has rapid growth and prolific seed production in the first season. can grow well or adapt to shade and high light conditions, tolerant of waterlogging and drought. toxic sap deters native herbivores. plants from early cohorts produce greater numbers of seeds per plant than late cohorts. mature plants have a deep root system and are able to resprout readily when cut, grazed or burnt. similarly, seedlings are  killed through slashing or any physical means that do  the enitre plant. resprouting plants are often more robust and have greater seed output. additional information. origin. since seed production is highest from plants which emerge early, it is important to control early cohorts, if  when small these become increasingly tolerant to herbicides. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","short_lived_perennial","shortlivedperennial","","","herb","herb","","","","","dense","dense","herbaceous",""
"Ferraria","Ferraria crispa"," general biology. growth form. geophyte. life form. perennial corm. reproduction. ","perennial","perennial","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Ficus","Ficus carica"," general biology. growth form. tree. reproduction. ","perennial","inferred_from_growth_form","","","tree","tree","","","","","","","woody",""
"Foeniculum","Foeniculum vulgare"," general biology. growth form. herb. life form. perennial. reproduction. root fragments, seed. dispersal. forms dense uniform stands where it outcompetes other plant species for light, nutrients and water. can prevent re-establishment of native plants and alter the composition and structure of communities. possibly allelopathic. alters fire regimes by building an intense fast moving fire, although it does  well in spring. mature plants have a large deep taproot with many lateral roots. during a growing season plants usually include a mixture of living and dead hollow stems (canes). initial growth during winter and spring is slow, then becomes rapid in early summer. plants generally do  until 18 months to 2 years old. one plant can produce thousands of seed in the first year, seed output can then increase greatly in the second year. additional information. origin. europe, asia. history of use/introduction. ornamental, spices, medicines. suggested method of management and control. persistent and difficult to eradicate. manual methods are most effective for small and/or isolated infestations. otherwise, spot spray with 1.5% glyphosate or metsulfuron methyl 0.7 g/10 l (20 g/ha) + pulse®. cutting or slashing temporarily reduces heights, but plants readily resprout. repeated cutting may have more impact by helping to exhaust the taproot over time, however, intervals between cuts must be short. cutting prior to spraying does  increase the effectiveness of herbicides. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","perennial","","","herb","herb","","","","","dense","dense","herbaceous",""
"Freesia","Freesia alba x leichtlinii"," general biology. growth form. geophyte. life form. annually renewed corm. reproduction. primarily seed, occasionally offsets/stem-cormels. dispersal. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Fumaria","Fumaria capreolata"," general biology. growth form. herb. life form. annual. reproduction. seed. dispersal. herbicide control can be unpredictable and variable. with tolerance and resistance varying among species of fumaria. ","annual","annual","","","herb","herb","","","","","","","herbaceous",""
"Fumaria","Fumaria muralis"," general biology. growth form. herb. life form. annual. reproduction. seed. dispersal. ","annual","annual","","","herb","herb","","","","","","","herbaceous",""
"Galium","Galium aparine"," general biology. growth form. herb. reproduction. reproduces by seed. dispersal. spread by water, wind and machinery, and in contaminated/dumped green waste. ","","","","","herb","herb","","","","","","","herbaceous",""
"Geijera","Geijera linearifolia"," shrub, ; ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Geijera","Geijera salicifolia"," tree, ; ","perennial","inferred_from_growth_form","","","tree","tree","","","","","","","woody",""
"Geleznowia","Geleznowia verrucosa"," shrub, ; ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Genista","Genista linifolia"," general biology. growth form. shrub. reproduction. seed. dispersal. ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Genista","Genista monspessulana"," general biology. growth form. shrub. reproduction. seed. dispersal. adult plants may respout following fire. ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Gladiolus","Gladiolus alatus"," general biology. growth form. geophyte. life form. annually renewed corm. reproduction. cormels, offsets. dispersal. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
