"","family","taxa","spauth","infraspecauth","species3author","thousandseedweight","materialweigheddesc","seedweightnotes","weightprecision","refdesc","refshort"
"2412","CONVOLVULACEAE","Convolvulus recurvatus subsp. recurvatus","R.W.Johnson",NA,NA,5.54,"Seed","*Seed weights reported may include minor covering structures",2,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2413","CONVOLVULACEAE","Convolvulus remotus","R.Br.",NA,NA,2.76,"Seed","dry",2,"Armstrong, D., and M. Westoby. 1993. Seedlings from large seeds tolerate defoliation better: a test using phylogenetically independent contrasts. Ecology, 74:1092-1100.","(Armstrong & Westoby, 1993)"
"2414","CONVOLVULACEAE","Convolvulus remotus","R.Br.",NA,NA,8.002,"Diaspore","SD=0.682; weight is based upon the average of 20 individual diaspore masses; diaspores were dried at 80<U+00B0>C for 24 hours prior to weighing.",3,"Jurado, E., Westoby, M. and Nelson, D. 1991. Diaspore weight, dispersal, growth form and perenniality of central Australian plants. Journal of Ecology, 79:811-830.","(Jurado et al., 1991)"
"2415","CONVOLVULACEAE","Convolvulus remotus","R.Br.",NA,NA,7.6056,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2416","CONVOLVULACEAE","Convolvulus remotus","R.Br.",NA,NA,6.2812,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2417","CONVOLVULACEAE","Convolvulus remotus","R.Br.",NA,NA,6.2672,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2418","CONVOLVULACEAE","Convolvulus remotus","R.Br.",NA,NA,6.1876,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2419","CONVOLVULACEAE","Convolvulus wimmerensis","R.W.Johnson",NA,NA,4.8212,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2420","CONVOLVULACEAE","Cuscuta tasmanica","Engelm.",NA,NA,1.4056,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2421","CONVOLVULACEAE","Cuscuta victoriana","Yunck.",NA,NA,0.7936,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2422","CONVOLVULACEAE","Evolvulus alsinoides","(L.) L.",NA,NA,0.25,"Seed","dry",2,"Armstrong, D., and M. Westoby. 1993. Seedlings from large seeds tolerate defoliation better: a test using phylogenetically independent contrasts. Ecology, 74:1092-1100.","(Armstrong & Westoby, 1993)"
"2423","CONVOLVULACEAE","Evolvulus alsinoides","(L.) L.",NA,NA,0.669,"Seed excluding 'dispersal structures'","oven dry",3,"Jurado, E., Estrada, E., Moles, A.T. 2001. Characterizing plant attributes with particular emphasis on seeds in Tamaulipan thornscrub in semi-arid Mexico. Journal of Arid Environments, 48(3):309-321.","(Jurado et al., 2001)"
"2424","CONVOLVULACEAE","Evolvulus alsinoides","(L.) L.",NA,NA,1.5016,"Seed",NA,2,"Clifford, H.T. 2000. Dicotyledon seedling morphology as a correlate of seed size. Proceedings of the Royal Society of Queensland, 109:39-48.","(Clifford, 2000)"
"2425","CONVOLVULACEAE","Evolvulus alsinoides","(L.) L.",NA,NA,0.8364,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2426","CONVOLVULACEAE","Evolvulus alsinoides","(L.) L.",NA,NA,1.7724,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2427","CONVOLVULACEAE","Evolvulus alsinoides","(L.) L.",NA,NA,0.8468,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2428","CONVOLVULACEAE","Evolvulus alsinoides","(L.) L.",NA,NA,0.7232,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2429","CONVOLVULACEAE","Evolvulus alsinoides","(L.) L.",NA,NA,0.4784,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2430","CONVOLVULACEAE","Evolvulus alsinoides","(L.) L.",NA,NA,0.8924,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2431","CONVOLVULACEAE","Evolvulus alsinoides var. villosicalyx","(L.) L.","Ooststr.",NA,0.663,"Diaspore","SD=0.199; weight is based upon the average of 20 individual diaspore masses; diaspores were dried at 80<U+00B0>C for 24 hours prior to weighing.",3,"Jurado, E., Westoby, M. and Nelson, D. 1991. Diaspore weight, dispersal, growth form and perenniality of central Australian plants. Journal of Ecology, 79:811-830.","(Jurado et al., 1991)"
"2432","CONVOLVULACEAE","Ipomoea aquatica","Forssk.",NA,NA,43.5,"Seed","Mid-point of 1000 seed weight range 40-47g; seed mc not stated, but weight is likely to refer to air-dry seed.",1,"Cromarty, A.S., Ellis, R.H. and Roberts, E.H. 1982. The Design of Seed Storage Facilities for Genetic Conservation. Rome: International Board for Plant Genetic Resources.","(Cromarty et al., 1982)"
"2433","CONVOLVULACEAE","Ipomoea aquatica","Forssk.",NA,NA,43.5,"Seed","Seed mc not stated, but weight is likely to refer to air-dry seed.",2,"Felfoldi, E. 1980. Seed Counts (Numbers of Seeds Per Unit Weight). Technical Report Series, 32. Government of Victoria, Department of Agriculture.","(Felfoldi, 1980)"
"2434","CONVOLVULACEAE","Ipomoea aquatica","Forssk.",NA,NA,44.0928,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2435","CONVOLVULACEAE","Ipomoea coptica","(L.) Roth ex Roem. & Schult.",NA,NA,7.6252,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2436","CONVOLVULACEAE","Ipomoea costata","F.Muell. ex Benth.",NA,NA,41.2,"Embryo+endosperm","Dry weight.",1,"Ganade, G. and Westoby, M. 1999. Seed mass and the evolution of early-seedling etiolation. The American Naturalist, 154:469-480.","(Ganade & Westoby, 1999)"
"2437","CONVOLVULACEAE","Ipomoea costata","F.Muell. ex Benth.",NA,NA,184.288,"Seed","*Seed weights reported may include minor covering structures",3,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2438","CONVOLVULACEAE","Ipomoea eriocarpa","R.Br.",NA,NA,9.4,"Seed","Seed mc not stated, but weight is likely to refer to air-dry seed.",1,"Barclay, A.S. and Earle, F.R. 1974. Chemical analyses of seeds III: oil and protein content of 1253 species. Economic Botany, 28:178-236.","(Barclay & Earle, 1974)"
"2439","CONVOLVULACEAE","Ipomoea eriocarpa","R.Br.",NA,NA,10.0044,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2440","CONVOLVULACEAE","Ipomoea eriocarpa","R.Br.",NA,NA,8.1448,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2441","CONVOLVULACEAE","Ipomoea eriocarpa","R.Br.",NA,NA,7.804,"Seed","*Seed weights reported may include minor covering structures",3,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2442","CONVOLVULACEAE","Ipomoea eriocarpa","R.Br.",NA,NA,7.3556,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2443","CONVOLVULACEAE","Ipomoea eriocarpa","R.Br.",NA,NA,7.7612,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2444","CONVOLVULACEAE","Ipomoea imperati","(Vahl) Griseb.",NA,NA,100.129798,"Seed","*Seed weights reported may include minor covering structures",6,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2445","CONVOLVULACEAE","Ipomoea imperati","(Vahl) Griseb.",NA,NA,106.0028,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2446","CONVOLVULACEAE","Ipomoea lonchophylla","J.M.Black",NA,NA,21.2868,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2447","CONVOLVULACEAE","Ipomoea lonchophylla","J.M.Black",NA,NA,23.5088,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2448","CONVOLVULACEAE","Ipomoea mauritiana","Jacq.",NA,NA,19.0227723,"Seed","*Seed weights reported may include minor covering structures",7,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2449","CONVOLVULACEAE","Ipomoea mauritiana","Jacq.",NA,NA,47.53625,"Seed","*Seed weights reported may include minor covering structures",5,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2450","CONVOLVULACEAE","Ipomoea muelleri","Benth.",NA,NA,34.5,"Embryo+endosperm","Dry weight.",1,"Ganade, G. and Westoby, M. 1999. Seed mass and the evolution of early-seedling etiolation. The American Naturalist, 154:469-480.","(Ganade & Westoby, 1999)"
"2451","CONVOLVULACEAE","Ipomoea muelleri","Benth.",NA,NA,48.1028,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2452","CONVOLVULACEAE","Ipomoea muelleri","Benth.",NA,NA,54.6688,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2453","CONVOLVULACEAE","Ipomoea nil","(L.) Roth",NA,NA,35.2,"Seed","Seed mc not stated, but weight is likely to refer to air-dry seed.",1,"Barclay, A.S. and Earle, F.R. 1974. Chemical analyses of seeds III: oil and protein content of 1253 species. Economic Botany, 28:178-236.","(Barclay & Earle, 1974)"
"2454","CONVOLVULACEAE","Ipomoea pes-caprae","(L.) R.Br.",NA,NA,80.6,"Seed","*Seed weights reported may include minor covering structures",1,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2455","CONVOLVULACEAE","Ipomoea pes-caprae","(L.) R.Br.",NA,NA,91.28,"Seed","*Seed weights reported may include minor covering structures",2,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2456","CONVOLVULACEAE","Ipomoea pes-caprae","(L.) R.Br.",NA,NA,200.3589744,"Seed","*Seed weights reported may include minor covering structures",7,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2457","CONVOLVULACEAE","Ipomoea pes-caprae","(L.) R.Br.",NA,NA,156.6972,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2458","CONVOLVULACEAE","Ipomoea pes-caprae","(L.) R.Br.",NA,NA,124.3952,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2459","CONVOLVULACEAE","Ipomoea pes-caprae","(L.) R.Br.",NA,NA,124.24,"Seed","*Seed weights reported may include minor covering structures",2,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2460","CONVOLVULACEAE","Ipomoea pes-caprae","(L.) R.Br.",NA,NA,124.12,"Seed","*Seed weights reported may include minor covering structures",2,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2461","CONVOLVULACEAE","Ipomoea pes-caprae","(L.) R.Br.",NA,NA,118.418,"Seed","*Seed weights reported may include minor covering structures",3,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2462","CONVOLVULACEAE","Ipomoea pes-caprae","(L.) R.Br.",NA,NA,106.492891,"Seed","*Seed weights reported may include minor covering structures",6,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2463","CONVOLVULACEAE","Ipomoea pes-caprae","(L.) R.Br.",NA,NA,84.6,"Seed","*Seed weights reported may include minor covering structures",1,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2464","CONVOLVULACEAE","Ipomoea pes-caprae","(L.) R.Br.",NA,NA,82.24,"Seed","*Seed weights reported may include minor covering structures",2,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2465","CONVOLVULACEAE","Ipomoea pes-caprae","(L.) R.Br.",NA,NA,80.4,"Seed","*Seed weights reported may include minor covering structures",1,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2466","CONVOLVULACEAE","Ipomoea pes-caprae","(L.) R.Br.",NA,NA,76.4444,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2467","CONVOLVULACEAE","Ipomoea pes-caprae","(L.) R.Br.",NA,NA,71.7956,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2468","CONVOLVULACEAE","Ipomoea pes-caprae","(L.) R.Br.",NA,NA,70.3076,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2469","CONVOLVULACEAE","Ipomoea pes-caprae","(L.) R.Br.",NA,NA,69.96,"Seed","*Seed weights reported may include minor covering structures",2,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2470","CONVOLVULACEAE","Ipomoea pes-caprae","(L.) R.Br.",NA,NA,82.8,"Seed","*Seed weights reported may include minor covering structures",1,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2471","CONVOLVULACEAE","Ipomoea polpha subsp. latzii","R.W.Johnson","R.W.Johnson",NA,157.68,"Seed","*Seed weights reported may include minor covering structures",2,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2472","CONVOLVULACEAE","Ipomoea polymorpha","Roem. & Schult.",NA,NA,5.5968,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2473","CONVOLVULACEAE","Ipomoea racemigera","F.Muell. & Tate",NA,NA,24.3712,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2474","CONVOLVULACEAE","Ipomoea yardiensis","A.S.George",NA,NA,39.3644,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2475","CONVOLVULACEAE","Jacquemontia paniculata","(Burm.f.) Hallier f.",NA,NA,2.824,"Seed","*Seed weights reported may include minor covering structures",3,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2476","CONVOLVULACEAE","Jacquemontia paniculata","(Burm.f.) Hallier f.",NA,NA,3.042,"Seed","*Seed weights reported may include minor covering structures",3,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2477","CONVOLVULACEAE","Jacquemontia paniculata","(Burm.f.) Hallier f.",NA,NA,3.0616,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2478","CONVOLVULACEAE","Jacquemontia paniculata","(Burm.f.) Hallier f.",NA,NA,2.7216,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2479","CONVOLVULACEAE","Jacquemontia paniculata","(Burm.f.) Hallier f.",NA,NA,1.8036,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2480","CONVOLVULACEAE","Jacquemontia paniculata","(Burm.f.) Hallier f.",NA,NA,2.7912,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2481","CONVOLVULACEAE","Merremia hederacea","(Burm.f.) Hallier f.",NA,NA,9.3972,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2482","CONVOLVULACEAE","Merremia hederacea","(Burm.f.) Hallier f.",NA,NA,10.4784,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2483","CONVOLVULACEAE","Merremia hederacea","(Burm.f.) Hallier f.",NA,NA,9.2224,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2484","CONVOLVULACEAE","Merremia hederacea","(Burm.f.) Hallier f.",NA,NA,8.9992,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2485","CONVOLVULACEAE","Merremia hederacea","(Burm.f.) Hallier f.",NA,NA,8.238,"Seed","*Seed weights reported may include minor covering structures",3,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2486","CONVOLVULACEAE","Merremia hederacea","(Burm.f.) Hallier f.",NA,NA,7.9256,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2487","CONVOLVULACEAE","Merremia hederacea","(Burm.f.) Hallier f.",NA,NA,6.5776,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2488","CONVOLVULACEAE","Merremia umbellata","(L.) Hallier f.",NA,NA,35,"Seed","Dry weight - seeds were dried for 3 days at 60 degrees",0,"Daws, M.I., Garwood, N.C. & Pritchard, H.W. 2005. Traits of recalcitrant seeds in a semi-deciduous tropical forest in Panama: some ecological implications. Functional Ecology, 19:874-885.","(Daws et al., 2005)"
"2489","CONVOLVULACEAE","Merremia umbellata","(L.) Hallier f.",NA,NA,51.0724,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2490","CONVOLVULACEAE","Merremia umbellata","(L.) Hallier f.",NA,NA,46.04,"Seed","*Seed weights reported may include minor covering structures",2,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2491","CONVOLVULACEAE","Operculina aequisepala","(Domin) R.W.Johnson",NA,NA,200.6276,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2492","CONVOLVULACEAE","Operculina aequisepala","(Domin) R.W.Johnson",NA,NA,215.2,"Seed","*Seed weights reported may include minor covering structures",1,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2493","CONVOLVULACEAE","Operculina turpethum","(L.) Silva Manso",NA,NA,80.3452,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2494","CONVOLVULACEAE","Wilsonia backhousei","Hook.f.",NA,NA,3.3508,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2495","CONVOLVULACEAE","Wilsonia rotundifolia","Hook.",NA,NA,5.3036,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"2496","CONVOLVULACEAE","Wilsonia rotundifolia","Hook.",NA,NA,5.7036,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
