Column heading,Extant/Extinct,Native/Exotic,Species,Family,FOREST,WOODLAND,SCRUBLAND,DWARF SCRUB,GRASSLAND,COASTAL DUNES,H2O FRESH,H2O SALINE,DESERT,RIPARIAN,ANTHROPOGNEIC,Growth form,Life form,Plant height,Clonality,Clonality_b,Dispersal mode,Nutrient uptake strategy,Spinescence,Seed Mass,Pollination System,Photosynthetic Pathway,SLA,Melbourne,Adelaide,context,SLA_duplicate,seed_mass_duplicate,plant_height_duplicate,SLA_filtered,Plant height_filtered,Seed Mass_filtered
4,1,0,Acaena agnipila,ROSACEAE,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3,3,0.5,1,NA,4,2,0,NA,0,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
4,1,0,Acaena echinata,ROSACEAE,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3,3,0.4,1,NA,4,2,0,9.68,0,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,seed_mass,plant_height,NA,NA,NA
4,1,0,Acaena novae-zelandiae,ROSACEAE,1,1,1,1,1,NA,NA,NA,NA,1,NA,1,3,0.05,2,a,4,2,0,0.06,0,1,11.87,Melbourne,Adelaide,grows in Melbourne and Adelaide,specific_leaf_area,seed_mass,NA,NA,0.05,NA
4,1,0,Acaena ovina,ROSACEAE,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3,3,0.6,1,NA,4,2,0,0.03,0,1,17.87,Melbourne,Adelaide,grows in Melbourne and Adelaide,specific_leaf_area,seed_mass,plant_height,NA,NA,NA
4,1,0,Rubus parvifolius,ROSACEAE,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,15,1,1,2,a,3,2,2,1.24,1,1,18.94,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,18.94,NA,1.24
4,1,0,Asperula conferta,RUBIACEAE,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,3,0.3,1,NA,1,2,1,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.3,NA
4,1,0,Galium gaudichaudii,RUBIACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0.4,1,NA,4,2,1,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.4,NA
4,1,0,Galium migrans,RUBIACEAE,1,1,1,1,NA,NA,NA,NA,NA,1,NA,1,3,0.15,3,a,4,2,1,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.15,NA
4,1,0,Opercularia ovata,RUBIACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0.3,3,a,6,2,0,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.3,NA
4,1,0,Opercularia varia,RUBIACEAE,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,3,0.3,3,a,6,2,0,0.8,1,1,20.21,Melbourne,Adelaide,grows in Melbourne and Adelaide,specific_leaf_area,seed_mass,plant_height,NA,NA,NA
3,0,0,Ruppia megacarpa,RUPPIACEAE,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,19,7,0.3,1,NA,3,2,0,NA,0,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.3,NA
3,1,0,Ruppia polycarpa,RUPPIACEAE,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,19,7,0.4,1,NA,3,2,0,NA,0,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.4,NA
4,1,0,Correa alba,RUTACEAE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,8,1,2,1,NA,8,2,0,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,2,NA
4,1,0,Correa reflexa s.l.,RUTACEAE,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,8,1,2,1,NA,6,2,0,13.351,1,1,10.82,Melbourne,Adelaide,grows in Melbourne and Adelaide,specific_leaf_area,NA,NA,NA,2,13.351
4,1,0,Exocarpos cupressiformis,SANTALACEAE,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,17,1,10,1,NA,3,7,0,57,0,1,5.4,Melbourne,Adelaide,grows in Melbourne and Adelaide,specific_leaf_area,NA,NA,NA,10,57
4,1,0,Dodonaea viscosa ssp cuneata,SAPINDACEAE,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,8,1,3,1,NA,2,2,0,NA,0,1,8.81,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,8.81,3,NA
4,1,0,Dodonaea viscosa ssp spatulata,SAPINDACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,8,1,4,1,NA,2,2,0,NA,0,1,7.58,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,7.58,NA,NA
2,1,0,Schizaea fistulosa,SCHIZAEACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0.6,3,a,2,2,0,0.001,0,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.6,0.001
4,1,0,Gratiola peruviana,SCROPHULARIACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,0.3,2,a,1,2,0,NA,1,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
4,1,0,Limosella australis,SCROPHULARIACEAE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,19,7,0.06,2,a,1,2,0,NA,1,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.06,NA
4,1,0,Mimulus repens,SCROPHULARIACEAE,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,3,0.05,2,a,1,2,0,NA,1,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.05,NA
4,1,0,Veronica gracilis,SCROPHULARIACEAE,1,1,1,1,1,NA,NA,NA,NA,1,NA,3,2,0.3,3,a,1,2,0,NA,1,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.3,NA
2,0,0,Selaginella gracillima,SELAGINELLACEAE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,5,0.06,1,NA,3,12,0,0.001,0,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.06,0.001
4,1,0,Solanum laciniatum,SOLANACEAE,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,8,1,3,1,NA,3,2,0,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
4,1,0,Stackhousia monogyna,STACKHOUSIACEAE,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3,3,0.6,1,NA,1,2,0,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.6,NA
4,1,0,Stackhousia sp 1 sensu Fl. Victoria 4:51 (1999),STACKHOUSIACEAE,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3,3,0.5,3,a,1,2,0,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.5,NA
4,1,0,Lasiopetalum baueri,STERCULIACEAE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,8,1,1.5,1,NA,1,2,0,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
4,1,0,Levenhookia dubia,STYLIDIACEAE,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,5,0.08,1,NA,2,2,0,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
4,1,0,Stylidium despectum,STYLIDIACEAE,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,3,5,0.12,1,NA,1,2,0,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.12,NA
4,1,0,Stylidium graminifolium,STYLIDIACEAE,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,6,3,0.3,3,a,1,2,0,0.17,1,1,5.51,Melbourne,Adelaide,grows in Melbourne and Adelaide,specific_leaf_area,seed_mass,plant_height,NA,NA,NA
4,1,0,Stylidium inundatum,STYLIDIACEAE,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,5,0.14,1,NA,1,2,0,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.14,NA
4,1,0,Pimelea curviflora,THYMELAEACEAE,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,8,1,1.5,1,NA,1,2,0,1.47,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,seed_mass,plant_height,NA,NA,NA
4,1,0,Pimelea flava ssp flava,THYMELAEACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,2.5,1,NA,1,2,0,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
4,1,0,Pimelea glauca,THYMELAEACEAE,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,8,1,1,1,NA,1,2,0,2.545,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,seed_mass,plant_height,NA,NA,NA
4,1,0,Pimelea humilis,THYMELAEACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,0.5,1,NA,1,2,0,1.84,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,seed_mass,plant_height,NA,NA,NA
4,1,0,Pimelea linifolia ssp linifolia,THYMELAEACEAE,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,8,1,1.2,1,NA,6,2,0,2.79,1,1,9.33,Melbourne,Adelaide,grows in Melbourne and Adelaide,specific_leaf_area,seed_mass,plant_height,NA,NA,NA
4,1,0,Pimelea octophylla,THYMELAEACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,1,NA,1,2,0,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
4,1,0,Pimelea phylicoides,THYMELAEACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,0.5,1,NA,1,2,0,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
4,1,0,Pimelea serpyllifolia ssp serpyllifolia,THYMELAEACEAE,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,8,1,1.5,1,NA,1,2,0,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
3,1,0,Typha domingensis,TYPHACEAE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,3,3,3,a,2,2,0,NA,0,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
3,1,0,Typha orientalis,TYPHACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,3,4.5,3,a,2,2,0,NA,0,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
4,1,0,Parietaria debilis,URTICACEAE,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,4,5,0.3,1,NA,1,2,0,NA,0,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
4,1,0,Avicennia marina ssp australasica,VERBENACEAE,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8,1,8,1,NA,1,2,0,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,8,NA
4,1,0,Viola cleistogamoides,VIOLACEAE,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,3,0.05,2,a,6,2,0,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.05,NA
4,1,0,Viola hederacea,VIOLACEAE,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,3,0.15,2,a,6,2,0,0.34,1,1,13.66,Melbourne,Adelaide,grows in Melbourne and Adelaide,specific_leaf_area,seed_mass,NA,NA,0.15,NA
4,0,0,Viola sieberiana,VIOLACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0.05,2,a,6,2,0,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.05,NA
3,1,0,Lomandra glauca,XANTHORRHOEACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0.3,3,a,6,2,0,5.2076,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,seed_mass,NA,NA,0.3,NA
3,1,0,Lomandra micrantha ssp micrantha,XANTHORRHOEACEAE,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,6,3,0.7,3,a,6,2,0,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
3,1,0,Lomandra nana,XANTHORRHOEACEAE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,6,3,0.17,3,a,6,2,0,0.638,1,1,7.135,Melbourne,Adelaide,grows in Melbourne and Adelaide,specific_leaf_area,seed_mass,plant_height,NA,NA,NA
2,1,0,Pellaea falcata,ADIANTACEAE,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,6,3,0.8,3,a,2,12,0,0.001,0,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.8,0.001
4,1,0,Carpobrotus modestus,AIZOACEAE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,11,2,0.07,2,a,3,12,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.07,NA
3,1,0,Alisma plantago-aquatica,ALISMATACEAE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,19,6,1,3,b,1,2,0,0.45,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,1,0.45
3,1,0,Damasonium minus,ALISMATACEAE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,19,5,0.5,1,NA,7,NA,0,0.21,NA,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,0.21
4,1,0,Alternanthera sp 1 (Plains),AMARANTHACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0.15,1,NA,2,12,0,NA,0,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.15,NA
4,1,0,Ptilotus macrocephalus,AMARANTHACEAE,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,3,0.5,1,NA,2,12,0,1.297,1,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.5,1.297
4,1,0,Ptilotus spathulatus forma spathulatus,AMARANTHACEAE,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,3,0.06,1,NA,2,12,0,3.76,1,2,NA,Melbourne,NA,grows in Melbourne,NA,seed_mass,NA,NA,0.06,NA
4,0,0,Hydrocotyle geraniifolia,APIACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0.15,2,a,2,2,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.15,NA
4,1,0,Hydrocotyle sibthorpioides,APIACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0.15,2,a,1,2,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
4,1,0,Hydrocotyle tripartita,APIACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0.15,2,a,1,2,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.15,NA
4,1,0,Platysace lanceolata,APIACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1.5,1,NA,1,2,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
4,1,0,Trachymene composita,APIACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,1.2,1,NA,1,2,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,1.2,NA
4,1,0,Xanthosia dissecta,APIACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,0.3,1,NA,6,2,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.3,NA
4,1,0,Parsonsia brownii,APOCYNACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,NA,1,NA,2,NA,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,NA,NA
4,1,0,Polyscias sambucifolia,ARALIACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,5,1,NA,3,NA,0,3.7014,1,1,NA,Melbourne,NA,grows in Melbourne,NA,seed_mass,plant_height,NA,NA,NA
2,1,0,Asplenium bulbiferum ssp gracillimum,ASPLENIACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,1.2,2,c,2,2,0,0.001,0,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,1.2,0.001
4,1,0,Allittia cardiocarpa,ASTERACEAE,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,3,0.45,1,NA,2,NA,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
4,1,0,Allittia uliginosa,ASTERACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0.35,1,NA,2,NA,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.35,NA
4,1,0,Bedfordia arborescens,ASTERACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,8,1,NA,2,2,0,NA,1,NA,14.814,Melbourne,NA,grows in Melbourne,NA,NA,NA,14.814,8,NA
4,1,0,Brachyscome basaltica,ASTERACEAE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,3,0.6,2,a,1,2,0,0.25,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,seed_mass,plant_height,NA,NA,NA
4,1,0,Brachyscome cardiocarpa,ASTERACEAE,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,6,3,0.45,1,NA,2,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
4,1,0,Brachyscome decipiens,ASTERACEAE,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,3,0.19,1,NA,2,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.19,NA
4,1,0,Brachyscome dentata,ASTERACEAE,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,3,3,0.45,1,NA,2,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.45,NA
4,0,0,Brachyscome goniocarpa,ASTERACEAE,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,5,0.09,1,NA,1,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.09,NA
4,1,0,Brachyscome multifida,ASTERACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0.4,1,NA,2,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.4,NA
4,1,0,Calocephalus lacteus,ASTERACEAE,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3,2,0.7,1,NA,2,2,0,0.9625,1,NA,12.24,Melbourne,NA,grows in Melbourne,specific_leaf_area,seed_mass,plant_height,NA,NA,NA
4,1,0,Calotis anthemoides,ASTERACEAE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,3,0.2,2,a,4,2,0,1.06,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,seed_mass,plant_height,NA,NA,NA
4,1,0,Calotis scabiosifolia,ASTERACEAE,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3,3,0.5,2,a,4,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.5,NA
4,1,0,Cassinia aculeata,ASTERACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,4,1,NA,2,2,0,0.022,1,NA,17.07,Melbourne,NA,grows in Melbourne,specific_leaf_area,seed_mass,NA,NA,4,NA
4,1,0,Cassinia longifolia,ASTERACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,4,1,NA,2,2,0,0.033,1,NA,7.96,Melbourne,NA,grows in Melbourne,specific_leaf_area,seed_mass,NA,NA,4,NA
4,1,0,Cassinia trinerva,ASTERACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,8,1,NA,2,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
4,1,0,Centipeda elatinoides,ASTERACEAE,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,2,0.1,2,a,1,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.1,NA
4,1,0,Centipeda minima ssp minima,ASTERACEAE,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,3,5,0.2,1,NA,1,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.2,NA
4,1,0,Chrysocephalum sp 1,ASTERACEAE,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3,3,0.4,1,NA,2,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.4,NA
4,0,0,Craspedia canens,ASTERACEAE,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,3,0.65,1,NA,2,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.65,NA
4,1,0,Craspedia paludicola,ASTERACEAE,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,1,3,0.75,1,NA,2,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
4,1,0,Craspedia sp 2 sensu Fl. Victoria 4:763 (1999),ASTERACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0.7,1,NA,2,2,0,0.63,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.7,0.63
4,0,0,Craspedia variabilis,ASTERACEAE,1,1,1,1,1,NA,1,NA,NA,1,NA,1,3,0.5,1,NA,2,12,0,0.32,1,NA,39.4,Melbourne,NA,grows in Melbourne,NA,NA,NA,39.4,0.5,0.32
4,1,0,Euchiton collinus,ASTERACEAE,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,3,3,0.4,2,a,2,2,0,0.007,1,NA,55.4,Melbourne,NA,grows in Melbourne,specific_leaf_area,seed_mass,NA,NA,0.4,NA
4,1,0,Helichrysum aff. rutidolepis (Lowland Swamps),ASTERACEAE,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3,3,0.5,3,a,2,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
4,1,0,Leptinella reptans,ASTERACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,3,0.05,2,a,1,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
4,1,0,Leptorhynchos tenuifolius,ASTERACEAE,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3,3,0.4,1,NA,2,2,0,0.89,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,seed_mass,plant_height,NA,NA,NA
4,1,0,Leucochrysum albicans ssp albicans var albicans,ASTERACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0.5,1,NA,2,2,0,1.345,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.5,1.345
4,1,0,Leucophyta brownii,ASTERACEAE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,8,1,1,1,NA,2,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
4,1,0,Microseris sp 3 sensu Fl. Victoria 4:702 (1999),ASTERACEAE,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,3,3,0.5,3,b,2,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.5,NA
4,1,0,Myriocephalus rhizocephalus,ASTERACEAE,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,5,0.1,1,NA,2,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.1,NA
4,1,0,Olearia argophylla,ASTERACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,10,1,NA,2,2,0,NA,1,NA,15.14,Melbourne,NA,grows in Melbourne,NA,NA,NA,15.14,10,NA
4,0,0,Olearia asterotricha,ASTERACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,2,1,NA,2,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,2,NA
4,1,0,Olearia glandulosa,ASTERACEAE,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,8,1,2.4,1,NA,2,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,2.4,NA
4,1,0,Olearia glutinosa,ASTERACEAE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,8,1,2,1,NA,2,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,2,NA
4,1,0,Olearia lirata,ASTERACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,5,1,NA,2,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,5,NA
4,1,0,Olearia myrsinoides,ASTERACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1.5,1,NA,2,2,0,NA,1,NA,7.97,Melbourne,NA,grows in Melbourne,specific_leaf_area,NA,plant_height,NA,NA,NA
4,1,0,Ozothamnus ferrugineus,ASTERACEAE,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,8,1,6,1,NA,2,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,6,NA
4,1,0,Ozothamnus obcordatus,ASTERACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,2,1,NA,2,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,2,NA
4,1,0,Ozothamnus rosmarinifolius,ASTERACEAE,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,8,1,3,1,NA,2,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,3,NA
4,1,0,Ozothamnus turbinatus,ASTERACEAE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,8,1,3,1,NA,2,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,3,NA
