genus_root,taxon_name,text,life_history_a,life_history_f,parasitic_a,parasitic_f,plant_growth_form_a,plant_growth_form_f,plant_growth_substrate_a,plant_growth_substrate_f,sex_type_a,sex_type_f,stem_growth_habit_a,stem_growth_habit_f,woodiness_a,woodiness_f
Chenopodium,Chenopodium cristatum," prostrate to ascending, aromatic annual, herb, 0.1-0.5 m high. ",annual,annual,,,herb,herb,,,,,decumbent prostrate,ascending prostrate,herbaceous,
Chenopodium,Chenopodium curvispicatum," weak, intricately branched, spreading shrub, 0.2-1 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,spreading,spreading,woody,
Chenopodium,Chenopodium desertorum," erect perennial, herb or shrub, 0.1-0.5 m high. ",perennial,perennial,,,herb shrub,herb shrub,,,,,erect,erect,woody herbaceous,
Chenopodium,Chenopodium gaudichaudianum," scrambling shrub, 0.3-2 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Chenopodium,Chenopodium glaucum," prostrate to decumbent or erect annual, herb, 0.05-0.5 m high. in muddy eutrophic conditions. ",annual,annual,,,herb,herb,,,,,erect decumbent prostrate,erect decumbent prostrate,herbaceous,
Chenopodium,Chenopodium macrospermum," erect or decumbent annual, herb, 0.1-1 m high. ",annual,annual,,,herb,herb,,,,,erect decumbent,erect decumbent,herbaceous,
Chenopodium,Chenopodium melanocarpum," prostrate, aromatic annual, herb, 0.1-0.3 m high. ",annual,annual,,,herb,herb,,,,,prostrate,prostrate,herbaceous,
Chenopodium,Chenopodium multifidum," prostrate, decumbent or erect, aromatic perennial, herb, 0.03-1 m high. ",perennial,perennial,,,herb,herb,,,,,erect decumbent prostrate,erect decumbent prostrate,herbaceous,
Chenopodium,Chenopodium murale," erect, muchbranched annual, herb, 0.2-1 m high. ",annual,annual,,,herb,herb,,,,,erect,erect,herbaceous,
Chenopodium,Chenopodium nitrariaceum," divaricately branched, spinescent shrub, 0.6-2 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Chenopodium,Chenopodium pumilio," spreading, aromatic annual or perennial (short-lived), herb, 0.04-0.3 m high. ",annual perennial,annual perennial,,,herb,herb,,,,,spreading,spreading,herbaceous,
Chenopodium,Chenopodium saxatile," delicate, erect, aromatic annual, herb, 0.1-0.3 m high. ",annual,annual,,,herb,herb,,,,,erect,erect,herbaceous,
Chenopodium,Chenopodium desertorum subsp. rectum," erect, grey-green perennial, herb or shrub, 0.15-0.5 m high. ",perennial,perennial,,,herb shrub,herb shrub,,,,,erect,erect,woody herbaceous,
Chenopodium,Chenopodium desertorum subsp. microphyllum," intricately branched, prostrate to decumbent perennial, herb. ",perennial,perennial,,,herb,herb,,,,,decumbent prostrate,decumbent prostrate,herbaceous,
Chenopodium,Chenopodium desertorum subsp. desertorum," erect, rounded, muchbranched perennial, herb, 0.1-0.2 m high. ",perennial,perennial,,,herb,herb,,,,,erect,erect,herbaceous,
Chenopodium,Chenopodium melanocarpum," prostrate, aromatic annual, herb. ",annual,annual,,,herb,herb,,,,,prostrate,prostrate,herbaceous,
Chenopodium,Chenopodium melanocarpum forma leucocarpum," prostrate, aromatic annual, herb, 0.1-0.3 m high. ",annual,annual,,,herb,herb,,,,,prostrate,prostrate,herbaceous,
Chionachne,Chionachne cyathopoda," rhizomatous, tufted,  perennial, g or herb, 4 m high. ",perennial,perennial,,,herb graminoid,herb,,,,,rhizomatous,rhizomatous,herbaceous,
Chionachne,Chionachne hubbardiana," annual or perennial (rarely), g or herb, 0.6 m high. ",annual perennial,annual perennial,,,herb graminoid,herb,,,,,,,herbaceous,
Chlaenosciadium,Chlaenosciadium gardneri," prostrate perennial, herb. ",perennial,perennial,,,herb,herb,,,,,prostrate,prostrate,herbaceous,
Chloanthes,Chloanthes coccinea," spreading, sprawling or straggling shrub, 0.15-0.6(-0.8) m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,sprawling spreading,sprawling spreading,woody,
Chloris,Chloris pectinata," annual, g or herb, 0.1-0.4(-0.7) m high. ",annual,annual,,,herb graminoid,herb,,,,,,,herbaceous,
Chloris,Chloris barbata," annual or perennial (short-lived), g or herb, 0.4-0.9(-1.1) m high. ",annual perennial,annual perennial,,,herb graminoid,herb,,,,,,,herbaceous,
Chloris,Chloris lobata," prostrate annual, g or herb, 0.16-0.42 m high. ",annual,annual,,,herb graminoid,herb,,,,,prostrate,prostrate,herbaceous,
Chloris,Chloris virgata," annual, g or herb, (0.15-)0.23-0.45(-0.95) m high. ",annual,annual,,,herb graminoid,herb,,,,,,,herbaceous,
Chloris,Chloris pumilio," erect or decumbent annual, g or herb, 0.22-0.6(-0.9) m high. ",annual,annual,,,herb graminoid,herb,,,,,erect decumbent,erect decumbent,herbaceous,
Chloris,Chloris truncata," stoloniferous perennial, g or herb, 0.16-0.45 m high. ",perennial,perennial,,,herb graminoid,herb,,,,,stoloniferous,stoloniferous,herbaceous,
Chloris,Chloris gayana," g or herb, 0.45-1.2 m high. ",,,,,herb graminoid,herb,,,,,,,herbaceous,
Chlorophytum,Chlorophytum laxum," tuberous, radical leaved perennial, herb, 0.3-0.6 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Chlorophytum,Chlorophytum comosum," tuberous, herb, to 0.3 m high. ",,,,,herb,herb,,,,,,,herbaceous,
Chondrilla,Chondrilla juncea," slender rhizomatous, biennial or perennial, herb, to 1 m high. ",biennial perennial,biennial perennial,,,herb,herb,,,,,rhizomatous,rhizomatous,herbaceous,
Chondropyxis,Chondropyxis halophila," semi-succulent annual, herb, 0.01-0.07 m high. ",annual,annual,,,herb,herb,,,,,,,herbaceous,
Chordifex,Chordifex leucoblepharus," rhizomatous, perennial, herb, ca 0.4 m high. ",perennial,perennial,,,herb graminoid,herb,,,,,rhizomatous,rhizomatous,herbaceous,
Chordifex,Chordifex reseminans," rhizomatous, erect, tufted, dioecious herb, 0.6-0.9 m high. ",,,,,herb graminoid,herb,,,dioecious,dioecious,erect rhizomatous,erect rhizomatous,herbaceous,
Chordifex,Chordifex abortivus," rhizomatous, erect perennial, herb, to 0.5 m high. ",perennial,perennial,,,herb graminoid,herb,,,,,erect rhizomatous,erect rhizomatous,herbaceous,
Chordifex,Chordifex microcodon," rhizomatous, erect perennial, herb, 0.2-0.8 m high. ",perennial,perennial,,,herb graminoid,herb,,,,,erect rhizomatous,erect rhizomatous,herbaceous,
Chordifex,Chordifex ornatus," rhizomatous, perennial, herb. ",perennial,perennial,,,herb graminoid,herb,,,,,rhizomatous,rhizomatous,herbaceous,
Chordifex,Chordifex sinuosus," rhizomatous, erect perennial, herb, 0.25-0.4 m high. ",perennial,perennial,,,herb graminoid,herb,,,,,erect rhizomatous,erect rhizomatous,herbaceous,
Chordifex,Chordifex isomorphus," rhizomatous, erect perennial, herb, 0.5-0.8 m high. ",perennial,perennial,,,herb graminoid,herb,,,,,erect rhizomatous,erect rhizomatous,herbaceous,
Chordifex,Chordifex chaunocoleus," rhizomatous, erect perennial, herb, 0.15-0.5 m high. ",perennial,perennial,,,herb graminoid,herb,,,,,erect rhizomatous,erect rhizomatous,herbaceous,
Chordifex,Chordifex laxus," rhizomatous, erect perennial, herb, 0.2-0.5 m high. ",perennial,perennial,,,herb graminoid,herb,,,,,erect rhizomatous,erect rhizomatous,herbaceous,
Chordifex,Chordifex sphacelatus," rhizomatous, perennial, herb, (0.05-)0.1-0.3 m high. ",perennial,perennial,,,herb graminoid,herb,,,,,rhizomatous,rhizomatous,herbaceous,
Chordifex,Chordifex jacksonii," rhizomatous, erect perennial, herb, 0.4-1 m high. ",perennial,perennial,,,herb graminoid,herb,,,,,erect rhizomatous,erect rhizomatous,herbaceous,
Chordifex,Chordifex stenandrus," rhizomatous, perennial, herb, 0.3-0.65 m high, forming large clumps. ",perennial,perennial,,,herb graminoid,herb,,,,,rhizomatous,rhizomatous,herbaceous,
Chordifex,Chordifex capillaceus," rhizomatous, erect perennial, herb, 0.1-0.2 m high. ",perennial,perennial,,,herb graminoid,herb,,,,,erect rhizomatous,erect rhizomatous,herbaceous,
Chordifex,Chordifex gracilior," rhizomatous, erect perennial, herb, 0.3-0.5 m high. ",perennial,perennial,,,herb graminoid,herb,,,,,erect rhizomatous,erect rhizomatous,herbaceous,
Chordifex,Chordifex crispatus," rhizomatous, erect perennial, herb, 0.2-0.5 m high. ",perennial,perennial,,,herb graminoid,herb,,,,,erect rhizomatous,erect rhizomatous,herbaceous,
Chordifex,Chordifex amblycoleus," rhizomatous, erect perennial, herb, 0.3-1 m high. ",perennial,perennial,,,herb graminoid,herb,,,,,erect rhizomatous,erect rhizomatous,herbaceous,
Choretrum,Choretrum glomeratum var. chrysanthum," leafless shrub, 0.3-2 m high, hemiparasitic on roots. ",perennial,inferred_from_growth_form,hemiparasitic,hemiparasitic,shrub,shrub,,,,,,,woody,
Choretrum,Choretrum glomeratum," leafless shrub, 0.3-2 m high, hemiparasitic on roots. ",perennial,inferred_from_growth_form,hemiparasitic,hemiparasitic,shrub,shrub,,,,,,,woody,
Choretrum,Choretrum lateriflorum," weeping shrub, 0.9-4.5 m high, hemiparasitic on roots. ",perennial,inferred_from_growth_form,hemiparasitic,hemiparasitic,shrub,shrub,,,,,,,woody,
Choretrum,Choretrum pritzelii," shrub, 1-2.5 m high, hemiparasitic on roots. ",perennial,inferred_from_growth_form,hemiparasitic,hemiparasitic,shrub,shrub,,,,,,,woody,
Choretrum,Choretrum glomeratum var. glomeratum," leafless shrub, 0.5-2 m high, hemiparasitic on roots, stems distinctly striate. ",perennial,inferred_from_growth_form,hemiparasitic,hemiparasitic,shrub,shrub,,,,,,,woody,
Chorilaena,Chorilaena quercifolia," shrub or tree, 0.5-5 m high. ",perennial,inferred_from_growth_form,,,shrub tree,shrub tree,,,,,,,woody,
Chorizandra,Chorizandra multiarticulata," monoecious, rhizomatous, perennial, g or herb (sedge), 0.6 m high. ",perennial,perennial,,,herb graminoid,herb sedge,,,monoecious,monoecious,rhizomatous,rhizomatous,herbaceous,
Chorizandra,Chorizandra enodis," monoecious, rhizomatous, tufted perennial, g or herb (sedge), 0.18-1 m high, to 1 m wide, forming loose clumps. ",perennial,perennial,,,herb graminoid,herb sedge,,,monoecious,monoecious,rhizomatous,rhizomatous,herbaceous,
Chorizandra,Chorizandra cymbaria," monoecious, rhizomatous, dense, tufted perennial, g or herb (sedge), 0.4-1 m high. ",perennial,perennial,,,herb graminoid,herb sedge,,,monoecious,monoecious,rhizomatous dense,rhizomatous dense,herbaceous,
Chorizema,Chorizema aciculare," erect or spreading shrub, 0.15-0.5(-1) m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect spreading,erect spreading,woody,
Chorizema,Chorizema cytisoides," erect or decumbent to sprawling shrub, 0.15-0.45(-1) m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect decumbent sprawling,erect decumbent sprawling,woody,
Chorizema,Chorizema dicksonii," erect or spreading shrub, (0.15-)0.3-1 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect spreading,erect spreading,woody,
Chorizema,Chorizema diversifolium, twining or trailing shrub or climber. ,perennial,inferred_from_growth_form,,,shrub climber,shrub climber,,,,,prostrate,trailing,woody,
Chorizema,Chorizema genistoides," decumbent, spreading or erect shrub, 0.2-0.6 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect decumbent spreading,erect decumbent spreading,woody,
Chorizema,Chorizema glycinifolium, slender erect or sprawling shrub. ,perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect sprawling,erect sprawling,woody,
Chorizema,Chorizema ilicifolium," slender, erect to spreading shrub, 0.1-0.35(-0.5) m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect spreading,erect spreading,woody,
Chorizema,Chorizema nervosum," erect or spreading shrub, 0.2-0.8 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect spreading,erect spreading,woody,
Chorizema,Chorizema reticulatum," erect, wiry shrub, 0.1-0.5 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect,erect,woody,
Chorizema,Chorizema rhombeum," prostrate to ascending or twining shrub, 0.1-0.5 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,decumbent prostrate,ascending prostrate,woody,
Chorizema,Chorizema trigonum," erect, slender shrub, 0.3-1 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect,erect,woody,
Chorizema,Chorizema uncinatum," ascending or sprawling shrub, 0.2-0.6 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,decumbent sprawling,ascending sprawling,woody,
Chorizema,Chorizema varium," spreading shrub, ca 0.3 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,spreading,spreading,woody,
Chorizema,Chorizema cordatum," erect, straggling or climbing shrub, 0.3-1.5 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect climbing,erect climbing,woody,
Chorizema,Chorizema nanum," slender erect or spreading to decumbent shrub, to 0.4 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect decumbent spreading,erect decumbent spreading,woody,
Chorizema,Chorizema rhynchotropis," straggling, sprawling or erect shrub, 0.15-0.6 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect sprawling,erect sprawling,woody,
Chorizema,Chorizema retrorsum," trailing or erect to climbing shrub, to 3 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect prostrate climbing,erect trailing climbing,woody,
Chorizema,Chorizema obtusifolium," erect or spreading or trailing shrub, to 0.5 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect prostrate spreading,erect trailing spreading,woody,
Chorizema,Chorizema ulotropis," sprawling, open, semi-prostrate shrub, to 0.45 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,prostrate sprawling open,prostrate sprawling open,woody,
Chorizema,Chorizema circinale," prostrate, scrambling, wiry shrub, to 0.4 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,prostrate,prostrate,woody,
Chorizema,Chorizema aciculare subsp. laxum," erect or spreading shrub, 0.15-0.5(-1) m high, ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect spreading,erect spreading,woody,
Chorizema,Chorizema aciculare subsp. aciculare," erect or spreading shrub, 0.15-0.5(-1) m high, ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect spreading,erect spreading,woody,
Chorizema,Chorizema carinatum," erect or spreading shrub, 0.1-0.6 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect spreading,erect spreading,woody,
Chorizema,Chorizema racemosum," spreading or erect shrub, 0.3-2 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect spreading,erect spreading,woody,
Chorizema,Chorizema humile," sprawling, prostrate or decumbent shrub. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,decumbent prostrate sprawling,decumbent prostrate sprawling,woody,
Chorizema,Chorizema spathulatum," erect or decumbent shrub, 0.1-0.4 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect decumbent,erect decumbent,woody,
Christella,Christella dentata," rhizomatous, perennial, herb or (fern), 0.25-0.8 m high, fronds 1-pinnatifid, pilose; ",perennial,perennial,,,herb fern,herb fern,,,,,rhizomatous,rhizomatous,herbaceous,
Christia,Christia australasica," prostrate, spreading or suberect perennial, herb, to 2 m high. ",perennial,perennial,,,herb,herb,,,,,prostrate spreading,prostrate spreading,herbaceous,
Chrozophora,Chrozophora tinctoria," annual, herb, to 0.5 m high. ",annual,annual,,,herb,herb,,,,,,,herbaceous,
Chrysanthemoides,Chrysanthemoides monilifera," shrub, 0.8-3 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Chrysanthemoides,Chrysanthemoides monilifera subsp. monilifera," erect shrub, 0.8-3 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect,erect,woody,
Chrysanthemum,Chrysanthemum coronarium," erect annual, herb, 0.2-1.5 m high. ",annual,annual,,,herb,herb,,,,,erect,erect,herbaceous,
Chrysanthemum,Chrysanthemum segetum," annual, herb, to 0.8 m high. ",annual,annual,,,herb,herb,,,,,,,herbaceous,
Chrysitrix,Chrysitrix distigmatosa," rhizomatous, caespitose, robust perennial, g or herb (sedge), 0.6 m high. ",perennial,perennial,,,herb graminoid,herb sedge,,,,,caespitose rhizomatous,caespitose rhizomatous,herbaceous,
Chrysocephalum,Chrysocephalum apiculatum," erect perennial, herb, 0.15-0.8 m high. ",perennial,perennial,,,herb,herb,,,,,erect,erect,herbaceous,
Chrysocephalum,Chrysocephalum eremaeum," muchbranched perennial, herb, 0.2-0.6 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Chrysocephalum,Chrysocephalum pterochaetum," perennial, herb or shrub, 0.15-0.8(-1) m high. ",perennial,perennial,,,herb shrub,herb shrub,,,,,,,woody herbaceous,
Chrysocephalum,Chrysocephalum semipapposum," erect perennial, herb, to 0.5 m high. ",perennial,perennial,,,herb,herb,,,,,erect,erect,herbaceous,
Chrysocephalum,Chrysocephalum puteale," erect, compact perennial, herb or shrub, 0.15-0.75 m high. ",perennial,perennial,,,herb shrub,herb shrub,,,,,erect compact,erect compact,woody herbaceous,
Chrysocoma,Chrysocoma coma-aurea," woody shrub, ca 1 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Chrysopogon,Chrysopogon oliganthus," erect or spreading, tufted rhizomatous, perennial, g or herb, 0.6-1.5 m high. ",perennial,perennial,,,herb graminoid,herb,,,,,erect rhizomatous spreading,erect rhizomatous spreading,herbaceous,
Chrysopogon,Chrysopogon sp. Zuytdorp (G.J. Keighery & N. Gibson 906)," tufted perennial, g or herb. ",perennial,perennial,,,herb graminoid,herb,,,,,,,herbaceous,
Chrysopogon,Chrysopogon setifolius," perennial, g or herb, ca 0.4 m high. ",perennial,perennial,,,herb graminoid,herb,,,,,,,herbaceous,
Chrysopogon,Chrysopogon pallidus," densely tufted perennial, g or herb, 0.5-2 m high. ",perennial,perennial,,,herb graminoid,herb,,,,,,,herbaceous,
Chrysopogon,Chrysopogon aciculatus," prostrate rhizomatous, perennial, herb (grass), to 0.4 m high. ",perennial,perennial,,,herb graminoid,herb grass,,,,,prostrate rhizomatous,prostrate rhizomatous,herbaceous,
Chrysopogon,Chrysopogon latifolius," rhizomatous, densely tufted perennial, g or herb, 1.7 m high. ",perennial,perennial,,,herb graminoid,herb,,,,,rhizomatous,rhizomatous,herbaceous,
Chrysopogon,Chrysopogon fallax," densely tufted perennial, g or herb, 0.3-1.5 m high. ",perennial,perennial,,,herb graminoid,herb,,,,,,,herbaceous,
Chthonocephalus,Chthonocephalus multiceps," prostrate to ascending annual, herb, 0.01-0.1 m high. ",annual,annual,,,herb,herb,,,,,decumbent prostrate,ascending prostrate,herbaceous,
Chthonocephalus,Chthonocephalus pseudevax," annual, herb (with basal rosette). ",annual,annual,,,herb,herb,,,,,rosette,rosette,herbaceous,
Chthonocephalus,Chthonocephalus tomentellus," prostrate to ascending annual, herb. ",annual,annual,,,herb,herb,,,,,decumbent prostrate,ascending prostrate,herbaceous,
Chthonocephalus,Chthonocephalus muellerianus," prostrate to ascending annual, herb, 0.02-0.07 m high. ",annual,annual,,,herb,herb,,,,,decumbent prostrate,ascending prostrate,herbaceous,
Chthonocephalus,Chthonocephalus oldfieldianus," annual, herb (with basal rosette). ",annual,annual,,,herb,herb,,,,,rosette,rosette,herbaceous,
Chthonocephalus,Chthonocephalus spathulatus," annual, herb. ",annual,annual,,,herb,herb,,,,,,,herbaceous,
Chthonocephalus,Chthonocephalus viscosus," annual, herb. ",annual,annual,,,herb,herb,,,,,,,herbaceous,
Cicendia,Cicendia filiformis," annual, herb, 0.015-0.13 m high. ",annual,annual,,,herb,herb,,,,,,,herbaceous,
