taxon_name,plant_growth_form,growth_habit,parasitic,life_history,regen_strategy,growth_medium,sex_type,partially_woody
Cyperus flavidus,NA,tufted,NA,annual perennial,NA,NA,NA,NA
Cyperus fulvus,NA,tufted,NA,perennial,NA,NA,NA,NA
Cyperus gilesii,NA,tufted,NA,annual perennial,NA,NA,NA,NA
Cyperus gracilis,NA,tufted,NA,perennial,NA,NA,NA,NA
Cyperus gunnii,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Cyperus gunnii subsp. gunnii,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Cyperus gymnocaulos,tussock,NA,NA,perennial,rhizome,NA,NA,NA
Cyperus haspan,NA,tufted,NA,annual perennial,rhizome,NA,NA,NA
Cyperus haspan subsp. haspan,NA,NA,NA,NA,rhizome,NA,NA,NA
Cyperus haspan subsp. juncoides,NA,NA,NA,NA,rhizome,NA,NA,NA
Cyperus imbecillis,NA,tufted,NA,perennial,NA,NA,NA,NA
Cyperus involucratus,NA,NA,NA,perennial,rhizome,NA,NA,NA
Cyperus iria,NA,tufted,NA,annual,NA,NA,NA,NA
Cyperus isabellinus,NA,tufted,NA,short_lived_perennial annual,NA,NA,NA,NA
Cyperus laevigatus,NA,NA,NA,perennial,rhizome,NA,NA,NA
Cyperus laevis,NA,tufted,NA,perennial,NA,NA,NA,NA
Cyperus leiocaulon,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Cyperus leptocarpus,NA,NA,NA,annual,NA,NA,NA,NA
Cyperus lhotskyanus,NA,NA,NA,perennial,rhizome,NA,NA,NA
Cyperus lucidus,tussock,NA,NA,perennial,rhizome,NA,NA,NA
Cyperus mirus,NA,tufted,NA,perennial,NA,NA,NA,NA
Cyperus nutans,NA,NA,NA,perennial,rhizome,NA,NA,NA
Cyperus nutans subsp. eleusinoides,NA,NA,NA,perennial,rhizome,NA,NA,NA
Cyperus odoratus,NA,tufted,NA,annual perennial,NA,NA,NA,NA
Cyperus papyrus,NA,NA,NA,perennial,rhizome,NA,NA,NA
Cyperus pilosus,NA,NA,NA,perennial,rhizome,NA,NA,NA
Cyperus platystylis,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Cyperus polystachyos,NA,tufted,NA,annual perennial,rhizome,NA,NA,NA
Cyperus procerus,NA,NA,NA,perennial,rhizome,NA,NA,NA
Cyperus prolifer,NA,NA,NA,perennial,rhizome,NA,NA,NA
Cyperus pygmaeus,NA,tufted,NA,NA,NA,NA,NA,NA
Cyperus reflexus,NA,NA,NA,perennial,rhizome,NA,NA,NA
Cyperus rigens,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Cyperus rigidellus,NA,tufted,NA,annual perennial,NA,NA,NA,NA
Cyperus rotundus,NA,NA,NA,perennial,rhizome,NA,NA,woody_root
Cyperus rupicola,tussock,NA,NA,perennial,rhizome,NA,NA,NA
Cyperus sanguinolentus,NA,tufted,NA,annual perennial,NA,NA,NA,NA
Cyperus scaber,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Cyperus sculptus,NA,tufted,NA,perennial,NA,NA,NA,NA
Cyperus secubans,NA,tufted,NA,perennial,NA,NA,NA,NA
Cyperus semifertilis,NA,NA,NA,perennial,rhizome,NA,NA,NA
Cyperus sesquiflorus,NA,NA,NA,annual perennial,rhizome,NA,NA,NA
Cyperus sp. Stockton (K.L.Wilson 10541),NA,NA,NA,NA,NA,NA,NA,NA
Cyperus sphaeroideus,NA,NA,NA,perennial,rhizome,NA,NA,NA
Cyperus squarrosus,NA,tufted,NA,annual,NA,NA,NA,NA
Cyperus stradbrokensis,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Cyperus subulatus,NA,NA,NA,perennial,rhizome,NA,NA,NA
Cyperus tetraphyllus,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Cyperus trinervis,NA,tufted,NA,perennial,NA,NA,NA,NA
Cyperus unioloides,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Cyperus vaginatus,tussock,NA,NA,perennial,rhizome,NA,NA,NA
Cyperus victoriensis,NA,NA,NA,perennial,rhizome,NA,NA,woody_root
Cyperus vorsteri,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Eleocharis,herb,NA,NA,annual perennial,rhizome,NA,NA,NA
Eleocharis acuta,NA,NA,NA,perennial,rhizome,NA,NA,NA
Eleocharis atricha,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Eleocharis blakeana,NA,NA,NA,perennial,rhizome,NA,NA,NA
Eleocharis cylindrostachys,NA,NA,NA,perennial,rhizome,NA,NA,NA
Eleocharis dietrichiana,NA,NA,NA,perennial,rhizome,NA,NA,NA
Eleocharis dulcis,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Eleocharis equisetina,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Eleocharis geniculata,NA,tufted,NA,annual,NA,NA,NA,NA
Eleocharis gracilis,NA,NA,NA,perennial,rhizome,NA,NA,NA
Eleocharis macbarronii,NA,tufted,NA,perennial,NA,NA,NA,NA
Eleocharis minuta,NA,stoloniferous,NA,perennial,rhizome stolon,NA,NA,NA
Eleocharis obicis,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Eleocharis pachycarpa,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Eleocharis pallens,NA,NA,NA,perennial,rhizome,NA,NA,NA
Eleocharis parodii,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Eleocharis parvula,herb,mat_forming,NA,NA,rhizome,NA,NA,NA
Eleocharis philippinensis,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Eleocharis plana,NA,NA,NA,perennial,rhizome,NA,NA,NA
Eleocharis pusilla,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Eleocharis sphacelata,aquatic,NA,NA,perennial,rhizome,aquatic,NA,NA
Eleocharis tetraquetra,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Exocarya,NA,NA,NA,perennial,rhizome,NA,NA,NA
Exocarya sclerioides,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Ficinia,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Ficinia nodosa,NA,NA,NA,perennial,rhizome,NA,NA,NA
Fimbristylis,herb,NA,NA,annual perennial,rhizome,NA,NA,NA
Fimbristylis aestivalis,NA,tufted,NA,annual,NA,NA,NA,NA
Fimbristylis bisumbellata,NA,tufted,NA,annual,NA,NA,NA,NA
Fimbristylis cinnamometorum,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Fimbristylis dichotoma,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Fimbristylis ferruginea,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Fimbristylis neilsonii,NA,tufted,NA,perennial,NA,NA,NA,NA
Fimbristylis nutans,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Fimbristylis polytrichoides,NA,tufted,NA,perennial,NA,NA,NA,NA
Fimbristylis tristachya,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Fimbristylis vaginata,NA,tufted,NA,perennial,NA,NA,NA,NA
Fimbristylis velata,NA,tufted,NA,annual,NA,NA,NA,NA
Fuirena,herb,tufted,NA,annual perennial,rhizome,NA,NA,NA
Fuirena ciliaris,NA,NA,NA,annual,NA,NA,NA,NA
Fuirena incrassata,NA,NA,NA,annual,NA,NA,NA,NA
Gahnia,NA,NA,NA,perennial,rhizome,NA,NA,NA
Gahnia aspera,NA,tufted,NA,perennial,NA,NA,NA,NA
Gahnia clarkei,tussock,NA,NA,perennial,NA,NA,NA,NA
Gahnia erythrocarpa,NA,tufted,NA,perennial,NA,NA,NA,NA
Gahnia filifolia,NA,tufted,NA,perennial,NA,NA,NA,NA
Gahnia filum,tussock,NA,NA,perennial,NA,NA,NA,NA
Gahnia grandis,tussock,NA,NA,perennial,NA,NA,NA,NA
Gahnia howeana,tussock,NA,NA,perennial,NA,NA,NA,NA
Gahnia insignis,NA,decumbent,NA,perennial,NA,NA,NA,NA
Gahnia lanigera,NA,tufted,NA,perennial,NA,NA,NA,NA
Gahnia melanocarpa,NA,tufted,NA,perennial,NA,NA,NA,NA
Gahnia microstachya,NA,tufted,NA,perennial,NA,NA,NA,NA
Gahnia radula,NA,tufted,NA,perennial,NA,NA,NA,NA
Gahnia sieberiana,tussock,NA,NA,perennial,NA,NA,NA,NA
Gahnia subaequiglumis,NA,tufted,NA,perennial,NA,NA,NA,NA
Gahnia trifida,tussock,NA,NA,perennial,NA,NA,NA,NA
Gymnoschoenus,NA,tufted,NA,perennial,NA,NA,NA,NA
Gymnoschoenus sphaerocephalus,tussock,NA,NA,perennial,NA,NA,NA,NA
Isolepis,NA,tufted erect,NA,annual perennial,rhizome,NA,NA,NA
Isolepis aucklandica,NA,NA,NA,perennial,rhizome,NA,NA,NA
Isolepis australiensis,NA,tufted,NA,annual,NA,NA,NA,NA
Isolepis cernua,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Isolepis congrua,NA,tufted,NA,annual,NA,NA,NA,NA
Isolepis crassiuscula,aquatic,NA,NA,perennial,NA,aquatic,NA,NA
Isolepis fluitans,aquatic,NA,NA,perennial,NA,aquatic,NA,NA
Isolepis gaudichaudiana,NA,tufted,NA,annual perennial,NA,NA,NA,NA
Isolepis habra,NA,NA,NA,perennial,rhizome,NA,NA,NA
Isolepis hookeriana,NA,tufted,NA,annual,NA,NA,NA,NA
Isolepis hystrix,NA,tufted,NA,annual,NA,NA,NA,NA
Isolepis inundata,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Isolepis levynsiana,NA,tufted,NA,annual,NA,NA,NA,NA
Isolepis marginata,NA,tufted,NA,annual,NA,NA,NA,NA
Isolepis montivaga,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Isolepis platycarpa,NA,tufted,NA,short_lived_perennial annual,NA,NA,NA,NA
Isolepis producta,aquatic,NA,NA,perennial,NA,aquatic,NA,NA
Isolepis prolifera,NA,stoloniferous tufted,NA,perennial,stolon,NA,NA,NA
Isolepis sepulcralis,NA,tufted,NA,annual,NA,NA,NA,NA
Isolepis stellata,NA,tufted,NA,annual,NA,NA,NA,NA
Isolepis subtilissima,NA,NA,NA,perennial,rhizome,NA,NA,NA
Isolepis victoriensis,NA,tufted,NA,annual,NA,NA,NA,NA
Lepidosperma,NA,NA,NA,perennial,rhizome,NA,NA,NA
Lepidosperma clipeicola,NA,NA,NA,perennial,rhizome,NA,NA,NA
Lepidosperma concavum,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Lepidosperma curtisiae,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Lepidosperma elatius,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Lepidosperma evansianum,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Lepidosperma filiforme,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Lepidosperma forsythii,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Lepidosperma gladiatum,NA,NA,NA,perennial,rhizome,NA,NA,NA
Lepidosperma gunnii,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Lepidosperma latens,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Lepidosperma laterale,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Lepidosperma limicola,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Lepidosperma longitudinale,NA,NA,NA,perennial,rhizome,NA,NA,NA
Lepidosperma neesii,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Lepidosperma quadrangulatum,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Lepidosperma semiteres,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Lepidosperma sieberi,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Lepidosperma tortuosum,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Lepidosperma urophorum,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Lepidosperma viscidum,NA,NA,NA,perennial,rhizome,NA,NA,NA
Lepironia,NA,NA,NA,perennial,rhizome,NA,NA,NA
Lepironia articulata,NA,NA,NA,perennial,NA,NA,NA,NA
Machaerina,NA,NA,NA,perennial,rhizome,NA,NA,NA
Machaerina acuta,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Machaerina arthrophylla,NA,NA,NA,perennial,rhizome,NA,NA,NA
Machaerina articulata,NA,NA,NA,perennial,rhizome,NA,NA,NA
Machaerina gunnii,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Machaerina insularis,NA,tufted,NA,perennial,NA,NA,NA,NA
Machaerina johnsonii,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Machaerina juncea,NA,NA,NA,perennial,rhizome,NA,NA,NA
Machaerina muelleri,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Machaerina nuda,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Machaerina planifolia,NA,NA,NA,perennial,rhizome,NA,NA,NA
Machaerina rubiginosa,NA,NA,NA,perennial,rhizome,NA,NA,NA
Machaerina teretifolia,NA,NA,NA,perennial,rhizome,NA,NA,NA
Machaerina tetragona,NA,NA,NA,perennial,rhizome,NA,NA,NA
Netrostylis,NA,stoloniferous tufted spreading compact,NA,perennial,rhizome stolon,NA,NA,NA
Netrostylis capillaris,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Netrostylis sp. East Coast (D.E. Albrecht 597),NA,tufted,NA,perennial,rhizome,NA,NA,NA
Oreobolus,cushion,dense mat_forming,NA,perennial,rhizome,NA,NA,NA
Oreobolus distichus,herb,mat_forming,NA,NA,NA,NA,NA,NA
Oreobolus oxycarpus,herb,mat_forming,NA,NA,NA,NA,NA,NA
Oreobolus oxycarpus subsp. oxycarpus,herb,mat_forming,NA,NA,NA,NA,NA,NA
Oreobolus pumilio,herb,mat_forming,NA,NA,NA,NA,NA,NA
Oreobolus pumilio subsp. pumilio,herb,mat_forming,NA,NA,NA,NA,NA,NA
Ptilothrix,NA,tufted erect,NA,perennial,NA,NA,NA,NA
Ptilothrix deusta,NA,tufted,NA,perennial,NA,NA,NA,NA
Rhynchospora,NA,tufted,NA,annual perennial,rhizome,NA,NA,NA
Rhynchospora brownii,NA,NA,NA,perennial,rhizome,NA,NA,NA
Rhynchospora corymbosa,NA,NA,NA,perennial,rhizome,NA,NA,NA
Rhynchospora rubra,NA,NA,NA,perennial,rhizome,NA,NA,NA
Schoenoplectiella,NA,tufted,NA,annual perennial,rhizome,NA,NA,NA
Schoenoplectiella dissachantha,herb,tufted,NA,annual,NA,NA,NA,NA
Schoenoplectiella erecta,herb,tufted,NA,annual,NA,NA,NA,NA
Schoenoplectiella laevis,herb,tufted,NA,annual,NA,NA,NA,NA
Schoenoplectiella lineolata,NA,NA,NA,perennial,rhizome,NA,NA,NA
Schoenoplectiella mucronata,NA,NA,NA,perennial,rhizome,NA,NA,NA
Schoenoplectus,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Schoenoplectus californicus,NA,NA,NA,perennial,rhizome,NA,NA,NA
Schoenoplectus pungens,NA,NA,NA,perennial,rhizome,NA,NA,NA
Schoenoplectus subulatus,NA,NA,NA,perennial,rhizome,NA,NA,NA
Schoenoplectus validus,NA,NA,NA,perennial,rhizome,NA,NA,NA
Schoenus,NA,tufted,NA,annual perennial,rhizome,NA,NA,NA
Schoenus apogon,NA,tufted,NA,annual,NA,NA,NA,NA
Schoenus brevifolius,NA,NA,NA,perennial,rhizome,NA,NA,NA
Schoenus calostachyus,NA,tufted,NA,perennial,NA,NA,NA,NA
Schoenus calyptratus,NA,mat_forming,NA,perennial,rhizome,NA,NA,NA
Schoenus centralis,NA,tufted,NA,annual,NA,NA,NA,NA
Schoenus ericetorum,NA,tufted,NA,perennial,NA,NA,NA,NA
Schoenus evansianus,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Schoenus imberbis,NA,tufted,NA,perennial,NA,NA,NA,NA
Schoenus kennyi,NA,tufted,NA,perennial,NA,NA,NA,NA
Schoenus latelaminatus,NA,NA,NA,NA,NA,NA,NA,NA
Schoenus lepidosperma,NA,NA,NA,perennial,rhizome,NA,NA,NA
Schoenus maschalinus,NA,mat_forming,NA,perennial,NA,NA,NA,NA
Schoenus melanostachys,tussock,NA,NA,perennial,rhizome,NA,NA,NA
Schoenus moorei,NA,tufted,NA,perennial,NA,NA,NA,NA
Schoenus nitens,NA,NA,NA,perennial,rhizome,NA,NA,NA
Schoenus pachylepis,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Schoenus rupicola,tussock,NA,NA,perennial,rhizome,NA,NA,NA
Schoenus scabripes,NA,NA,NA,perennial,rhizome,NA,NA,NA
Schoenus subaphyllus,NA,tufted,NA,perennial,NA,NA,NA,NA
Schoenus tesquorum,NA,tufted,NA,perennial,NA,NA,NA,NA
Schoenus vaginatus,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Schoenus villosus,NA,tufted,NA,perennial,NA,NA,NA,NA
Scirpus,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Scirpus polystachyus,NA,tufted,NA,perennial,rhizome,NA,NA,NA
Scleria,NA,NA,NA,annual perennial,rhizome,NA,dioecious monoecious,NA
Scleria levis,NA,NA,NA,perennial,rhizome,NA,NA,NA
Scleria mackaviensis,NA,NA,NA,perennial,rhizome,NA,NA,NA
Scleria rugosa,NA,tufted,NA,annual,NA,NA,NA,NA
Scleria tricuspidata,NA,tufted,NA,annual,NA,NA,NA,NA
Tricostularia,NA,NA,NA,perennial,rhizome,NA,NA,NA
Tricostularia pauciflora,NA,tufted,NA,perennial,NA,NA,NA,NA
Cystopteridaceae,NA,NA,NA,NA,NA,NA,NA,NA
Cystopteris,fern,NA,NA,NA,rhizome,terrestrial,NA,NA
Cystopteris tasmanica,NA,erect,NA,NA,rhizome,NA,NA,NA
Davalliaceae,fern epiphyte,NA,NA,NA,NA,terrestrial epiphyte,NA,NA
Davallia,fern epiphyte,NA,NA,NA,rhizome,epiphyte,NA,NA
Davallia solida,NA,NA,NA,NA,rhizome,NA,NA,NA
Davallia solida var. pyxidata,NA,NA,NA,NA,rhizome,NA,NA,NA
Dennstaedtiaceae,fern,NA,NA,NA,NA,terrestrial,NA,NA
Dennstaedtia,fern,NA,NA,NA,NA,terrestrial,NA,NA
Dennstaedtia davallioides,NA,NA,NA,NA,rhizome,NA,NA,NA
Histiopteris,fern,NA,NA,NA,NA,terrestrial,NA,NA
Histiopteris incisa,NA,NA,NA,NA,rhizome,NA,NA,NA
Hypolepis,NA,NA,NA,NA,rhizome,NA,NA,NA
Hypolepis amaurorachis,NA,NA,NA,NA,rhizome,NA,NA,NA
Hypolepis distans,NA,NA,NA,NA,rhizome,NA,NA,NA
Hypolepis elegans,NA,NA,NA,NA,rhizome,NA,NA,NA
Hypolepis elegans subsp. elegans,NA,NA,NA,NA,NA,NA,NA,NA
Hypolepis glandulifera,NA,NA,NA,NA,rhizome,NA,NA,NA
Hypolepis muelleri,NA,NA,NA,NA,rhizome,NA,NA,NA
Hypolepis rugosula,NA,NA,NA,NA,rhizome,NA,NA,NA
Hypolepis tenuifolia,NA,NA,NA,NA,rhizome,NA,NA,NA
Pteridium,fern,NA,NA,NA,NA,terrestrial,NA,NA
Pteridium esculentum,NA,NA,NA,NA,rhizome,NA,NA,NA
Dicksoniaceae,fern,NA,NA,NA,NA,terrestrial,NA,NA
Calochlaena,fern,NA,NA,NA,rhizome,terrestrial,NA,NA
Calochlaena dubia,NA,NA,NA,NA,rhizome,NA,NA,NA
Dicksonia,NA,NA,NA,NA,rhizome,NA,NA,NA
Dicksonia antarctica,NA,NA,NA,NA,NA,NA,NA,NA
Dicksonia youngiae,NA,NA,NA,NA,NA,NA,NA,NA
Dilleniaceae,tree shrub climber,NA,NA,NA,NA,NA,NA,NA
Hibbertia,shrub climber,mat_forming,NA,NA,NA,NA,NA,NA
Hibbertia acaulothrix,shrub,erect,NA,NA,NA,NA,NA,NA
Hibbertia acicularis,shrub,prostrate erect,NA,NA,NA,NA,NA,NA
Hibbertia acuminata,shrub,erect decumbent,NA,NA,NA,NA,NA,NA
Hibbertia aspera,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia aspera subsp. aspera,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia aspera subsp. pilosifolia,shrub,trailing,NA,NA,NA,NA,NA,NA
Hibbertia bracteata,shrub,erect,NA,NA,NA,NA,NA,NA
Hibbertia calycina,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia circinata,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia circumdans,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia cistiflora,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia cistiflora subsp. cistiflora,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia cistiflora subsp. quadristaminea,NA,NA,NA,NA,NA,NA,NA,NA
Hibbertia cistoidea,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia coloensis,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia covenyana,shrub,prostrate,NA,NA,NA,NA,NA,NA
Hibbertia crinita,shrub,spreading,NA,NA,NA,NA,NA,NA
Hibbertia decumbens,shrub,prostrate spreading,NA,NA,NA,NA,NA,NA
Hibbertia demissa,NA,NA,NA,NA,NA,NA,NA,NA
Hibbertia dentata,climber,twining,NA,NA,NA,NA,NA,NA
Hibbertia diffusa,shrub,prostrate decumbent mat_forming,NA,NA,NA,NA,NA,NA
Hibbertia dispar,shrub,prostrate decumbent,NA,NA,NA,NA,NA,NA
Hibbertia elata,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia empetrifolia,shrub,spreading decumbent,NA,NA,NA,NA,NA,NA
Hibbertia empetrifolia subsp. empetrifolia,shrub,spreading decumbent,NA,NA,NA,NA,NA,NA
Hibbertia ericifolia,NA,NA,NA,NA,NA,NA,NA,NA
Hibbertia ericifolia subsp. acutifolia,NA,NA,NA,NA,NA,NA,NA,NA
Hibbertia ericifolia subsp. ericifolia,NA,NA,NA,NA,NA,NA,NA,NA
Hibbertia fasciculata,shrub,erect,NA,NA,NA,NA,NA,NA
Hibbertia florida,NA,NA,NA,NA,NA,NA,NA,NA
Hibbertia fruticosa,NA,NA,NA,NA,NA,NA,NA,NA
Hibbertia fruticosa subsp. fruticosa,NA,NA,NA,NA,NA,NA,NA,NA
Hibbertia fruticosa subsp. pilligaensis,NA,NA,NA,NA,NA,NA,NA,NA
Hibbertia fumana,shrub,prostrate decumbent,NA,NA,NA,NA,NA,NA
Hibbertia hermanniifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia hermanniifolia subsp. hermanniifolia,NA,NA,NA,NA,NA,NA,NA,NA
Hibbertia hermanniifolia subsp. recondita,NA,NA,NA,NA,NA,NA,NA,NA
Hibbertia hexandra,tree shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia hirta,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia horricomis,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Hibbertia intermedia,shrub,spreading procumbent,NA,NA,NA,NA,NA,NA
Hibbertia kaputarensis,shrub,decumbent,NA,NA,NA,NA,NA,NA
Hibbertia linearis,shrub,erect,NA,NA,NA,NA,NA,NA
Hibbertia marginata,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia monogyna,shrub,erect,NA,NA,NA,NA,NA,NA
Hibbertia nitida,shrub,erect,NA,NA,NA,NA,NA,NA
Hibbertia notabilis,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia obtusifolia,shrub,erect,NA,NA,NA,NA,NA,NA
Hibbertia oligodonta,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia oxycraspedota,NA,NA,NA,NA,NA,NA,NA,NA
Hibbertia pachynemidium,NA,NA,NA,NA,NA,NA,NA,NA
Hibbertia pedunculata,shrub,prostrate,NA,NA,NA,NA,NA,NA
Hibbertia pilifera,shrub,spreading decumbent,NA,NA,NA,NA,NA,NA
Hibbertia porcata,NA,NA,NA,NA,NA,NA,NA,NA
Hibbertia praemorsa,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia procumbens,shrub,prostrate mat_forming,NA,NA,NA,NA,NA,NA
Hibbertia puberula,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia puberula subsp. extensa,NA,spreading,NA,NA,NA,NA,NA,NA
Hibbertia puberula subsp. glabrescens,NA,NA,NA,NA,NA,NA,NA,NA
Hibbertia puberula subsp. puberula,NA,NA,NA,NA,NA,NA,NA,NA
Hibbertia pustulata,shrub,decumbent,NA,NA,NA,NA,NA,NA
Hibbertia rhynchocalyx,shrub,spreading,NA,NA,NA,NA,NA,NA
Hibbertia riparia,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia rufa,shrub,trailing,NA,NA,NA,NA,NA,NA
Hibbertia salicifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia saligna,shrub,erect,NA,NA,NA,NA,NA,NA
Hibbertia scandens,climber,NA,NA,NA,NA,NA,NA,NA
Hibbertia simulans,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia singularis,NA,NA,NA,NA,NA,NA,NA,NA
Hibbertia sp. B sensu Harden (1990),shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia spanantha,subshrub,decumbent sprawling,NA,NA,NA,NA,NA,NA
Hibbertia stichodonta,NA,NA,NA,NA,NA,NA,NA,NA
Hibbertia stricta,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia stricta subsp. furcatula,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia stricta subsp. stricta,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia sulcinervis,NA,NA,NA,NA,NA,NA,NA,NA
Hibbertia superans,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia surcularis,NA,NA,NA,NA,NA,NA,NA,NA
Hibbertia tenuifolia,subshrub,decumbent,NA,NA,NA,NA,NA,NA
Hibbertia vestita,shrub,prostrate trailing,NA,NA,NA,NA,NA,NA
Hibbertia vestita var. thymifolia,shrub,decumbent trailing,NA,NA,NA,NA,NA,NA
Hibbertia vestita var. vestita,shrub,decumbent trailing,NA,NA,NA,NA,NA,NA
Hibbertia villosa,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia virgata,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia virgata subsp. virgata,shrub,NA,NA,NA,NA,NA,NA,NA
Hibbertia woronorana,shrub,NA,NA,NA,NA,NA,NA,NA
Dioscoreaceae,shrub herb,NA,NA,NA,NA,NA,NA,NA
Dioscorea,herb,twining,NA,NA,NA,NA,dioecious,NA
Dioscorea transversa,herb,twining,NA,annual,NA,NA,NA,NA
Doryanthaceae,NA,rosette,NA,NA,NA,NA,NA,NA
Doryanthes,NA,rosette,NA,NA,NA,NA,NA,NA
Doryanthes excelsa,NA,rosette,NA,NA,NA,NA,NA,NA
Doryanthes palmeri,NA,rosette,NA,NA,NA,NA,NA,NA
Droseraceae,herb,NA,NA,ephemeral,rhizome,NA,NA,NA
Aldrovanda,aquatic_submerged aquatic_herb,NA,NA,NA,NA,aquatic,NA,NA
Aldrovanda vesiculosa,herb,NA,NA,NA,NA,NA,NA,NA
Drosera,herb,NA,NA,annual perennial,rhizome,NA,NA,NA
Drosera arcturi,herb,NA,NA,NA,NA,NA,NA,NA
Drosera auriculata,herb,NA,NA,NA,NA,NA,NA,NA
Drosera binata,herb,stoloniferous,NA,NA,stolon,NA,NA,NA
Drosera burmanni,herb,NA,NA,NA,NA,NA,NA,NA
Drosera capensis,herb,NA,NA,perennial,NA,NA,NA,NA
Drosera finlaysoniana,herb,NA,NA,NA,NA,NA,NA,NA
Drosera glanduligera,herb,NA,NA,ephemeral,NA,NA,NA,NA
Drosera hookeri,herb,erect,NA,NA,NA,NA,NA,NA
Drosera lunata,NA,NA,NA,NA,NA,NA,NA,NA
