item_ID,gathering_date,latitude (deg),longitude (deg),locality,collector,species_name,site_name,site_name_shorter
1279106,9/30/1990,-36.7333,149.9667,"Snowy Mountains Highway, Evans Hill, 2.2 km W of Tathra Pub.","Donaldson, S.",Coopernookia barbata  ,site_at_-36.7333_degS_and_149.9667_degE,site_at_-36.7333_degS_and_149.9667_degE
1178588,3/11/1995,-16.9333,149.1833,NE Herald Cay.,"Donaldson, S.",Achyranthes aspera  ,site_at_-16.9333_degS_and_149.1833_degE,site_at_-16.9333_degS_and_149.1833_degE
1178644,4/13/1995,-36.65,150,"Mimosa Rocks National Park, Gillards Beach, dune 200 m S of Tanja Lagoon inlet.","Donaldson, S.",Eragrostis curvula  ,site_at_-36.65_degS_and_150_degE,site_at_-36.65_degS_and_150_degE
1176451,10/2/1995,-32.4333,117.7167,"5 km SW of Stirling Range Drive, Cranbrook-Mt Barker intersection.","Donaldson, S.",Eucalyptus pleurocarpa  ,site_at_-32.4333_degS_and_117.7167_degE,site_at_-32.4333_degS_and_117.7167_degE
1174519,11/14/1995,-28.25,153.1667,"Mt Merino Lookout, 12 km S of Binna Burra.","Donaldson, S.",Podolepis monticola  ,site_at_-28.25_degS_and_153.1667_degE,site_at_-28.25_degS_and_153.1667_degE
1184268,12/7/1993,-35.35,145.6667,1 km S of Jerilderie along road to Finley.,"Donaldson, S.",Asperula conferta  ,site_at_-35.35_degS_and_145.6667_degE,site_at_-35.35_degS_and_145.6667_degE
1184371,12/8/1993,-35.2167,145.1333,8 km from Conargo towards Hay on Willurah road.,"Donaldson, S.",Chenopodium nitrariaceum  ,site_at_-35.2167_degS_and_145.1333_degE,site_at_-35.2167_degS_and_145.1333_degE
1184364,12/9/1993,-32.8333,144.3,1 km N of Ivanhoe on Wilcannia road.,"Donaldson, S.",Sclerolaena patenticuspis  ,site_at_-32.8333_degS_and_144.3_degE,site_at_-32.8333_degS_and_144.3_degE
1184233,12/10/1993,-33.0333,145.1333,44 km W of Roto toward Trida.,"Donaldson, S.",Abutilon otocarpum  ,site_at_-33.0333_degS_and_145.1333_degE,site_at_-33.0333_degS_and_145.1333_degE
1162416,9/1/1997,-29.2833,117.6453,"4.4 km SW of Paynes Find towards Wubin, on Great Northern Highway.","Donaldson, S.",Lawrencella davenportii  ,site_at_-29.2833_degS_and_117.6453_degE,site_at_-29.2833_degS_and_117.6453_degE
1438043,9/1/1997,-29.3019,117.4383,26.5 km SW of Paynes Find toward Wubin on Great Northern Highway.,"Donaldson, S.",Androcalva luteiflora  ,site_at_-29.3019_degS_and_117.4383_degE,site_at_-29.3019_degS_and_117.4383_degE
1162436,9/3/1997,-28.49,115.7564,25 km E of Mullewa toward Pindar on Geraldton - Mt Magnet Road.,"Donaldson, S.",Dasymalla terminalis  ,site_at_-28.49_degS_and_115.7564_degE,site_at_-28.49_degS_and_115.7564_degE
1162697,9/5/1997,-26.4106,114.3778,"21.5 km S of World Heritage grid, Shark Bay, on Denham Hamelin Road.","Donaldson, S.",Podolepis lessonii  ,site_at_-26.4106_degS_and_114.3778_degE,site_at_-26.4106_degS_and_114.3778_degE
1161712,9/7/1997,-27.9925,114.195,14.7 km S of Kalbarri National Park boundary on Grey Road.,"Donaldson, S.",Guichenotia ledifolia  ,site_at_-27.9925_degS_and_114.195_degE,site_at_-27.9925_degS_and_114.195_degE
1436947,9/7/1997,-27.9925,114.195,14.7 km S of Kalbarri National Park boundary on Grey Road.,"Donaldson, S.",Guichenotia ledifolia  ,site_at_-27.9925_degS_and_114.195_degE,site_at_-27.9925_degS_and_114.195_degE
1162294,9/7/1997,-27.9925,114.195,14.7 km S of Kalbarri National Park boundary on Grey Road.,"Donaldson, S.",Melaleuca   ,site_at_-27.9925_degS_and_114.195_degE,site_at_-27.9925_degS_and_114.195_degE
1459205,12/17/1996,-30.9158,119.5056,"Road between Koolyanobbing and Southern Cross, 1.2km north of crossing of Barrier Fence.","Donaldson, S.",Pterocaulon serrulatum  ,site_at_-30.9158_degS_and_119.5056_degE,site_at_-30.9158_degS_and_119.5056_degE
1163814,4/20/1997,-36.4558,148.3075,2 km SW of Mount Stilwell. Kosciuszko NP.,"Donaldson, S.",Ranunculus graniticola  ,site_at_-36.4558_degS_and_148.3075_degE,site_at_-36.4558_degS_and_148.3075_degE
1436588,9/7/1997,-28.0075,114.2114,20 km S of Kalbarri National Park boundary on Grey Road.,"Donaldson, S.",Anthocercis ilicifolia subsp. ilicifolia,site_at_-28.0075_degS_and_114.2114_degE,site_at_-28.0075_degS_and_114.2114_degE
1493459,9/7/1997,-28.0186,114.2308,1 km E along South Binnu Road from Grey Road intersection to Binnu.,"Donaldson, S.",Calandrinia polyandra  ,site_at_-28.0186_degS_and_114.2308_degE,site_at_-28.0186_degS_and_114.2308_degE
1491556,9/8/1997,-28.0072,114.6744,3.3 km N of Binnu on North West Coastal Highway.,"Donaldson, S.",Callitris arenaria  ,site_at_-28.0072_degS_and_114.6744_degE,site_at_-28.0072_degS_and_114.6744_degE
1162277,9/8/1997,-28.0072,114.6744,3.3 km N of Binnu.,"Donaldson, S.",Melaleuca   ,site_at_-28.0072_degS_and_114.6744_degE,site_at_-28.0072_degS_and_114.6744_degE
1161119,9/8/1997,-28.4775,114.6331,35 km N of Geraldton on North West Coastal Highway.,"Donaldson, S.",Melaleuca leuropoma  ,site_at_-28.4775_degS_and_114.6331_degE,site_at_-28.4775_degS_and_114.6331_degE
1159533,9/12/1997,-29.8306,115.2564,"200 m S of Lake Indoon turnoff, Brand Highway, 2.8 km S of Eneabba.","Donaldson, S.",Petrophile scabriuscula  ,site_at_-29.8306_degS_and_115.2564_degE,site_at_-29.8306_degS_and_115.2564_degE
1159057,9/14/1997,-30.4969,115.4556,"Tip, 3 km W along Bibby Road from Brand Highway towards Cervantes.","Donaldson, S.",Hakea auriculata  ,site_at_-30.4969_degS_and_115.4556_degE,site_at_-30.4969_degS_and_115.4556_degE
1436402,9/14/1997,-30.7711,115.5644,75.5 km N of Gingin on Brand Highway.,"Donaldson, S.",Eucalyptus macrocarpa subsp. elachantha,site_at_-30.7711_degS_and_115.5644_degE,site_at_-30.7711_degS_and_115.5644_degE
1212048,1/19/1988,-36.1667,147.3333,"Road between Granya and Bullioh, c. 1 km S of Granya Gap, c. 5 m E of road.","Davies, F.E.",Eucalyptus polyanthemos subsp. vestita,site_at_-36.1667_degS_and_147.3333_degE,site_at_-36.1667_degS_and_147.3333_degE
1145134,9/20/1997,-33.7783,118.5408,"7.2 km SE along 2nd Rabbit Fence Road towards Jerramungup, from Ongarup - Pingrup Road.","Donaldson, S.",Hakea obliqua subsp. parviflora,site_at_-33.7783_degS_and_118.5408_degE,site_at_-33.7783_degS_and_118.5408_degE
1491960,9/20/1997,-33.7783,118.5408,"7.2 km SE along 2nd Rabbit Fence Road towards Jerramungup, from Ongarup - Pingrup Road.","Donaldson, S.",Callitris roei  ,site_at_-33.7783_degS_and_118.5408_degE,site_at_-33.7783_degS_and_118.5408_degE
1491963,9/20/1997,-33.7783,118.5408,"7.2 km SE along 2nd Rabbit Fence Road towards Jerramungup, from Ongarup - Pingrup Road.","Donaldson, S.",Callitris roei  ,site_at_-33.7783_degS_and_118.5408_degE,site_at_-33.7783_degS_and_118.5408_degE
1156542,9/22/1997,-34.4597,119.2761,"Dillon Bay, 25 km W of Bremer Bay.","Donaldson, S.",Pimelea ferruginea  ,site_at_-34.4597_degS_and_119.2761_degE,site_at_-34.4597_degS_and_119.2761_degE
1156069,9/22/1997,-34.4033,119.2828,1.3km S towards Bremer Bay along Bremer Bay Road from Dillon Bay Road intersection.,"Donaldson, S.",Banksia baxteri  ,site_at_-34.4033_degS_and_119.2828_degE,site_at_-34.4033_degS_and_119.2828_degE
1155986,9/22/1997,-34.2614,119.2692,"Entrance to Marlamerup on Murray Road, 20 km NW of Bremer Bay.","Donaldson, S.",Banksia gardneri var. hiemalis,site_at_-34.2614_degS_and_119.2692_degE,site_at_-34.2614_degS_and_119.2692_degE
1300057,11/13/1985,-29.95,153.25,"40 km N of Coffs Harbour, Station Creek Reserve, 14 km E of Pacific Highway/Yuragir National Park turnoff.","Hadlow, B.",Acacia longifolia subsp. sophorae,site_at_-29.95_degS_and_153.25_degE,site_at_-29.95_degS_and_153.25_degE
1306793,9/28/1989,NA,NA,"Scientific Area 54, State Forest 121, near Ubobo, Boyne Valley (W of Miriam Vale).","Forster, P.",Fontainea venosa  ,"Scientific Area 54, State Forest 121, near Ubobo, Boyne Valley (W of Miriam Vale).","Scientific Area 54, State Forest 121, near Ubobo, Boyne Valley (W of Miriam Vale)."
1149255,9/9/1997,-28.1756,114.6467,5 km S of Binnu on North West Coastal Highway.,"Flowers, G.",Diplopeltis huegelii var. subintegra,site_at_-28.1756_degS_and_114.6467_degE,site_at_-28.1756_degS_and_114.6467_degE
1149262,9/9/1997,-28.1756,114.6467,5 km S of Binnu on North West Coastal Highway.,"Flowers, G.",Diplopeltis huegelii var. subintegra,site_at_-28.1756_degS_and_114.6467_degE,site_at_-28.1756_degS_and_114.6467_degE
1160179,9/10/1997,-29.9489,116.1733,On the N side of Koobabbie Lake on Koobabbie Farm via Coorow.,"Flowers, G.",Hakea preissii  ,site_at_-29.9489_degS_and_116.1733_degE,site_at_-29.9489_degS_and_116.1733_degE
1157398,9/19/1997,-34.155,118.9364,25.4 km S of Jerramungup on Hassell Road.,"Flowers, G.",Banksia nutans var. nutans,site_at_-34.155_degS_and_118.9364_degE,site_at_-34.155_degS_and_118.9364_degE
1156804,9/13/1997,-30.1481,115.3858,"2.1 km along Tootbardie Road, where gas pipeline and high voltage lines cross road (off Brand Highway).","Flowers, G.",Hakea flabellifolia  ,site_at_-30.1481_degS_and_115.3858_degE,site_at_-30.1481_degS_and_115.3858_degE
1156735,9/13/1997,-30.1481,115.3858,2.1 km along Tootbardie Road where gas pipeline and high voltage lines cross road (Off Brand Highway).,"Flowers, G.",Isopogon adenanthoides  ,site_at_-30.1481_degS_and_115.3858_degE,site_at_-30.1481_degS_and_115.3858_degE
1157443,9/16/1997,-30.1564,115.3792,32.2km North of Badgingarra on Brand Highway.,"Flowers, G.",Petrophile seminuda  ,site_at_-30.1564_degS_and_115.3792_degE,site_at_-30.1564_degS_and_115.3792_degE
1156919,9/19/1997,-34.9083,117.8033,"1 km along Hazzard Road, 2.6 km N of Albany airport, along Albany Highway.","Flowers, G.",Isopogon formosus subsp. formosus,site_at_-34.9083_degS_and_117.8033_degE,site_at_-34.9083_degS_and_117.8033_degE
1156884,9/19/1997,-34.9083,117.8033,"1 km along Hazzard Road, 2.6 km N of Albany airport, along Albany Highway.","Flowers, G.",Banksia gardneri var. gardneri,site_at_-34.9083_degS_and_117.8033_degE,site_at_-34.9083_degS_and_117.8033_degE
1158202,9/19/1997,-33.8153,119.3072,"On South Coast Highway, 4.8 km E of Fitzgerald River crossing.","Flowers, G.",Astroloma tectum  ,site_at_-33.8153_degS_and_119.3072_degE,site_at_-33.8153_degS_and_119.3072_degE
1159351,8/23/1997,-30.66,134.0489,"3 km E of dog fence between Tarcoola & Wynbring, on Trans Australian Railway track.","Flowers, G.",Santalum acuminatum  ,site_at_-30.66_degS_and_134.0489_degE,site_at_-30.66_degS_and_134.0489_degE
1158048,9/19/1997,-33.8042,120.0692,14 km along John Forrest Road (E side) off Ravensthorpe - Hopetoun Road.,"Flowers, G.",Agonis obtusissima  ,site_at_-33.8042_degS_and_120.0692_degE,site_at_-33.8042_degS_and_120.0692_degE
1161197,8/27/1997,-31.0389,120.8269,5 km E of Bullabulling on Great Eastern Highway.,"Flowers, G.",Allocasuarina acutivalvis subsp. acutivalvis,site_at_-31.0389_degS_and_120.8269_degE,site_at_-31.0389_degS_and_120.8269_degE
1149866,8/27/1997,-31.0389,120.8269,5 km E of Bullabulling on Great Eastern Highway.,"Flowers, G.",Hakea minyma  ,site_at_-31.0389_degS_and_120.8269_degE,site_at_-31.0389_degS_and_120.8269_degE
1165493,5/4/1997,-36.4214,148.2825,"SE side of Mt Lee. 50 m from peak, Kosciuszko National Park.","Flowers, G.H.",Ranunculus anemoneus  ,site_at_-36.4214_degS_and_148.2825_degE,site_at_-36.4214_degS_and_148.2825_degE
1353197,6/29/1984,-26.6,152.8333,"Blackall Range, 7.6 km N of Mapleton on the Mapleton to Yandina Forest Drive.","Hadlow, B.",Elaeocarpus reticulatus  ,site_at_-26.6_degS_and_152.8333_degE,site_at_-26.6_degS_and_152.8333_degE
1358970,2/24/1981,-35.35,148.9333,"Pierces Creek Pine Forest, 1.5 km SE of Sugar Loaf Hill.","Fielding, J.P.",Solanum linearifolium  ,site_at_-35.35_degS_and_148.9333_degE,site_at_-35.35_degS_and_148.9333_degE
1439057,1962-05,-19,146.1667,Paluma-Running River road.,"Gittins, C.H.",Leptosema oxylobioides  ,site_at_-19_degS_and_146.1667_degE,site_at_-19_degS_and_146.1667_degE
1336613,8/22/1986,-35.2833,149.1167,"CULTIVATED  Australian National Botanic Gardens, Canberra Section 77c (8200382S).","Forster, A.",Acacia consobrina  ,site_at_-35.2833_degS_and_149.1167_degE,site_at_-35.2833_degS_and_149.1167_degE
1469225,10/6/1981,-29.0167,141.9667,"4 km E of Tibooburra-Naryilco road, beside Queensland-New South Wales border fence.","Hadlow, R.B.",Maireana georgei  ,site_at_-29.0167_degS_and_141.9667_degE,site_at_-29.0167_degS_and_141.9667_degE
1357985,3/2/1981,-36.4667,148.2833,"Kosciusko National Park; Merritts Creek, 2 km ESE of Mt Kosciusko.","Jackson, R.",Wahlenbergia ceracea  ,site_at_-36.4667_degS_and_148.2833_degE,site_at_-36.4667_degS_and_148.2833_degE
1320657,7/18/1988,-34.9,143.3167,"c. 7 km N of Goodnight, c. 200 m from Thistlebank property entrance gate.","Hadlow, B.",Eucalyptus dumosa  ,site_at_-34.9_degS_and_143.3167_degE,site_at_-34.9_degS_and_143.3167_degE
1271780,10/2/1986,-34.4,118.9,"Between Bremer Bay and Hassell Highway along Boxwood Hill Road, 15.2 km SE of highway.","Hadlow, B.",Hakea cucullata  ,site_at_-34.4_degS_and_118.9_degE,site_at_-34.4_degS_and_118.9_degE
1437333,3/3/1981,-36.4333,148.2833,"Kosciusko National Park; Rawsons Creek, 2 km NE of Mt Kosciuszko.","Jackson, R.",Scleranthus singuliflorus  ,site_at_-36.4333_degS_and_148.2833_degE,site_at_-36.4333_degS_and_148.2833_degE
1309117,9/19/1982,-23.55,133.7333,C. 16 km along Tanami road from Stuart Highway turnoff.,"Hadlow, R.B.",Senna artemisioides subsp. artemisioides,site_at_-23.55_degS_and_133.7333_degE,site_at_-23.55_degS_and_133.7333_degE
1436906,1/25/1979,-35.4,148.8167,"Brindabella Range, 1 km SE of Bulls Head Chalet on Bendora Road. Junction Old Mill Rd & Bendora Rd.","Jackson, R.",Eucalyptus delegatensis subsp. delegatensis,site_at_-35.4_degS_and_148.8167_degE,site_at_-35.4_degS_and_148.8167_degE
1438334,2/11/1980,-35.3167,148.95,"Murrumbidgee River; Casuarina Sands, 200 m downstream from weir.","Jackson, R.",Casuarina cunninghamiana subsp. cunninghamiana,site_at_-35.3167_degS_and_148.95_degE,site_at_-35.3167_degS_and_148.95_degE
1364475,12/10/1980,-35.3,149.1167,Attunga Point.,"Jackson, R.",Austrostipa densiflora  ,site_at_-35.3_degS_and_149.1167_degE,site_at_-35.3_degS_and_149.1167_degE
1436624,12/10/1980,-35.3333,149.25,Molonglo Gorge; 200 m upstream from picnic ground.,"Jackson, R.",Dodonaea viscosa subsp. angustissima,site_at_-35.3333_degS_and_149.25_degE,site_at_-35.3333_degS_and_149.25_degE
1438485,12/10/1980,-35.3333,149.25,Molonglo Gorge; 200 m upstream from picnic ground.,"Jackson, R.",Dodonaea viscosa subsp. angustissima,site_at_-35.3333_degS_and_149.25_degE,site_at_-35.3333_degS_and_149.25_degE
1438408,2/1/1979,-35.5833,148.9667,Honeysuckle Creek; junction of track and creek north of tracking station.,"Jackson, R.",Cullen microcephalum  ,site_at_-35.5833_degS_and_148.9667_degE,site_at_-35.5833_degS_and_148.9667_degE
1438739,2/20/1979,-35.6167,148.9833,Between Honeysuckle Creek Tracking Station and Booroomba Rocks ca 25 km N of tracking station.,"Jackson, R.",Banksia marginata  ,site_at_-35.6167_degS_and_148.9833_degE,site_at_-35.6167_degS_and_148.9833_degE
1438744,2/20/1979,-35.6167,148.9833,Between Honeysuckle Creek Tracking Station and Booroomba Rocks ca 25 km N of tracking station.,"Jackson, R.",Banksia marginata  ,site_at_-35.6167_degS_and_148.9833_degE,site_at_-35.6167_degS_and_148.9833_degE
1438299,2/20/1979,-35.6167,148.9833,Between Honeysuckle Creek Tracking Station and Booroomba Rocks ca 25 km N of tracking station.,"Jackson, R.",Banksia marginata  ,site_at_-35.6167_degS_and_148.9833_degE,site_at_-35.6167_degS_and_148.9833_degE
1438895,4/15/1980,-35.25,149.1,Lyneham; reserve opposite Dryandra & Wattle Street intersection.,"Jackson, R.",Bothriochloa macra  ,site_at_-35.25_degS_and_149.1_degE,site_at_-35.25_degS_and_149.1_degE
1438956,4/15/1980,-35.25,149.1,Lyneham; reserve opposite Dryandra & Wattle Street intersection.,"Jackson, R.",Bothriochloa macra  ,site_at_-35.25_degS_and_149.1_degE,site_at_-35.25_degS_and_149.1_degE
1437016,4/15/1980,-35.25,149.1,Lyneham; reserve opposite Dryandra & Wattle Street intersection.,"Jackson, R.",Bothriochloa macra  ,site_at_-35.25_degS_and_149.1_degE,site_at_-35.25_degS_and_149.1_degE
1437017,4/15/1980,-35.25,149.1,Lyneham; reserve opposite Dryandra & Wattle Street intersection.,"Jackson, R.",Bothriochloa macra  ,site_at_-35.25_degS_and_149.1_degE,site_at_-35.25_degS_and_149.1_degE
1436720,5/23/1980,-35.3333,149.25,"Molonglo Gorge; S bank of Molonglo River, ca 200 m upstream from main picnic ground.","Jackson, R.",Melaleuca paludicola  ,site_at_-35.3333_degS_and_149.25_degE,site_at_-35.3333_degS_and_149.25_degE
1439154,5/23/1980,-35.3333,149.25,"Molonglo Gorge; S bank of Molonglo River, ca 200 m upstream from main picnic ground.","Jackson, R.",Melaleuca paludicola  ,site_at_-35.3333_degS_and_149.25_degE,site_at_-35.3333_degS_and_149.25_degE
1311651,9/17/1982,-19.9833,129.65,"Tanami Range, c. 7km WSW of Tanami at end of track.","Hadlow, R.B.",Acacia acradenia  ,site_at_-19.9833_degS_and_129.65_degE,site_at_-19.9833_degS_and_129.65_degE
1311812,9/17/1982,-19.9833,129.65,Tanami Range.,"Hadlow, R.B.",Acacia tenuissima  ,site_at_-19.9833_degS_and_129.65_degE,site_at_-19.9833_degS_and_129.65_degE
1438329,1/15/1979,-35.2667,149.1,Black Mountain.,"Jackson, R.",Callitris endlicheri  ,site_at_-35.2667_degS_and_149.1_degE,site_at_-35.2667_degS_and_149.1_degE
1439038,1/15/1979,-35.2667,149.1,Black Mountain.,"Jackson, R.",Callitris endlicheri  ,site_at_-35.2667_degS_and_149.1_degE,site_at_-35.2667_degS_and_149.1_degE
1439107,1/15/1979,-35.2667,149.1,Black Mountain.,"Jackson, R.",Callitris endlicheri  ,site_at_-35.2667_degS_and_149.1_degE,site_at_-35.2667_degS_and_149.1_degE
1438078,1/15/1979,-35.2667,149.1,Black Mountain.,"Jackson, R.",Callitris endlicheri  ,site_at_-35.2667_degS_and_149.1_degE,site_at_-35.2667_degS_and_149.1_degE
1438206,1/15/1979,-35.2667,149.1,Black Mountain.,"Jackson, R.",Phyllanthus hirtellus  ,site_at_-35.2667_degS_and_149.1_degE,site_at_-35.2667_degS_and_149.1_degE
1439100,2/1/1979,-35.55,148.9667,Booroomba Rocks below NW face.,"Jackson, R.",Melaleuca pallida  ,site_at_-35.55_degS_and_148.9667_degE,site_at_-35.55_degS_and_148.9667_degE
1436484,2/1/1979,-35.55,148.9667,Booroomba Rocks below NW face.,"Jackson, R.",Melaleuca pallida  ,site_at_-35.55_degS_and_148.9667_degE,site_at_-35.55_degS_and_148.9667_degE
1232567,10/20/1978,-31.2167,152.4167,"Mt. Boss State Forest, Banda Banda Mt., 44 km NW of Wauchope 100 m S of summit.","Jackson, R.",Eucalyptus oreades  ,site_at_-31.2167_degS_and_152.4167_degE,site_at_-31.2167_degS_and_152.4167_degE
1437756,2/22/1978,-35.5833,148.7833,"Mt Gingera, 400 m ENE of the summit.","Jackson, R.",Rhodanthe anthemoides  ,site_at_-35.5833_degS_and_148.7833_degE,site_at_-35.5833_degS_and_148.7833_degE
1491944,1/24/1991,-37.3167,149.9,"Merrica River Ranger Station, near Rangers Hut.","Ganter, W.F.",Callitris rhomboidea  ,site_at_-37.3167_degS_and_149.9_degE,site_at_-37.3167_degS_and_149.9_degE
1261502,11/17/1990,-34.8833,150.5,"Shoalhaven River, Bamarang Road, 12 km W of Nowra.","Howe, F.W.",Bursaria spinosa subsp. spinosa,site_at_-34.8833_degS_and_150.5_degE,site_at_-34.8833_degS_and_150.5_degE
1189314,11/4/1992,-33.1114,118.3522,c. 10 km along road from Lake Grace towards Dumbleyung at Lake Grace Lookout.,"Lyne, A.M.",Allocasuarina corniculata  ,site_at_-33.1114_degS_and_118.3522_degE,site_at_-33.1114_degS_and_118.3522_degE
1173473,12/14/1995,-36.3489,149.6111,"Wadbilliga National Park, Brogo Wilderness area, c. 15 km direct ENE of Kybean beside the Razor Back Fire Trail.","Lyne, A.M.",Eucalyptus paliformis  ,site_at_-36.3489_degS_and_149.6111_degE,site_at_-36.3489_degS_and_149.6111_degE
1187045,2/13/1993,-54.6167,158.8833,"Green Gorge, overland track descending into basin on N side.","Jackson, J.",Uncinia hookeri  ,site_at_-54.6167_degS_and_158.8833_degE,site_at_-54.6167_degS_and_158.8833_degE
1187081,12/30/1992,-54.5472,158.8833,just N of Bauer Bay.,"Jackson, J.",Pleurophyllum hookeri  ,site_at_-54.5472_degS_and_158.8833_degE,site_at_-54.5472_degS_and_158.8833_degE
1256260,3/11/1991,-33.4139,150.2806,Bunboori Ck via Waratah Ridge. Blue Mountains Natl Park.,"Hind, P.",Hovea rosmarinifolia  ,site_at_-33.4139_degS_and_150.2806_degE,site_at_-33.4139_degS_and_150.2806_degE
1436386,3/11/1991,-33.4139,150.2806,Bunboori Ck via Waratah Ridge. Blue Mountains Natl Park.,"Hind, P.",Hovea rosmarinifolia  ,site_at_-33.4139_degS_and_150.2806_degE,site_at_-33.4139_degS_and_150.2806_degE
1436541,10/30/1978,-35.3167,148.85,"Blue Range, 2 km SSW of Mount Blundell, Condor Creek.","Jackson, R.",Acacia melanoxylon  ,site_at_-35.3167_degS_and_148.85_degE,site_at_-35.3167_degS_and_148.85_degE
1178572,3/15/1995,-35.8603,148.8625,"Yaouk Bill Range, summit of Yaouk Peak.","Lyne, A.M.",Leptospermum namadgiense  ,site_at_-35.8603_degS_and_148.8625_degE,site_at_-35.8603_degS_and_148.8625_degE
1189310,10/23/1992,-30.9761,117.0158,c. 27 km direct ESE of Wongan Hills at Wattengutten Hill. (Map ref. Sheet 2236 Wongan),"Lyne, A.M.",Eremaea pauciflora var. pauciflora,site_at_-30.9761_degS_and_117.0158_degE,site_at_-30.9761_degS_and_117.0158_degE
